country,sex,year,total_self_employed_workers_a_b_c_d
bgr,f,2014,9.300000190734863
bfa,mf,1985,96.5
bfa,m,1985,94.0
bfa,f,1985,99.0
bfa,mf,1994,95.5
bfa,m,1994,92.9000015258789
bfa,f,1994,98.30000305175781
bfa,mf,2003,94.30000305175781
bfa,m,2003,91.5999984741211
bfa,f,2003,97.0
bfa,mf,2006,90.4000015258789
bfa,m,2006,87.80000305175781
bfa,f,2006,93.5
bdi,mf,1998,94.19999694824219
bdi,m,1998,89.9000015258789
bdi,f,1998,97.5999984741211
bdi,mf,2004,94.69999694824219
bdi,mf,2005,93.9000015258789
bdi,mf,2006,93.9000015258789
bdi,mf,2007,93.9000015258789
bdi,mf,2008,90.30000305175781
bdi,m,2008,87.5
bdi,f,2008,92.80000305175781
bdi,mf,2009,93.9000015258789
bdi,mf,2010,93.9000015258789
khm,mf,2000,84.69999694824219
khm,m,2000,81.19999694824219
khm,f,2000,87.9000015258789
khm,mf,2001,83.69999694824219
khm,m,2001,80.80000305175781
khm,f,2001,86.30000305175781
khm,mf,2004,86.9000015258789
khm,mf,2008,82.69999694824219
khm,m,2008,79.30000305175781
khm,f,2008,85.9000015258789
khm,mf,2009,73.0
khm,m,2009,69.0
khm,f,2009,77.0999984741211
khm,mf,2010,70.0
khm,m,2010,64.4000015258789
khm,f,2010,75.5
khm,mf,2011,68.5
khm,m,2011,64.0999984741211
khm,f,2011,72.80000305175781
khm,mf,2012,64.0999984741211
khm,m,2012,58.79999923706055
khm,f,2012,69.69999694824219
cmr,mf,1996,83.5999984741211
cmr,m,1996,74.80000305175781
cmr,f,1996,93.0
cmr,mf,2001,77.5
cmr,m,2001,66.5
cmr,f,2001,88.9000015258789
cmr,mf,2005,84.0
cmr,mf,2010,76.9000015258789
cmr,m,2010,68.69999694824219
cmr,f,2010,85.80000305175781
can,mf,1980,9.100000381469727
can,m,1980,9.899999618530273
can,f,1980,7.900000095367432
can,mf,1981,9.0
can,m,1981,10.0
can,f,1981,7.599999904632568
can,mf,1982,9.600000381469727
can,m,1982,10.800000190734863
can,f,1982,8.0
can,mf,1983,9.899999618530273
can,m,1983,11.199999809265137
can,f,1983,8.199999809265137
can,mf,1984,10.0
can,m,1984,11.100000381469727
can,f,1984,8.399999618530273
can,mf,1985,10.699999809265137
can,m,1985,11.800000190734863
can,f,1985,9.100000381469727
can,mf,1986,9.800000190734863
can,m,1986,11.100000381469727
can,f,1986,8.0
can,mf,1987,9.600000381469727
can,m,1987,10.800000190734863
can,f,1987,7.900000095367432
can,mf,1988,9.5
can,m,1988,10.699999809265137
can,f,1988,7.900000095367432
can,mf,1989,9.399999618530273
can,m,1989,10.600000381469727
can,f,1989,7.800000190734863
can,mf,1990,9.5
can,m,1990,10.800000190734863
can,f,1990,7.800000190734863
can,mf,1991,9.800000190734863
can,m,1991,11.399999618530273
can,f,1991,7.800000190734863
can,mf,1992,10.100000381469727
can,m,1992,11.600000381469727
can,f,1992,8.300000190734863
can,mf,1993,10.699999809265137
can,m,1993,12.100000381469727
can,f,1993,9.0
can,mf,1994,10.699999809265137
can,m,1994,12.0
can,f,1994,9.199999809265137
can,mf,1995,10.600000381469727
can,m,1995,11.800000190734863
can,f,1995,9.100000381469727
can,mf,1996,11.100000381469727
can,m,1996,12.300000190734863
can,f,1996,9.699999809265137
can,mf,1997,11.399999618530273
can,m,1997,12.399999618530273
can,f,1997,10.100000381469727
can,mf,1998,11.800000190734863
can,m,1998,12.899999618530273
can,f,1998,10.399999618530273
can,mf,1999,11.300000190734863
can,m,1999,12.5
can,f,1999,9.899999618530273
can,mf,2000,10.600000381469727
can,m,2000,11.800000190734863
can,f,2000,9.199999809265137
can,mf,2001,9.899999618530273
can,m,2001,11.199999809265137
can,f,2001,8.399999618530273
can,mf,2002,9.800000190734863
can,m,2002,10.899999618530273
can,f,2002,8.600000381469727
can,mf,2003,9.800000190734863
can,m,2003,11.0
can,f,2003,8.399999618530273
can,mf,2004,9.5
can,m,2004,10.800000190734863
can,f,2004,8.0
can,mf,2005,9.399999618530273
can,m,2005,10.600000381469727
can,f,2005,8.100000381469727
can,mf,2006,9.199999809265137
can,m,2006,10.300000190734863
can,f,2006,7.900000095367432
can,mf,2007,9.300000190734863
can,m,2007,10.399999618530273
can,f,2007,8.0
can,mf,2008,9.199999809265137
can,m,2008,10.300000190734863
can,f,2008,7.900000095367432
can,mf,2009,9.5
can,m,2009,10.600000381469727
can,f,2009,8.399999618530273
can,mf,2010,9.300000190734863
can,m,2010,10.300000190734863
can,f,2010,8.199999809265137
can,mf,2011,9.0
can,m,2011,10.0
can,f,2011,8.0
can,mf,2012,8.899999618530273
can,m,2012,9.699999809265137
can,f,2012,8.0
can,mf,2013,8.800000190734863
can,m,2013,9.5
can,f,2013,8.100000381469727
can,mf,2014,8.800000190734863
can,m,2014,9.399999618530273
can,f,2014,8.0
cpv,mf,2000,42.099998474121094
cpv,m,2000,39.099998474121094
cpv,f,2000,45.70000076293945
cym,mf,2006,10.199999809265137
cym,m,2006,13.600000381469727
cym,f,2006,6.599999904632568
cym,mf,2007,7.599999904632568
cym,m,2007,10.300000190734863
cym,f,2007,4.699999809265137
cym,mf,2008,8.699999809265137
cym,m,2008,12.399999618530273
cym,f,2008,4.599999904632568
cym,mf,2011,8.199999809265137
cym,m,2011,11.699999809265137
cym,f,2011,4.900000095367432
cym,mf,2012,8.100000381469727
cym,m,2012,11.600000381469727
cym,f,2012,4.699999809265137
cym,mf,2013,8.5
cym,m,2013,12.0
cym,f,2013,5.0
tcd,mf,1993,93.9000015258789
tcd,m,1993,89.9000015258789
tcd,f,1993,98.0999984741211
chl,mf,1990,25.200000762939453
chl,m,1990,27.700000762939453
chl,f,1990,20.0
chl,mf,1991,27.5
chl,mf,1992,25.0
chl,m,1992,27.299999237060547
chl,f,1992,20.200000762939453
chl,mf,1993,27.100000381469727
chl,mf,1994,24.799999237060547
chl,m,1994,27.0
chl,f,1994,20.399999618530273
chl,mf,1995,27.600000381469727
chl,mf,1996,28.899999618530273
chl,m,1996,31.200000762939453
chl,f,1996,24.0
chl,mf,1997,29.100000381469727
chl,m,1997,31.299999237060547
chl,f,1997,24.600000381469727
chl,mf,1998,29.399999618530273
chl,m,1998,31.5
chl,f,1998,25.200000762939453
chl,mf,1999,30.399999618530273
chl,m,1999,33.099998474121094
chl,f,1999,25.0
chl,mf,2000,29.799999237060547
chl,m,2000,32.400001525878906
chl,f,2000,24.5
chl,mf,2001,30.200000762939453
chl,m,2001,32.900001525878906
chl,f,2001,24.700000762939453
chl,mf,2002,30.299999237060547
chl,m,2002,33.099998474121094
chl,f,2002,24.5
chl,mf,2003,31.5
chl,m,2003,34.20000076293945
chl,f,2003,26.100000381469727
chl,mf,2004,31.0
chl,m,2004,33.29999923706055
chl,f,2004,26.600000381469727
chl,mf,2005,30.399999618530273
chl,m,2005,32.79999923706055
chl,f,2005,25.799999237060547
chl,mf,2006,29.0
chl,m,2006,30.899999618530273
chl,f,2006,25.600000381469727
chl,mf,2007,28.100000381469727
chl,m,2007,29.799999237060547
chl,f,2007,25.0
chl,mf,2008,26.799999237060547
chl,m,2008,28.200000762939453
chl,f,2008,24.399999618530273
chl,mf,2009,27.700000762939453
chl,m,2009,29.100000381469727
chl,f,2009,25.200000762939453
chl,mf,2010,26.5
chl,m,2010,27.5
chl,f,2010,24.899999618530273
chl,mf,2011,26.600000381469727
chl,m,2011,27.0
chl,f,2011,26.0
col,mf,1992,32.29999923706055
col,m,1992,35.099998474121094
col,f,1992,28.299999237060547
col,mf,1993,31.600000381469727
col,m,1993,34.79999923706055
col,f,1993,27.200000762939453
col,mf,1994,30.399999618530273
col,m,1994,33.400001525878906
col,f,1994,26.100000381469727
col,mf,1995,33.79999923706055
col,m,1995,37.20000076293945
col,f,1995,29.0
col,mf,1996,33.5
col,m,1996,37.0
col,f,1996,28.5
col,mf,1997,35.099998474121094
col,m,1997,38.900001525878906
col,f,1997,30.0
col,mf,1998,35.900001525878906
col,m,1998,38.29999923706055
col,f,1998,32.70000076293945
col,mf,1999,38.599998474121094
col,m,1999,41.79999923706055
col,f,1999,34.599998474121094
col,mf,2000,47.79999923706055
col,m,2000,49.599998474121094
col,f,2000,44.900001525878906
col,mf,2001,52.0
col,m,2001,54.29999923706055
col,f,2001,48.400001525878906
col,mf,2002,51.599998474121094
col,m,2002,53.599998474121094
col,f,2002,48.70000076293945
col,mf,2003,49.70000076293945
col,m,2003,51.29999923706055
col,f,2003,47.29999923706055
col,mf,2004,50.900001525878906
col,m,2004,52.400001525878906
col,f,2004,48.70000076293945
col,mf,2005,50.70000076293945
col,m,2005,52.20000076293945
col,f,2005,48.29999923706055
col,mf,2006,49.20000076293945
col,m,2006,50.29999923706055
col,f,2006,47.70000076293945
col,mf,2007,45.79999923706055
col,m,2007,46.70000076293945
col,f,2007,44.400001525878906
col,mf,2008,51.400001525878906
col,m,2008,52.70000076293945
col,f,2008,49.20000076293945
col,mf,2009,52.400001525878906
col,m,2009,53.099998474121094
col,f,2009,51.400001525878906
col,mf,2010,53.599998474121094
col,m,2010,54.599998474121094
col,f,2010,52.099998474121094
col,mf,2011,53.599998474121094
col,m,2011,54.0
col,f,2011,53.099998474121094
col,mf,2012,53.5
col,m,2012,53.400001525878906
col,f,2012,53.599998474121094
col,mf,2013,52.5
col,m,2013,52.900001525878906
col,f,2013,51.900001525878906
cog,mf,2005,76.19999694824219
cog,m,2005,61.70000076293945
cog,f,2005,89.9000015258789
cok,mf,2011,15.600000381469727
cok,m,2011,18.600000381469727
cok,f,2011,12.100000381469727
cri,mf,1980,24.700000762939453
cri,mf,1981,24.600000381469727
cri,mf,1982,25.700000762939453
cri,mf,1983,25.700000762939453
cri,mf,1984,24.0
cri,mf,1985,25.799999237060547
cri,mf,1986,24.799999237060547
cri,mf,1987,29.600000381469727
cri,m,1987,33.29999923706055
cri,f,1987,19.600000381469727
cri,mf,1988,29.299999237060547
cri,m,1988,32.5
cri,f,1988,20.899999618530273
cri,mf,1989,29.299999237060547
cri,m,1989,32.400001525878906
cri,f,1989,21.299999237060547
cri,mf,1990,30.0
cri,m,1990,32.900001525878906
cri,f,1990,22.299999237060547
cri,mf,1991,30.399999618530273
cri,m,1991,32.5
cri,f,1991,25.200000762939453
cri,mf,1992,28.100000381469727
cri,m,1992,30.899999618530273
cri,f,1992,21.399999618530273
cri,mf,1993,28.100000381469727
cri,m,1993,29.899999618530273
cri,f,1993,23.899999618530273
cri,mf,1994,28.100000381469727
cri,m,1994,30.0
cri,f,1994,23.799999237060547
cri,mf,1995,28.600000381469727
cri,m,1995,30.5
cri,f,1995,24.299999237060547
cri,mf,1996,28.799999237060547
cri,m,1996,31.5
cri,f,1996,22.299999237060547
cri,mf,1997,30.100000381469727
cri,m,1997,32.0
cri,f,1997,25.700000762939453
cri,mf,1998,29.100000381469727
cri,m,1998,31.299999237060547
cri,f,1998,24.200000762939453
cri,mf,1999,29.0
cri,m,1999,30.799999237060547
cri,f,1999,25.299999237060547
cri,mf,2000,29.200000762939453
cri,m,2000,31.899999618530273
cri,f,2000,23.399999618530273
cri,mf,2001,31.200000762939453
cri,m,2001,32.5
cri,f,2001,28.700000762939453
cri,mf,2002,31.700000762939453
cri,mf,2003,30.5
cri,m,2003,31.399999618530273
cri,f,2003,28.899999618530273
cri,mf,2004,31.200000762939453
cri,m,2004,32.20000076293945
cri,f,2004,29.399999618530273
cri,mf,2005,28.600000381469727
cri,m,2005,29.5
cri,f,2005,26.899999618530273
cri,mf,2006,29.299999237060547
cri,m,2006,31.0
cri,f,2006,26.299999237060547
cri,mf,2007,27.0
cri,m,2007,28.700000762939453
cri,f,2007,23.899999618530273
cri,mf,2008,27.100000381469727
cri,m,2008,28.600000381469727
cri,f,2008,24.600000381469727
cri,mf,2009,27.299999237060547
cri,m,2009,28.600000381469727
cri,f,2009,25.200000762939453
cri,mf,2010,23.899999618530273
cri,m,2010,26.0
cri,f,2010,20.399999618530273
cri,mf,2011,24.0
cri,m,2011,25.799999237060547
cri,f,2011,21.100000381469727
cri,mf,2012,23.899999618530273
cri,m,2012,26.100000381469727
cri,f,2012,20.200000762939453
cri,mf,2013,24.5
cri,m,2013,26.299999237060547
cri,f,2013,21.700000762939453
civ,mf,2002,76.30000305175781
civ,m,2002,70.0999984741211
civ,f,2002,84.30000305175781
civ,mf,2012,80.5
civ,m,2012,73.4000015258789
civ,f,2012,89.9000015258789
hrv,mf,1996,28.600000381469727
hrv,m,1996,29.200000762939453
hrv,f,1996,27.799999237060547
hrv,mf,1997,25.899999618530273
hrv,m,1997,26.700000762939453
hrv,f,1997,25.0
hrv,mf,1998,24.700000762939453
hrv,m,1998,25.899999618530273
hrv,f,1998,23.200000762939453
hrv,mf,1999,24.799999237060547
hrv,m,1999,26.200000762939453
hrv,f,1999,23.299999237060547
hrv,mf,2000,23.899999618530273
hrv,m,2000,25.399999618530273
hrv,f,2000,22.0
hrv,mf,2001,24.299999237060547
hrv,m,2001,27.0
hrv,f,2001,20.899999618530273
hrv,mf,2002,24.100000381469727
hrv,m,2002,26.100000381469727
hrv,f,2002,21.600000381469727
hrv,mf,2003,24.399999618530273
hrv,m,2003,25.700000762939453
hrv,f,2003,22.899999618530273
hrv,mf,2004,24.100000381469727
hrv,m,2004,24.899999618530273
hrv,f,2004,23.100000381469727
hrv,mf,2005,24.899999618530273
hrv,m,2005,25.399999618530273
hrv,f,2005,24.299999237060547
hrv,mf,2006,23.0
hrv,m,2006,24.399999618530273
hrv,f,2006,21.299999237060547
hrv,mf,2007,20.799999237060547
hrv,m,2007,22.100000381469727
hrv,f,2007,19.100000381469727
hrv,mf,2008,20.899999618530273
hrv,m,2008,22.200000762939453
hrv,f,2008,19.200000762939453
hrv,mf,2009,20.899999618530273
hrv,m,2009,22.299999237060547
hrv,f,2009,19.100000381469727
hrv,mf,2010,21.799999237060547
hrv,m,2010,22.399999618530273
hrv,f,2010,21.200000762939453
hrv,mf,2011,21.799999237060547
hrv,m,2011,22.399999618530273
hrv,f,2011,21.0
hrv,mf,2012,19.700000762939453
hrv,m,2012,21.100000381469727
hrv,f,2012,18.100000381469727
hrv,mf,2013,18.100000381469727
hrv,m,2013,20.299999237060547
hrv,f,2013,15.5
hrv,mf,2014,15.600000381469727
hrv,m,2014,18.399999618530273
hrv,f,2014,12.399999618530273
cub,mf,1995,16.0
cub,m,1995,20.399999618530273
cub,f,1995,8.100000381469727
cub,mf,1996,15.699999809265137
cub,m,1996,20.100000381469727
cub,f,1996,7.5
cub,mf,1997,16.399999618530273
cub,m,1997,21.100000381469727
cub,f,1997,7.800000190734863
cub,mf,1998,17.299999237060547
cub,m,1998,22.299999237060547
cub,f,1998,8.100000381469727
cub,mf,1999,18.5
cub,m,1999,23.899999618530273
cub,f,1999,8.699999809265137
cub,mf,2000,19.0
cub,m,2000,24.799999237060547
cub,f,2000,8.5
cub,mf,2001,19.899999618530273
cub,m,2001,26.100000381469727
cub,f,2001,8.600000381469727
cub,mf,2002,19.799999237060547
cub,m,2002,26.200000762939453
cub,f,2002,8.300000190734863
cub,mf,2003,20.299999237060547
cub,m,2003,26.700000762939453
cub,f,2003,8.699999809265137
cub,mf,2004,20.200000762939453
cub,m,2004,27.0
cub,f,2004,8.399999618530273
cub,mf,2005,19.600000381469727
cub,m,2005,26.200000762939453
cub,f,2005,8.199999809265137
cub,mf,2006,18.0
cub,m,2006,23.899999618530273
cub,f,2006,8.0
cub,mf,2007,16.899999618530273
cub,m,2007,23.299999237060547
cub,f,2007,6.5
cub,mf,2008,16.700000762939453
cub,m,2008,22.899999618530273
cub,f,2008,6.599999904632568
cub,mf,2009,16.200000762939453
cub,m,2009,22.399999618530273
cub,f,2009,6.099999904632568
cub,mf,2010,16.200000762939453
cub,m,2010,22.5
cub,f,2010,6.0
cub,mf,2011,22.700000762939453
cub,m,2011,29.700000762939453
cub,f,2011,11.0
cyp,mf,1999,23.5
cyp,m,1999,28.899999618530273
cyp,f,1999,15.600000381469727
cyp,mf,2000,24.200000762939453
cyp,m,2000,29.799999237060547
cyp,f,2000,16.5
cyp,mf,2001,23.700000762939453
cyp,m,2001,29.5
cyp,f,2001,16.0
cyp,mf,2002,23.0
cyp,m,2002,28.600000381469727
cyp,f,2002,15.899999618530273
cyp,mf,2003,23.700000762939453
cyp,m,2003,30.100000381469727
cyp,f,2003,15.699999809265137
cyp,mf,2004,23.700000762939453
cyp,m,2004,29.899999618530273
cyp,f,2004,15.699999809265137
cyp,mf,2005,23.200000762939453
cyp,m,2005,28.700000762939453
cyp,f,2005,16.100000381469727
cyp,mf,2006,21.5
cyp,m,2006,26.700000762939453
cyp,f,2006,14.800000190734863
cyp,mf,2007,20.299999237060547
cyp,m,2007,26.100000381469727
cyp,f,2007,13.199999809265137
cyp,mf,2008,19.899999618530273
cyp,m,2008,25.600000381469727
cyp,f,2008,12.899999618530273
cyp,mf,2009,19.799999237060547
cyp,m,2009,24.799999237060547
cyp,f,2009,14.0
cyp,mf,2010,18.600000381469727
cyp,m,2010,23.5
cyp,f,2010,13.0
cyp,mf,2011,17.899999618530273
cyp,m,2011,23.299999237060547
cyp,f,2011,12.100000381469727
cyp,mf,2012,16.600000381469727
cyp,m,2012,21.700000762939453
cyp,f,2012,11.0
cyp,mf,2013,17.600000381469727
cyp,m,2013,23.100000381469727
cyp,f,2013,11.5
cyp,mf,2014,17.899999618530273
cyp,m,2014,23.100000381469727
cyp,f,2014,12.399999618530273
cze,mf,1993,13.0
cze,m,1993,15.600000381469727
cze,f,1993,9.800000190734863
cze,mf,1994,13.199999809265137
cze,m,1994,16.200000762939453
cze,f,1994,9.300000190734863
cze,mf,1995,13.899999618530273
cze,m,1995,16.899999618530273
cze,f,1995,10.0
cze,mf,1996,13.899999618530273
cze,m,1996,17.200000762939453
cze,f,1996,9.699999809265137
cze,mf,1997,12.199999809265137
cze,m,1997,15.5
cze,f,1997,8.0
cze,mf,1998,13.399999618530273
cze,m,1998,16.899999618530273
cze,f,1998,9.0
cze,mf,1999,14.5
cze,m,1999,18.200000762939453
cze,f,1999,9.699999809265137
cze,mf,2000,15.0
cze,m,2000,19.0
cze,f,2000,9.899999618530273
cze,mf,2001,15.300000190734863
cze,m,2001,19.200000762939453
cze,f,2001,10.399999618530273
cze,mf,2002,15.899999618530273
cze,m,2002,20.100000381469727
cze,f,2002,10.5
cze,mf,2003,17.399999618530273
cze,m,2003,21.799999237060547
cze,f,2003,11.699999809265137
cze,mf,2004,16.899999618530273
cze,m,2004,21.5
cze,f,2004,11.0
cze,mf,2005,16.0
cze,m,2005,20.299999237060547
cze,f,2005,10.399999618530273
cze,mf,2006,16.100000381469727
cze,m,2006,20.200000762939453
cze,f,2006,10.899999618530273
cze,mf,2007,16.200000762939453
cze,m,2007,20.399999618530273
cze,f,2007,10.600000381469727
cze,mf,2008,16.100000381469727
cze,m,2008,20.200000762939453
cze,f,2008,10.600000381469727
cze,mf,2009,16.799999237060547
cze,m,2009,20.799999237060547
cze,f,2009,11.399999618530273
cze,mf,2010,17.700000762939453
cze,m,2010,21.899999618530273
cze,f,2010,12.199999809265137
cze,mf,2011,18.100000381469727
cze,m,2011,21.899999618530273
cze,f,2011,12.899999618530273
cze,mf,2012,18.399999618530273
cze,m,2012,22.200000762939453
cze,f,2012,13.399999618530273
cze,mf,2013,17.899999618530273
cze,m,2013,21.200000762939453
cze,f,2013,13.5
cze,mf,2014,18.0
cze,m,2014,21.899999618530273
cze,f,2014,12.800000190734863
dnk,mf,1981,14.600000381469727
dnk,mf,1984,12.899999618530273
dnk,m,1984,15.899999618530273
dnk,f,1984,9.199999809265137
dnk,mf,1985,12.300000190734863
dnk,m,1985,15.399999618530273
dnk,f,1985,8.600000381469727
dnk,mf,1986,11.5
dnk,m,1986,14.300000190734863
dnk,f,1986,8.100000381469727
dnk,mf,1987,11.5
dnk,m,1987,14.5
dnk,f,1987,7.800000190734863
dnk,mf,1988,10.899999618530273
dnk,m,1988,14.199999809265137
dnk,f,1988,7.0
dnk,mf,1989,11.100000381469727
dnk,m,1989,14.5
dnk,f,1989,7.0
dnk,mf,1990,11.399999618530273
dnk,m,1990,15.0
dnk,f,1990,7.199999809265137
dnk,mf,1991,10.800000190734863
dnk,m,1991,14.0
dnk,f,1991,7.099999904632568
dnk,mf,1992,10.699999809265137
dnk,m,1992,13.800000190734863
dnk,f,1992,7.199999809265137
dnk,mf,1993,10.800000190734863
dnk,m,1993,14.0
dnk,f,1993,7.0
dnk,mf,1994,9.800000190734863
dnk,m,1994,12.199999809265137
dnk,f,1994,7.0
dnk,mf,1995,9.5
dnk,m,1995,12.199999809265137
dnk,f,1995,6.199999809265137
dnk,mf,1996,9.300000190734863
dnk,m,1996,12.0
dnk,f,1996,6.099999904632568
dnk,mf,1997,9.399999618530273
dnk,m,1997,12.399999618530273
dnk,f,1997,5.900000095367432
dnk,mf,1998,9.699999809265137
dnk,m,1998,12.600000381469727
dnk,f,1998,6.300000190734863
dnk,mf,1999,9.300000190734863
dnk,m,1999,12.100000381469727
dnk,f,1999,6.0
dnk,mf,2000,9.100000381469727
dnk,m,2000,12.100000381469727
dnk,f,2000,5.699999809265137
dnk,mf,2001,8.899999618530273
dnk,m,2001,12.5
dnk,f,2001,4.699999809265137
dnk,mf,2002,8.899999618530273
dnk,m,2002,12.100000381469727
dnk,f,2002,5.199999809265137
dnk,mf,2003,9.100000381469727
dnk,m,2003,12.100000381469727
dnk,f,2003,5.699999809265137
dnk,mf,2004,8.800000190734863
dnk,m,2004,11.899999618530273
dnk,f,2004,5.199999809265137
dnk,mf,2005,8.899999618530273
dnk,m,2005,11.899999618530273
dnk,f,2005,5.400000095367432
dnk,mf,2006,9.100000381469727
dnk,m,2006,11.899999618530273
dnk,f,2006,5.800000190734863
dnk,mf,2007,9.0
dnk,m,2007,12.300000190734863
dnk,f,2007,5.300000190734863
dnk,mf,2008,8.800000190734863
dnk,m,2008,12.199999809265137
dnk,f,2008,5.0
dnk,mf,2009,9.300000190734863
dnk,m,2009,12.899999618530273
dnk,f,2009,5.400000095367432
dnk,mf,2010,9.100000381469727
dnk,m,2010,12.300000190734863
dnk,f,2010,5.599999904632568
dnk,mf,2011,9.100000381469727
dnk,m,2011,12.399999618530273
dnk,f,2011,5.400000095367432
dnk,mf,2012,9.100000381469727
dnk,m,2012,12.300000190734863
dnk,f,2012,5.599999904632568
dnk,mf,2013,9.0
dnk,m,2013,12.100000381469727
dnk,f,2013,5.599999904632568
dnk,mf,2014,8.899999618530273
dnk,m,2014,11.899999618530273
dnk,f,2014,5.5
dji,mf,1996,42.400001525878906
dji,m,1996,27.899999618530273
dji,f,1996,68.5999984741211
dma,mf,1991,36.400001525878906
dma,m,1991,40.79999923706055
dma,f,1991,27.799999237060547
dma,mf,1997,33.79999923706055
dma,m,1997,37.5
dma,f,1997,28.899999618530273
dma,mf,1999,40.5
dma,m,1999,45.20000076293945
dma,f,1999,33.20000076293945
dma,mf,2001,30.899999618530273
dma,m,2001,35.5
dma,f,2001,23.799999237060547
dom,mf,1991,42.599998474121094
dom,m,1991,47.20000076293945
dom,f,1991,31.100000381469727
dom,mf,1992,44.29999923706055
dom,m,1992,47.5
dom,f,1992,36.900001525878906
dom,mf,1993,42.29999923706055
dom,m,1993,46.0
dom,f,1993,33.29999923706055
dom,mf,1994,39.79999923706055
dom,m,1994,43.900001525878906
dom,f,1994,30.399999618530273
dom,mf,1995,41.70000076293945
dom,m,1995,46.70000076293945
dom,f,1995,30.5
dom,mf,1996,44.900001525878906
dom,m,1996,50.0
dom,f,1996,32.5
dom,mf,1997,46.099998474121094
dom,m,1997,51.29999923706055
dom,f,1997,33.400001525878906
dom,mf,1998,46.79999923706055
dom,m,1998,52.0
dom,f,1998,35.599998474121094
dom,mf,1999,48.0
dom,m,1999,53.79999923706055
dom,f,1999,34.900001525878906
dom,mf,2000,43.70000076293945
dom,m,2000,50.29999923706055
dom,f,2000,30.299999237060547
dom,mf,2001,45.099998474121094
dom,m,2001,51.5
dom,f,2001,32.29999923706055
dom,mf,2002,46.099998474121094
dom,m,2002,52.900001525878906
