country,sex,year,employers_a_000
jor,f,2004,2.759000062942505
kaz,mf,2001,59.0
kaz,m,2001,43.0
kaz,f,2001,16.100000381469727
kaz,mf,2002,59.0
kaz,m,2002,44.599998474121094
kaz,f,2002,14.800000190734863
kaz,mf,2003,65.0
kaz,m,2003,48.599998474121094
kaz,f,2003,16.399999618530273
kaz,mf,2004,82.0
kaz,m,2004,60.099998474121094
kaz,f,2004,22.200000762939453
kaz,mf,2005,90.0
kaz,m,2005,69.0
kaz,f,2005,21.0
kaz,mf,2006,109.0
kaz,m,2006,75.0
kaz,f,2006,34.0
kaz,mf,2007,123.0
kaz,m,2007,82.0
kaz,f,2007,41.0
kaz,mf,2008,121.69999694824219
kaz,m,2008,79.0999984741211
kaz,f,2008,42.599998474121094
kaz,mf,2009,171.50999450683594
kaz,m,2009,106.58300018310547
kaz,f,2009,64.927001953125
kaz,mf,2010,161.71600341796875
kaz,m,2010,100.177001953125
kaz,f,2010,61.53900146484375
kaz,mf,2011,173.79100036621094
kaz,m,2011,104.66100311279297
kaz,f,2011,69.12999725341797
kaz,mf,2012,182.27499389648438
kaz,m,2012,125.4540023803711
kaz,f,2012,56.82099914550781
kaz,mf,2013,158.60000610351562
kaz,m,2013,111.5999984741211
kaz,f,2013,47.0
kir,mf,2000,2.0
kir,m,2000,1.0
kir,f,2000,1.0
kir,mf,2005,0.2460000067949295
kir,m,2005,0.164000004529953
kir,f,2005,0.0820000022649765
kir,mf,2010,1.1180000305175781
kir,m,2010,0.7749999761581421
kir,f,2010,0.34299999475479126
kos,mf,2012,25.738000869750977
kos,m,2012,24.239999771118164
kos,f,2012,1.319000005722046
kwt,mf,2005,5.90500020980835
kwt,m,2005,5.4670000076293945
kwt,f,2005,0.43799999356269836
kwt,mf,2011,17.075000762939453
kwt,m,2011,12.192000389099121
kwt,f,2011,4.882999897003174
kgz,mf,2002,29.5
kgz,m,2002,21.299999237060547
kgz,f,2002,8.199999809265137
kgz,mf,2003,26.299999237060547
kgz,m,2003,18.200000762939453
kgz,f,2003,8.199999809265137
kgz,mf,2004,20.700000762939453
kgz,m,2004,13.800000190734863
kgz,f,2004,6.900000095367432
kgz,mf,2005,28.200000762939453
kgz,m,2005,21.799999237060547
kgz,f,2005,6.300000190734863
kgz,mf,2006,23.600000381469727
kgz,m,2006,18.0
kgz,f,2006,5.699999809265137
kgz,mf,2009,13.399999618530273
kgz,m,2009,8.600000381469727
kgz,f,2009,4.800000190734863
kgz,mf,2010,14.0
kgz,m,2010,10.699999809265137
kgz,f,2010,3.299999952316284
kgz,mf,2011,16.652000427246094
kgz,m,2011,11.758999824523926
kgz,f,2011,4.892000198364258
kgz,mf,2012,18.27199935913086
kgz,m,2012,13.38599967956543
kgz,f,2012,4.886000156402588
kgz,mf,2013,30.493999481201172
kgz,m,2013,21.950000762939453
kgz,f,2013,8.543999671936035
lao,mf,1995,5.400000095367432
lao,m,1995,4.0
lao,f,1995,1.399999976158142
lao,mf,2005,7.210000038146973
lao,m,2005,4.974999904632568
lao,f,2005,2.234999895095825
lao,mf,2010,14.906000137329102
lao,m,2010,11.539999961853027
lao,f,2010,3.365999937057495
lva,mf,1996,29.0
lva,m,1996,20.899999618530273
lva,f,1996,8.100000381469727
lva,mf,1997,31.399999618530273
lva,m,1997,23.299999237060547
lva,f,1997,8.100000381469727
lva,mf,1998,31.08300018310547
lva,m,1998,21.7189998626709
lva,f,1998,9.364999771118164
lva,mf,1999,37.356998443603516
lva,m,1999,25.315000534057617
lva,f,1999,12.041999816894531
lva,mf,2000,38.805999755859375
lva,m,2000,27.79199981689453
lva,f,2000,11.015000343322754
lva,mf,2001,40.779998779296875
lva,m,2001,29.27899932861328
lva,f,2001,11.50100040435791
lva,mf,2002,29.975000381469727
lva,m,2002,21.19300079345703
lva,f,2002,8.781999588012695
lva,mf,2003,31.695999145507812
lva,m,2003,23.724000930786133
lva,f,2003,7.9720001220703125
lva,mf,2004,30.198999404907227
lva,m,2004,18.78499984741211
lva,f,2004,11.413999557495117
lva,mf,2005,32.637001037597656
lva,m,2005,21.367000579833984
lva,f,2005,11.270000457763672
lva,mf,2006,34.209999084472656
lva,m,2006,21.9950008392334
lva,f,2006,12.21500015258789
lva,mf,2007,34.250999450683594
lva,m,2007,23.90999984741211
lva,f,2007,10.340999603271484
lva,mf,2008,36.57099914550781
lva,m,2008,26.589000701904297
lva,f,2008,9.982000350952148
lva,mf,2009,34.23400115966797
lva,m,2009,25.238000869750977
lva,f,2009,8.996000289916992
lva,mf,2010,33.48400115966797
lva,m,2010,21.613000869750977
lva,f,2010,11.871999740600586
lva,mf,2011,31.531999588012695
lva,m,2011,20.69499969482422
lva,f,2011,10.836999893188477
lva,mf,2012,34.14099884033203
lva,m,2012,22.71299934387207
lva,f,2012,11.428999900817871
lva,mf,2013,37.54399871826172
lva,m,2013,24.341999053955078
lva,f,2013,13.20199966430664
lva,mf,2014,35.20199966430664
lva,m,2014,24.677000045776367
lva,f,2014,10.524999618530273
lbn,mf,2004,56.79999923706055
lbn,m,2004,54.099998474121094
lbn,f,2004,2.700000047683716
lbn,mf,2007,106.80000305175781
lbn,m,2007,102.0
lbn,f,2007,4.800000190734863
lso,mf,1999,4.689000129699707
lso,m,1999,2.562999963760376
lso,f,1999,2.125999927520752
lso,mf,2008,1.590999960899353
lso,m,2008,1.2039999961853027
lso,f,2008,0.3869999945163727
lbr,mf,2007,21.0
lbr,m,2007,13.0
lbr,f,2007,9.0
lbr,mf,2010,21.7450008392334
lbr,m,2010,12.24899959564209
lbr,f,2010,9.496000289916992
ltu,mf,1998,52.22200012207031
ltu,m,1998,35.32600021362305
ltu,f,1998,16.895999908447266
ltu,mf,1999,30.216999053955078
ltu,m,1999,19.381000518798828
ltu,f,1999,10.836000442504883
ltu,mf,2000,24.381999969482422
ltu,m,2000,16.64699935913086
ltu,f,2000,7.735000133514404
ltu,mf,2001,33.65399932861328
ltu,m,2001,23.63599967956543
ltu,f,2001,10.017000198364258
ltu,mf,2002,30.291000366210938
ltu,m,2002,20.812999725341797
ltu,f,2002,9.477999687194824
ltu,mf,2003,33.755001068115234
ltu,m,2003,24.320999145507812
ltu,f,2003,9.4350004196167
ltu,mf,2004,26.4950008392334
ltu,m,2004,18.457000732421875
ltu,f,2004,8.038999557495117
ltu,mf,2005,28.8799991607666
ltu,m,2005,20.405000686645508
ltu,f,2005,8.475000381469727
ltu,mf,2006,31.60300064086914
ltu,m,2006,21.881000518798828
ltu,f,2006,9.722000122070312
ltu,mf,2007,30.08799934387207
ltu,m,2007,22.0049991607666
ltu,f,2007,8.083000183105469
ltu,mf,2008,30.469999313354492
ltu,m,2008,23.481000900268555
ltu,f,2008,6.988999843597412
ltu,mf,2009,31.82699966430664
ltu,m,2009,23.030000686645508
ltu,f,2009,8.79699993133545
ltu,mf,2010,28.44499969482422
ltu,m,2010,20.83099937438965
ltu,f,2010,7.614999771118164
ltu,mf,2011,29.64900016784668
ltu,m,2011,20.948999404907227
ltu,f,2011,8.699999809265137
ltu,mf,2012,28.059999465942383
ltu,m,2012,19.55299949645996
ltu,f,2012,8.506999969482422
ltu,mf,2013,28.454999923706055
ltu,m,2013,20.430999755859375
ltu,f,2013,8.02400016784668
ltu,mf,2014,30.187999725341797
ltu,m,2014,21.361000061035156
ltu,f,2014,8.82699966430664
lux,mf,1983,4.664000034332275
lux,m,1983,3.881999969482422
lux,f,1983,0.7820000052452087
lux,mf,1984,4.841000080108643
lux,m,1984,4.093999862670898
lux,f,1984,0.746999979019165
lux,mf,1985,5.002999782562256
lux,m,1985,4.242000102996826
lux,f,1985,0.7609999775886536
lux,mf,1986,4.64300012588501
lux,m,1986,3.6059999465942383
lux,f,1986,1.0369999408721924
lux,mf,1987,5.251999855041504
lux,m,1987,4.2870001792907715
lux,f,1987,0.9660000205039978
lux,mf,1988,4.886000156402588
lux,m,1988,3.921999931335449
lux,f,1988,0.9639999866485596
lux,mf,1989,4.323999881744385
lux,m,1989,3.559000015258789
lux,f,1989,0.7639999985694885
lux,mf,1990,4.434999942779541
lux,m,1990,3.6449999809265137
lux,f,1990,0.7900000214576721
lux,mf,1991,5.854000091552734
lux,m,1991,4.675000190734863
lux,f,1991,1.1790000200271606
lux,mf,1992,6.089000225067139
lux,m,1992,4.7179999351501465
lux,f,1992,1.371000051498413
lux,mf,1993,7.35699987411499
lux,m,1993,5.7829999923706055
lux,f,1993,1.5750000476837158
lux,mf,1994,6.814000129699707
lux,m,1994,5.214000225067139
lux,f,1994,1.600000023841858
lux,mf,1995,10.25100040435791
lux,m,1995,8.017999649047852
lux,f,1995,2.2339999675750732
lux,mf,1996,10.531999588012695
lux,m,1996,8.265000343322754
lux,f,1996,2.2660000324249268
lux,mf,1997,9.467000007629395
lux,m,1997,7.296999931335449
lux,f,1997,2.1700000762939453
lux,mf,1998,9.130000114440918
lux,m,1998,7.452000141143799
lux,f,1998,1.6779999732971191
lux,mf,1999,9.557999610900879
lux,m,1999,6.752999782562256
lux,f,1999,2.805000066757202
lux,mf,2000,10.939000129699707
lux,m,2000,8.199000358581543
lux,f,2000,2.739000082015991
lux,mf,2001,8.27299976348877
lux,m,2001,6.526000022888184
lux,f,2001,1.746999979019165
lux,mf,2002,9.645000457763672
lux,m,2002,7.765999794006348
lux,f,2002,1.878999948501587
lux,mf,2003,2.7820000648498535
lux,m,2003,2.1050000190734863
lux,f,2003,0.6769999861717224
lux,mf,2004,5.300000190734863
lux,m,2004,3.98799991607666
lux,f,2004,1.3109999895095825
lux,mf,2005,5.448999881744385
lux,m,2005,4.135000228881836
lux,f,2005,1.315000057220459
lux,mf,2006,5.178999900817871
lux,m,2006,3.9690001010894775
lux,f,2006,1.2100000381469727
lux,mf,2007,5.994999885559082
lux,m,2007,4.431000232696533
lux,f,2007,1.5640000104904175
lux,mf,2008,4.90500020980835
lux,m,2008,3.736999988555908
lux,f,2008,1.1670000553131104
lux,mf,2009,6.127999782562256
lux,m,2009,4.840000152587891
lux,f,2009,1.2879999876022339
lux,mf,2010,7.107999801635742
lux,m,2010,5.420000076293945
lux,f,2010,1.687999963760376
lux,mf,2011,5.9679999351501465
lux,m,2011,4.502999782562256
lux,f,2011,1.465000033378601
lux,mf,2012,7.485000133514404
lux,m,2012,5.565999984741211
lux,f,2012,1.9179999828338623
lux,mf,2013,6.382999897003174
lux,m,2013,4.473999977111816
lux,f,2013,1.909000039100647
lux,mf,2014,5.973999977111816
lux,m,2014,4.645999908447266
lux,f,2014,1.3270000219345093
mac,mf,1996,6.699999809265137
mac,m,1996,5.800000190734863
mac,f,1996,0.8999999761581421
mac,mf,1997,6.400000095367432
mac,m,1997,5.800000190734863
mac,f,1997,0.6000000238418579
mac,mf,1998,6.699999809265137
mac,m,1998,6.0
mac,f,1998,0.699999988079071
mac,mf,1999,7.0
mac,m,1999,6.099999904632568
mac,f,1999,0.8999999761581421
mac,mf,2000,6.599999904632568
mac,m,2000,5.800000190734863
mac,f,2000,0.800000011920929
mac,mf,2001,6.0
mac,m,2001,5.0
mac,f,2001,1.0
mac,mf,2002,7.199999809265137
mac,m,2002,6.0
mac,f,2002,1.2000000476837158
mac,mf,2003,6.800000190734863
mac,m,2003,5.800000190734863
mac,f,2003,1.100000023841858
mac,mf,2004,7.800000190734863
mac,m,2004,6.599999904632568
mac,f,2004,1.2000000476837158
mac,mf,2005,9.300000190734863
mac,m,2005,7.599999904632568
mac,f,2005,1.7000000476837158
mac,mf,2006,10.0
mac,m,2006,7.900000095367432
mac,f,2006,2.0
mac,mf,2007,10.399999618530273
mac,m,2007,8.300000190734863
mac,f,2007,2.0999999046325684
mac,mf,2008,9.0
mac,m,2008,7.0
mac,f,2008,2.0
mac,mf,2009,9.399999618530273
mac,m,2009,7.199999809265137
mac,f,2009,2.299999952316284
mac,mf,2010,9.699999809265137
mac,m,2010,7.5
mac,f,2010,2.200000047683716
mac,mf,2011,10.199999809265137
mac,m,2011,7.699999809265137
mac,f,2011,2.5
mac,mf,2012,11.0
mac,mf,2013,11.699999809265137
mac,m,2013,8.699999809265137
mac,f,2013,3.0
mkd,mf,1996,15.694999694824219
mkd,m,1996,12.536999702453613
mkd,f,1996,3.1579999923706055
mkd,mf,1997,17.128000259399414
mkd,m,1997,14.076000213623047
mkd,f,1997,3.052000045776367
mkd,mf,1998,19.013999938964844
mkd,m,1998,14.475000381469727
mkd,f,1998,4.539000034332275
mkd,mf,1999,43.430999755859375
mkd,m,1999,37.22999954223633
mkd,f,1999,6.201000213623047
mkd,mf,2000,23.674999237060547
mkd,m,2000,19.804000854492188
mkd,f,2000,3.871000051498413
mkd,mf,2001,38.20600128173828
mkd,m,2001,29.288999557495117
mkd,f,2001,8.916999816894531
mkd,mf,2002,38.36899948120117
mkd,m,2002,29.597999572753906
mkd,f,2002,8.770999908447266
mkd,mf,2003,41.43299865722656
mkd,m,2003,32.77299880981445
mkd,f,2003,8.65999984741211
mkd,mf,2004,30.79800033569336
mkd,m,2004,23.836000442504883
mkd,f,2004,6.960999965667725
mkd,mf,2005,31.275999069213867
mkd,m,2005,25.139999389648438
mkd,f,2005,6.136000156402588
mkd,mf,2006,33.880001068115234
mkd,m,2006,26.93000030517578
mkd,f,2006,6.949999809265137
mkd,mf,2007,32.65399932861328
mkd,m,2007,24.97100067138672
mkd,f,2007,7.683000087738037
mkd,mf,2008,30.08300018310547
mkd,m,2008,22.878000259399414
mkd,f,2008,7.204999923706055
mkd,mf,2009,32.46699905395508
mkd,m,2009,25.19300079345703
mkd,f,2009,7.275000095367432
mkd,mf,2010,34.39400100708008
mkd,m,2010,25.937999725341797
mkd,f,2010,8.454999923706055
mkd,mf,2011,36.75299835205078
mkd,m,2011,27.631999969482422
mkd,f,2011,9.121000289916992
mkd,mf,2012,31.145999908447266
mkd,m,2012,22.975000381469727
mkd,f,2012,8.170999526977539
mkd,mf,2013,31.6560001373291
mkd,m,2013,22.667999267578125
mkd,f,2013,8.987000465393066
mkd,mf,2014,26.913999557495117
mkd,m,2014,20.604999542236328
mkd,f,2014,6.309000015258789
mdg,mf,1993,33.20000076293945
mdg,m,1993,19.299999237060547
mdg,f,1993,13.899999618530273
mdg,mf,2003,170.60000610351562
mdg,m,2003,102.30000305175781
mdg,f,2003,68.19999694824219
mdg,mf,2010,222.07400512695312
mdg,m,2010,169.7689971923828
mdg,f,2010,52.30500030517578
mdg,mf,2012,295.7139892578125
mdg,m,2012,217.45399475097656
mdg,f,2012,78.26000213623047
mwi,mf,1987,1.059999942779541
mwi,m,1987,0.9700000286102295
mwi,f,1987,0.07999999821186066
mys,mf,1991,188.3000030517578
mys,m,1991,149.6999969482422
mys,f,1991,38.599998474121094
mys,mf,1995,188.10000610351562
mys,m,1995,169.5
mys,f,1995,18.600000381469727
mys,mf,1996,251.10000610351562
mys,m,1996,226.89999389648438
mys,f,1996,24.200000762939453
mys,mf,1997,222.6999969482422
mys,m,1997,198.39999389648438
mys,f,1997,24.200000762939453
mys,mf,1998,252.6999969482422
mys,m,1998,228.8000030517578
mys,f,1998,23.899999618530273
mys,mf,1999,202.1999969482422
mys,m,1999,178.3000030517578
mys,f,1999,23.899999618530273
mys,mf,2000,275.79998779296875
mys,m,2000,248.3000030517578
mys,f,2000,27.600000381469727
mys,mf,2001,306.79998779296875
mys,m,2001,271.3999938964844
mys,f,2001,35.400001525878906
mys,mf,2002,288.6000061035156
mys,m,2002,252.6999969482422
mys,f,2002,35.79999923706055
mys,mf,2003,333.0
mys,m,2003,290.8999938964844
mys,f,2003,42.0
mys,mf,2004,354.70001220703125
mys,m,2004,308.0
mys,f,2004,46.79999923706055
mys,mf,2005,337.0
mys,m,2005,287.3999938964844
mys,f,2005,49.599998474121094
mys,mf,2006,396.8999938964844
mys,m,2006,341.0
mys,f,2006,55.900001525878906
mys,mf,2007,362.5
mys,m,2007,311.6000061035156
mys,f,2007,50.900001525878906
mys,mf,2008,371.3999938964844
mys,m,2008,318.8999938964844
mys,f,2008,52.5
mys,mf,2009,399.3999938964844
mys,m,2009,338.5
mys,f,2009,60.79999923706055
mys,mf,2010,437.79998779296875
mys,m,2010,370.79998779296875
mys,f,2010,67.0
mys,mf,2011,446.70001220703125
mys,m,2011,374.29998779296875
mys,f,2011,72.30000305175781
mys,mf,2012,477.79998779296875
mys,m,2012,406.6000061035156
mys,f,2012,71.30000305175781
mys,mf,2013,523.2000122070312
mys,m,2013,438.20001220703125
mys,f,2013,84.9000015258789
mys,mf,2014,510.3999938964844
mys,m,2014,432.79998779296875
mys,f,2014,77.5999984741211
mdv,mf,1990,1.562000036239624
mdv,m,1990,1.4529999494552612
mdv,f,1990,0.10899999737739563
mdv,mf,1995,3.2230000495910645
mdv,m,1995,2.805999994277954
mdv,f,1995,0.4169999957084656
mdv,mf,2000,2.9030001163482666
mdv,m,2000,2.5799999237060547
mdv,f,2000,0.3230000138282776
mdv,mf,2006,3.8289999961853027
mdv,m,2006,3.36299991607666
mdv,f,2006,0.4659999907016754
mdv,mf,2010,3.9079999923706055
mdv,m,2010,3.5840001106262207
mdv,f,2010,0.32499998807907104
mli,mf,2006,47.959999084472656
mli,m,2006,34.99700164794922
mli,f,2006,12.963000297546387
mlt,mf,2000,5.515999794006348
mlt,m,2000,4.7769999504089355
mlt,f,2000,0.7390000224113464
mlt,mf,2001,5.335000038146973
mlt,m,2001,5.118000030517578
mlt,f,2001,0.21699999272823334
mlt,mf,2002,6.184000015258789
mlt,m,2002,5.552999973297119
mlt,f,2002,0.6309999823570251
mlt,mf,2003,6.645999908447266
mlt,m,2003,5.734000205993652
mlt,f,2003,0.9120000004768372
mlt,mf,2004,6.468999862670898
mlt,m,2004,5.734000205993652
mlt,f,2004,0.7350000143051147
mlt,mf,2005,6.738999843597412
mlt,m,2005,5.985000133514404
mlt,f,2005,0.7540000081062317
mlt,mf,2006,6.703999996185303
mlt,m,2006,6.000999927520752
mlt,f,2006,0.703000009059906
mlt,mf,2007,7.682000160217285
mlt,m,2007,6.89300012588501
mlt,f,2007,0.7889999747276306
mlt,mf,2008,7.076000213623047
mlt,m,2008,6.377999782562256
mlt,f,2008,0.6980000138282776
mlt,mf,2009,6.927000045776367
mlt,m,2009,6.125999927520752
mlt,f,2009,0.8009999990463257
mlt,mf,2010,7.2779998779296875
mlt,m,2010,6.52400016784668
mlt,f,2010,0.753000020980835
mlt,mf,2011,7.125999927520752
mlt,m,2011,6.017000198364258
mlt,f,2011,1.1089999675750732
mlt,mf,2012,7.421000003814697
mlt,m,2012,6.375
mlt,f,2012,1.0460000038146973
mlt,mf,2013,7.859000205993652
mlt,m,2013,6.928999900817871
mlt,f,2013,0.9300000071525574
mlt,mf,2014,8.01099967956543
mlt,m,2014,6.909999847412109
mlt,f,2014,1.1009999513626099
mhl,mf,1999,0.10000000149011612
mhl,m,1999,0.10000000149011612
mhl,f,1999,0.0
mus,mf,1990,13.800000190734863
mus,m,1990,12.300000190734863
mus,f,1990,1.5
mus,mf,2000,17.899999618530273
mus,m,2000,15.199999809265137
mus,f,2000,2.700000047683716
mus,mf,2004,14.699999809265137
mus,m,2004,13.100000381469727
mus,f,2004,1.600000023841858
mus,mf,2005,12.800000190734863
mus,m,2005,11.199999809265137
mus,f,2005,1.600000023841858
mus,mf,2006,14.5
mus,m,2006,12.399999618530273
mus,f,2006,2.0999999046325684
mus,mf,2007,16.100000381469727
mus,m,2007,13.800000190734863
mus,f,2007,2.299999952316284
mus,mf,2008,16.899999618530273
mus,m,2008,14.899999618530273
mus,f,2008,2.0
mus,mf,2009,20.5
mus,m,2009,17.399999618530273
mus,f,2009,3.0999999046325684
mus,mf,2010,21.75
mus,m,2010,18.350000381469727
mus,f,2010,3.4000000953674316
mus,mf,2011,21.225000381469727
mus,m,2011,18.225000381469727
mus,f,2011,3.0
mus,mf,2012,19.475000381469727
mus,m,2012,16.899999618530273
mus,f,2012,2.575000047683716
mda,mf,1999,8.300000190734863
mda,m,1999,6.900000095367432
mda,f,1999,1.399999976158142
mda,mf,2000,11.5
mda,m,2000,9.100000381469727
mda,f,2000,2.4000000953674316
mda,mf,2001,17.299999237060547
mda,m,2001,11.5
mda,f,2001,5.699999809265137
mda,mf,2002,12.5
mda,m,2002,8.399999618530273
mda,f,2002,4.099999904632568
mda,mf,2003,8.5
mda,m,2003,5.599999904632568
mda,f,2003,2.9000000953674316
mda,mf,2004,8.600000381469727
mda,m,2004,5.400000095367432
mda,f,2004,3.200000047683716
mda,mf,2005,8.699999809265137
mda,m,2005,6.800000190734863
mda,f,2005,2.0
mda,mf,2006,12.800000190734863
mda,m,2006,9.5
mda,f,2006,3.4000000953674316
mda,mf,2007,11.300000190734863
mda,m,2007,7.0
mda,f,2007,4.400000095367432
mda,mf,2008,12.0
mda,m,2008,8.300000190734863
mda,f,2008,3.700000047683716
mda,mf,2009,10.399999618530273
mda,m,2009,7.0
mda,f,2009,3.4000000953674316
mda,mf,2010,7.300000190734863
mda,m,2010,5.400000095367432
mda,f,2010,1.899999976158142
mda,mf,2011,7.900000095367432
mda,m,2011,5.300000190734863
mda,f,2011,2.5999999046325684
mda,mf,2012,6.400000095367432
mda,m,2012,3.700000047683716
mda,f,2012,2.5999999046325684
mda,mf,2013,8.539999961853027
mda,m,2013,5.329999923706055
mda,f,2013,3.2100000381469727
mda,mf,2014,8.498000144958496
mda,m,2014,5.71999979019165
mda,f,2014,2.7780001163482666
mng,mf,2000,10.0
mng,m,2000,7.199999809265137
mng,f,2000,2.799999952316284
mng,mf,2003,4.556000232696533
mng,m,2003,3.0169999599456787
mng,f,2003,1.5390000343322754
mng,mf,2007,5.953000068664551
mng,m,2007,3.440999984741211
mng,f,2007,2.51200008392334
mng,mf,2008,43.69599914550781
mng,m,2008,26.60300064086914
mng,f,2008,17.093000411987305
mng,mf,2009,11.428999900817871
mng,m,2009,8.625
mng,f,2009,2.803999900817871
mng,mf,2010,12.418999671936035
mng,m,2010,8.36299991607666
mng,f,2010,4.056000232696533
mng,mf,2011,12.930000305175781
mng,m,2011,9.01200008392334
mng,f,2011,3.9179999828338623
mng,mf,2012,9.194000244140625
mng,m,2012,5.656000137329102
mng,f,2012,3.5390000343322754
msr,mf,1991,0.20000000298023224
msr,m,1991,0.15000000596046448
msr,f,1991,0.05000000074505806
mar,mf,1994,166.5
mar,m,1994,158.1999969482422
mar,f,1994,8.399999618530273
mar,mf,1998,132.4340057373047
mar,m,1998,117.97000122070312
mar,f,1998,14.46399974822998
mar,mf,1999,187.20599365234375
mar,m,1999,178.05999755859375
mar,f,1999,9.145999908447266
mar,mf,2002,222.89999389648438
mar,m,2002,210.0
mar,f,2002,13.0
mar,mf,2003,242.39999389648438
mar,m,2003,230.89999389648438
mar,f,2003,11.5
mar,mf,2004,224.1999969482422
mar,m,2004,212.60000610351562
mar,f,2004,11.600000381469727
mar,mf,2005,246.10000610351562
mar,m,2005,229.6999969482422
mar,f,2005,16.5
mar,mf,2006,252.04299926757812
mar,m,2006,236.41700744628906
mar,f,2006,15.62600040435791
mar,mf,2007,233.17999267578125
mar,m,2007,217.4510040283203
mar,f,2007,15.729000091552734
mar,mf,2008,257.93701171875
mar,m,2008,237.2949981689453
mar,f,2008,20.642000198364258
mar,mf,2009,287.9630126953125
mar,mf,2010,291.3299865722656
mar,mf,2011,252.22300720214844
mar,mf,2012,273.27301025390625
moz,mf,2003,273.6730041503906
moz,m,2003,226.33799743652344
moz,f,2003,47.334999084472656
nam,mf,1994,3.069000005722046
nam,m,1994,2.3559999465942383
nam,f,1994,0.7129999995231628
nam,mf,1997,20.059999465942383
nam,m,1997,13.15999984741211
nam,f,1997,6.900000095367432
nam,mf,2000,35.32600021362305
nam,m,2000,23.118000030517578
nam,f,2000,12.208000183105469
nam,mf,2001,23.565000534057617
nam,m,2001,15.470000267028809
nam,f,2001,8.095000267028809
nam,mf,2004,21.68600082397461
nam,m,2004,14.371999740600586
nam,f,2004,7.314000129699707
nam,mf,2008,15.505999565124512
nam,m,2008,11.402999877929688
nam,f,2008,4.103000164031982
nam,mf,2010,4.284999847412109
nam,m,2010,3.240000009536743
nam,f,2010,1.0449999570846558
nam,mf,2011,28.301000595092773
nam,m,2011,18.628999710083008
nam,f,2011,9.67199993133545
nam,mf,2012,25.93199920654297
nam,m,2012,16.510000228881836
nam,f,2012,9.42300033569336
nam,mf,2013,194.69000244140625
nam,m,2013,66.9209976196289
nam,f,2013,127.76899719238281
npl,mf,2001,376.29998779296875
npl,m,2001,216.3000030517578
npl,f,2001,160.0
nld,mf,1985,204.54400634765625
nld,m,1985,183.23399353027344
nld,f,1985,21.309999465942383
nld,mf,1987,201.0469970703125
nld,m,1987,159.55499267578125
nld,f,1987,41.492000579833984
nld,mf,1988,205.968994140625
nld,m,1988,172.96600341796875
nld,f,1988,33.00299835205078
nld,mf,1989,203.4759979248047
nld,m,1989,173.72900390625
nld,f,1989,29.746999740600586
nld,mf,1990,221.1719970703125
nld,m,1990,183.67100524902344
nld,f,1990,37.500999450683594
nld,mf,1991,210.12600708007812
nld,m,1991,170.69200134277344
nld,f,1991,39.433998107910156
nld,mf,1992,226.03900146484375
nld,m,1992,192.6750030517578
nld,f,1992,33.36399841308594
nld,mf,1993,232.69000244140625
nld,m,1993,196.38499450683594
nld,f,1993,36.30400085449219
nld,mf,1994,269.6400146484375
nld,m,1994,220.8560028076172
nld,f,1994,48.78499984741211
nld,mf,1995,272.3030090332031
nld,m,1995,221.3769989013672
nld,f,1995,50.92499923706055
nld,mf,1996,265.6090087890625
nld,m,1996,211.4320068359375
nld,f,1996,54.176998138427734
nld,mf,1997,282.4119873046875
nld,m,1997,224.0
nld,f,1997,58.4119987487793
nld,mf,1998,293.40899658203125
nld,m,1998,233.58999633789062
nld,f,1998,59.819000244140625
nld,mf,1999,297.635009765625
nld,m,1999,227.0019989013672
nld,f,1999,70.63300323486328
nld,mf,2000,255.1199951171875
nld,m,2000,196.80599975585938
nld,f,2000,58.31399917602539
nld,mf,2001,269.60198974609375
nld,m,2001,208.08299255371094
nld,f,2001,61.51900100708008
nld,mf,2002,286.2770080566406
nld,m,2002,219.82400512695312
nld,f,2002,66.4540023803711
nld,mf,2003,291.1929931640625
nld,m,2003,229.1510009765625
nld,f,2003,62.04199981689453
nld,mf,2004,302.2139892578125
nld,m,2004,230.1699981689453
nld,f,2004,72.04399871826172
nld,mf,2005,307.9630126953125
nld,m,2005,238.4600067138672
nld,f,2005,69.50299835205078
nld,mf,2006,319.68701171875
nld,m,2006,246.30799865722656
nld,f,2006,73.37899780273438
nld,mf,2007,332.3699951171875
nld,m,2007,257.2860107421875
nld,f,2007,75.08499908447266
nld,mf,2008,321.5559997558594
nld,m,2008,251.7760009765625
nld,f,2008,69.77999877929688
nld,mf,2009,324.05499267578125
nld,m,2009,248.56399536132812
nld,f,2009,75.49099731445312
nld,mf,2010,324.5679931640625
nld,m,2010,250.73199462890625
nld,f,2010,73.83599853515625
nld,mf,2011,319.1759948730469
nld,m,2011,241.8280029296875
nld,f,2011,77.3489990234375
nld,mf,2012,322.25201416015625
nld,m,2012,243.39500427246094
nld,f,2012,78.85700225830078
nld,mf,2013,320.6390075683594
nld,m,2013,242.76600646972656
nld,f,2013,77.87300109863281
nld,mf,2014,327.2640075683594
nld,m,2014,248.32699584960938
nld,f,2014,78.93800354003906
ant,mf,1991,1.4299999475479126
ant,m,1991,1.190000057220459
ant,f,1991,0.23999999463558197
ant,mf,1992,1.2419999837875366
ant,m,1992,1.0720000267028809
ant,f,1992,0.17000000178813934
ant,mf,1993,1.5240000486373901
ant,m,1993,1.1579999923706055
ant,f,1993,0.3659999966621399
ant,mf,1994,1.7139999866485596
ant,m,1994,1.1890000104904175
ant,f,1994,0.5249999761581421
ant,mf,1995,1.350000023841858
ant,m,1995,0.9190000295639038
ant,f,1995,0.4309999942779541
