country,sex,year,contributing_family_workers_d_000
reu,mf,2009,4.0
reu,mf,2010,5.5
reu,mf,2011,5.5
reu,mf,2012,6.0
rou,mf,1991,483.3999938964844
rou,m,1991,198.6999969482422
rou,f,1991,284.70001220703125
rou,mf,1992,1429.9000244140625
rou,m,1992,354.5
rou,f,1992,1075.4000244140625
rou,mf,1993,1454.800048828125
rou,m,1993,392.20001220703125
rou,f,1993,1062.5999755859375
rou,mf,1994,1661.41796875
rou,m,1994,441.7909851074219
rou,f,1994,1219.626953125
rou,mf,1995,1625.9189453125
rou,m,1995,409.0830078125
rou,f,1995,1216.8370361328125
rou,mf,1996,1752.4420166015625
rou,m,1996,485.27301025390625
rou,f,1996,1267.1689453125
rou,mf,1997,2022.6629638671875
rou,m,1997,565.5700073242188
rou,f,1997,1457.093994140625
rou,mf,1998,2094.675048828125
rou,m,1998,611.322998046875
rou,f,1998,1483.35205078125
rou,mf,1999,2242.427001953125
rou,m,1999,636.6890258789062
rou,f,1999,1605.738037109375
rou,mf,2000,2257.922119140625
rou,m,2000,656.3170166015625
rou,f,2000,1601.60498046875
rou,mf,2001,2202.777099609375
rou,m,2001,625.3679809570312
rou,f,2001,1577.4100341796875
rou,mf,2002,1497.9539794921875
rou,m,2002,430.1629943847656
rou,f,2002,1067.791015625
rou,mf,2003,1503.0909423828125
rou,m,2003,424.8299865722656
rou,f,2003,1078.260986328125
rou,mf,2004,1330.4610595703125
rou,m,2004,384.91400146484375
rou,f,2004,945.5479736328125
rou,mf,2005,1266.7760009765625
rou,m,2005,388.5270080566406
rou,f,2005,878.2490234375
rou,mf,2006,1222.1300048828125
rou,m,2006,377.6730041503906
rou,f,2006,844.4569702148438
rou,mf,2007,1175.3199462890625
rou,m,2007,331.7170104980469
rou,f,2007,843.60302734375
rou,mf,2008,1105.862060546875
rou,m,2008,308.0010070800781
rou,f,2008,797.8610229492188
rou,mf,2009,1108.8929443359375
rou,m,2009,313.1839904785156
rou,f,2009,795.7100219726562
rou,mf,2010,1095.0340576171875
rou,m,2010,319.36199951171875
rou,f,2010,775.6719970703125
rou,mf,2011,1049.6600341796875
rou,m,2011,310.6059875488281
rou,f,2011,739.0549926757812
rou,mf,2012,1047.0050048828125
rou,m,2012,309.5899963378906
rou,f,2012,737.4149780273438
rou,mf,2013,1006.385009765625
rou,m,2013,301.0929870605469
rou,f,2013,705.2919921875
rou,mf,2014,995.1329956054688
rou,m,2014,305.8389892578125
rou,f,2014,689.2949829101562
rus,mf,1992,71.0
rus,m,1992,46.0
rus,f,1992,25.0
rus,mf,1993,81.0
rus,m,1993,43.0
rus,f,1993,38.0
rus,mf,1994,76.0
rus,m,1994,46.0
rus,f,1994,30.0
rus,mf,1995,98.0
rus,m,1995,48.0
rus,f,1995,50.0
rus,mf,1996,95.0
rus,m,1996,58.0
rus,f,1996,37.0
rus,mf,1997,48.0
rus,m,1997,25.0
rus,f,1997,24.0
rus,mf,1998,50.0
rus,m,1998,31.0
rus,f,1998,19.0
rus,mf,1999,109.0
rus,m,1999,64.0
rus,f,1999,45.0
rus,mf,2000,85.0
rus,m,2000,51.0
rus,f,2000,33.0
rus,mf,2001,38.0
rus,m,2001,21.0
rus,f,2001,18.0
rus,mf,2002,55.0
rus,m,2002,32.0
rus,f,2002,23.0
rus,mf,2003,73.0
rus,m,2003,40.0
rus,f,2003,32.0
rus,mf,2004,59.0
rus,m,2004,35.0
rus,f,2004,24.0
rus,mf,2005,73.0
rus,m,2005,43.0
rus,f,2005,30.0
rus,mf,2006,56.0
rus,m,2006,33.0
rus,f,2006,23.0
rus,mf,2007,80.0
rus,m,2007,43.0
rus,f,2007,37.0
rus,mf,2008,88.0
rus,m,2008,53.0
rus,f,2008,36.0
rus,mf,2009,230.6959991455078
rus,m,2009,121.76799774169922
rus,f,2009,108.9280014038086
rus,mf,2010,300.3479919433594
rus,m,2010,171.2570037841797
rus,f,2010,129.09100341796875
rus,mf,2011,204.31300354003906
rus,m,2011,107.19599914550781
rus,f,2011,97.11699676513672
rus,mf,2012,283.9469909667969
rus,m,2012,158.32899475097656
rus,f,2012,125.61799621582031
rus,mf,2013,264.79400634765625
rus,m,2013,140.0659942626953
rus,f,2013,124.72899627685547
rwa,mf,1996,923.4000244140625
rwa,m,1996,432.0
rwa,f,1996,491.3999938964844
rwa,mf,2002,506.5060119628906
rwa,m,2002,148.6479949951172
rwa,f,2002,357.8580017089844
rwa,mf,2012,384.33599853515625
rwa,m,2012,117.12699890136719
rwa,f,2012,267.2090148925781
kna,mf,1991,0.1599999964237213
kna,m,1991,0.07000000029802322
kna,f,1991,0.10000000149011612
kna,mf,2001,0.10000000149011612
kna,m,2001,0.039000000804662704
kna,f,2001,0.061000000685453415
lca,mf,1993,1.4500000476837158
lca,m,1993,0.49000000953674316
lca,f,1993,0.9599999785423279
lca,mf,1994,0.9399999976158142
lca,m,1994,0.3499999940395355
lca,f,1994,0.5899999737739563
lca,mf,1995,0.9700000286102295
lca,m,1995,0.27000001072883606
lca,f,1995,0.699999988079071
lca,mf,1996,1.090000033378601
lca,m,1996,0.5600000023841858
lca,f,1996,0.5299999713897705
lca,mf,1997,1.0149999856948853
lca,m,1997,0.47999998927116394
lca,f,1997,0.5350000262260437
lca,mf,1998,0.5950000286102295
lca,m,1998,0.33000001311302185
lca,f,1998,0.26499998569488525
lca,mf,1999,0.6349999904632568
lca,m,1999,0.19499999284744263
lca,f,1999,0.4399999976158142
lca,mf,2000,0.6000000238418579
lca,m,2000,0.1899999976158142
lca,f,2000,0.4099999964237213
vct,mf,1980,0.2980000078678131
vct,m,1980,0.21199999749660492
vct,f,1980,0.0860000029206276
vct,mf,1991,0.7649999856948853
vct,m,1991,0.44600000977516174
vct,f,1991,0.3190000057220459
vct,mf,2001,0.5929999947547913
vct,mf,2008,0.39399999380111694
vct,m,2008,0.22699999809265137
vct,f,2008,0.16699999570846558
wsm,mf,2001,23.424999237060547
wsm,m,2001,17.996999740600586
wsm,f,2001,5.427999973297119
wsm,mf,2008,18.06800079345703
wsm,m,2008,17.583999633789062
wsm,f,2008,0.48399999737739563
wsm,mf,2012,0.527999997138977
wsm,m,2012,0.16899999976158142
wsm,f,2012,0.35899999737739563
smr,mf,1995,0.0560000017285347
smr,m,1995,0.01899999938905239
smr,f,1995,0.03700000047683716
smr,mf,1996,0.05000000074505806
smr,m,1996,0.01600000075995922
smr,f,1996,0.03400000184774399
smr,mf,1997,0.035999998450279236
smr,m,1997,0.013000000268220901
smr,f,1997,0.023000000044703484
smr,mf,1998,0.03099999949336052
smr,m,1998,0.008999999612569809
smr,f,1998,0.02199999988079071
smr,mf,1999,0.03200000151991844
smr,m,1999,0.009999999776482582
smr,f,1999,0.02199999988079071
smr,mf,2001,0.0
smr,m,2001,0.0
smr,f,2001,0.0
smr,mf,2002,0.0
smr,m,2002,0.0
smr,f,2002,0.0
smr,mf,2003,0.0
smr,m,2003,0.0
smr,f,2003,0.0
smr,mf,2004,0.0
smr,m,2004,0.0
smr,f,2004,0.0
smr,mf,2005,0.0
smr,m,2005,0.0
smr,f,2005,0.0
smr,mf,2006,0.0
smr,m,2006,0.0
smr,f,2006,0.0
smr,mf,2007,0.0
smr,m,2007,0.0
smr,f,2007,0.0
smr,mf,2008,0.0
smr,m,2008,0.0
smr,f,2008,0.0
stp,mf,1991,0.26499998569488525
stp,m,1991,0.18700000643730164
stp,f,1991,0.07800000160932541
sau,mf,1992,17.049999237060547
sau,m,1992,15.456000328063965
sau,f,1992,1.593999981880188
sen,mf,1991,781.4329833984375
sen,m,1991,375.78900146484375
sen,f,1991,405.6440124511719
sen,mf,2001,672.3610229492188
sen,m,2001,390.9230041503906
sen,f,2001,281.43798828125
sen,mf,2011,879.2080078125
sen,m,2011,391.6210021972656
sen,f,2011,487.5870056152344
srb,mf,2004,212.0
srb,m,2004,57.400001525878906
srb,f,2004,154.60000610351562
srb,mf,2005,219.8000030517578
srb,m,2005,67.30000305175781
srb,f,2005,152.5
srb,mf,2006,180.60000610351562
srb,m,2006,55.5
srb,f,2006,125.19999694824219
srb,mf,2007,180.10000610351562
srb,m,2007,47.5
srb,f,2007,132.60000610351562
srb,mf,2008,254.3000030517578
srb,m,2008,65.5999984741211
srb,f,2008,188.6999969482422
srb,mf,2009,228.27499389648438
srb,m,2009,68.51100158691406
srb,f,2009,159.76499938964844
srb,mf,2010,192.7169952392578
srb,m,2010,58.5369987487793
srb,f,2010,134.17999267578125
srb,mf,2011,179.12899780273438
srb,m,2011,58.292999267578125
srb,f,2011,120.83499908447266
srb,mf,2012,168.20599365234375
srb,m,2012,54.29499816894531
srb,f,2012,113.91000366210938
srb,mf,2013,177.58999633789062
srb,m,2013,50.78099822998047
srb,f,2013,126.80899810791016
syc,mf,2011,0.08100000023841858
syc,m,2011,0.03700000047683716
syc,f,2011,0.04399999976158142
sle,mf,2004,350.8059997558594
sle,m,2004,146.39700317382812
sle,f,2004,204.40899658203125
sgp,mf,1986,22.700000762939453
sgp,m,1986,6.5
sgp,f,1986,16.200000762939453
sgp,mf,1987,28.100000381469727
sgp,m,1987,9.100000381469727
sgp,f,1987,19.0
sgp,mf,1988,23.299999237060547
sgp,m,1988,6.099999904632568
sgp,f,1988,17.299999237060547
sgp,mf,1989,19.200000762939453
sgp,m,1989,3.9000000953674316
sgp,f,1989,15.300000190734863
sgp,mf,1991,15.600000381469727
sgp,m,1991,3.5999999046325684
sgp,f,1991,12.0
sgp,mf,1992,14.100000381469727
sgp,m,1992,3.0
sgp,f,1992,11.100000381469727
sgp,mf,1993,13.399999618530273
sgp,m,1993,2.299999952316284
sgp,f,1993,11.100000381469727
sgp,mf,1994,16.799999237060547
sgp,m,1994,3.5999999046325684
sgp,f,1994,13.300000190734863
sgp,mf,1996,18.600000381469727
sgp,m,1996,4.599999904632568
sgp,f,1996,14.0
sgp,mf,1997,15.899999618530273
sgp,m,1997,3.0999999046325684
sgp,f,1997,12.800000190734863
sgp,mf,1998,16.600000381469727
sgp,m,1998,3.9000000953674316
sgp,f,1998,12.699999809265137
sgp,mf,1999,17.5
sgp,m,1999,4.400000095367432
sgp,f,1999,13.100000381469727
sgp,mf,2001,16.200000762939453
sgp,m,2001,3.299999952316284
sgp,f,2001,12.899999618530273
sgp,mf,2002,13.600000381469727
sgp,m,2002,3.299999952316284
sgp,f,2002,10.300000190734863
sgp,mf,2003,13.100000381469727
sgp,m,2003,3.200000047683716
sgp,f,2003,9.899999618530273
sgp,mf,2004,12.800000190734863
sgp,m,2004,3.299999952316284
sgp,f,2004,9.399999618530273
sgp,mf,2006,12.0
sgp,m,2006,3.700000047683716
sgp,f,2006,8.300000190734863
sgp,mf,2007,14.600000381469727
sgp,m,2007,4.699999809265137
sgp,f,2007,9.899999618530273
sgp,mf,2008,12.0
sgp,m,2008,3.5
sgp,f,2008,8.5
sgp,mf,2009,11.5
sgp,m,2009,3.5
sgp,f,2009,8.100000381469727
sgp,mf,2010,10.800000190734863
sgp,m,2010,3.9000000953674316
sgp,f,2010,6.800000190734863
sgp,mf,2011,14.800000190734863
sgp,m,2011,4.599999904632568
sgp,f,2011,10.199999809265137
sgp,mf,2012,12.800000190734863
sgp,m,2012,4.099999904632568
sgp,f,2012,8.699999809265137
sgp,mf,2013,10.800000190734863
sgp,m,2013,3.5
sgp,f,2013,7.300000190734863
svk,mf,1994,2.299999952316284
svk,m,1994,0.4000000059604645
svk,f,1994,1.7999999523162842
svk,mf,1995,2.299999952316284
svk,m,1995,0.30000001192092896
svk,f,1995,1.899999976158142
svk,mf,1996,2.9000000953674316
svk,m,1996,1.100000023841858
svk,f,1996,1.7999999523162842
svk,mf,1997,1.899999976158142
svk,m,1997,0.800000011920929
svk,f,1997,1.100000023841858
svk,mf,1998,1.1469999551773071
svk,m,1998,0.6840000152587891
svk,f,1998,0.46299999952316284
svk,mf,1999,3.2100000381469727
svk,m,1999,1.1269999742507935
svk,f,1999,2.0820000171661377
svk,mf,2000,2.7009999752044678
svk,m,2000,0.8489999771118164
svk,f,2000,1.8519999980926514
svk,mf,2001,3.3980000019073486
svk,m,2001,1.437000036239624
svk,f,2001,1.9609999656677246
svk,mf,2002,2.0810000896453857
svk,m,2002,0.4869999885559082
svk,f,2002,1.593999981880188
svk,mf,2003,2.5329999923706055
svk,m,2003,0.6700000166893005
svk,f,2003,1.8630000352859497
svk,mf,2004,3.9079999923706055
svk,m,2004,1.5260000228881836
svk,f,2004,2.381999969482422
svk,mf,2005,1.50600004196167
svk,m,2005,0.4620000123977661
svk,f,2005,1.0449999570846558
svk,mf,2006,1.1080000400543213
svk,m,2006,0.4880000054836273
svk,f,2006,0.6190000176429749
svk,mf,2007,2.2019999027252197
svk,m,2007,0.8550000190734863
svk,f,2007,1.347000002861023
svk,mf,2008,3.0450000762939453
svk,m,2008,1.159999966621399
svk,f,2008,1.8849999904632568
svk,mf,2009,3.2890000343322754
svk,m,2009,0.9070000052452087
svk,f,2009,2.381999969482422
svk,mf,2010,3.0859999656677246
svk,m,2010,1.0540000200271606
svk,f,2010,2.0309998989105225
svk,mf,2011,1.5089999437332153
svk,m,2011,0.5009999871253967
svk,f,2011,1.0080000162124634
svk,mf,2012,1.6019999980926514
svk,m,2012,0.6420000195503235
svk,f,2012,0.9599999785423279
svk,mf,2013,1.6640000343322754
svk,m,2013,0.597000002861023
svk,f,2013,1.0670000314712524
svk,mf,2014,1.8489999771118164
svk,m,2014,0.2409999966621399
svk,f,2014,1.6080000400543213
svn,mf,1993,27.0
svn,m,1993,9.0
svn,f,1993,18.0
svn,mf,1994,46.0
svn,m,1994,16.0
svn,f,1994,30.0
svn,mf,1995,41.0
svn,m,1995,14.0
svn,f,1995,27.0
svn,mf,1996,37.263999938964844
svn,m,1996,14.484999656677246
svn,f,1996,22.777999877929688
svn,mf,1997,60.30799865722656
svn,m,1997,23.702999114990234
svn,f,1997,36.60499954223633
svn,mf,1998,60.45199966430664
svn,m,1998,25.410999298095703
svn,f,1998,35.04100036621094
svn,mf,1999,51.69599914550781
svn,m,1999,21.295000076293945
svn,f,1999,30.400999069213867
svn,mf,2000,43.354000091552734
svn,m,2000,16.104999542236328
svn,f,2000,27.249000549316406
svn,mf,2001,47.84199905395508
svn,m,2001,18.920000076293945
svn,f,2001,28.922000885009766
svn,mf,2002,42.084999084472656
svn,m,2002,16.176000595092773
svn,f,2002,25.909000396728516
svn,mf,2003,37.92499923706055
svn,m,2003,14.687999725341797
svn,f,2003,23.23699951171875
svn,mf,2004,51.61399841308594
svn,m,2004,21.68199920654297
svn,f,2004,29.93199920654297
svn,mf,2005,47.316001892089844
svn,m,2005,17.6200008392334
svn,f,2005,29.69700050354004
svn,mf,2006,46.86399841308594
svn,m,2006,15.741999626159668
svn,f,2006,31.121999740600586
svn,mf,2007,47.08599853515625
svn,m,2007,17.299999237060547
svn,f,2007,29.785999298095703
svn,mf,2008,42.08100128173828
svn,m,2008,17.509000778198242
svn,f,2008,24.57200050354004
svn,mf,2009,53.63600158691406
svn,m,2009,22.554000854492188
svn,f,2009,31.08099937438965
svn,mf,2010,47.30699920654297
svn,m,2010,19.937999725341797
svn,f,2010,27.3700008392334
svn,mf,2011,39.90599822998047
svn,m,2011,16.96500015258789
svn,f,2011,22.94099998474121
svn,mf,2012,37.27899932861328
svn,m,2012,15.484999656677246
svn,f,2012,21.79400062561035
svn,mf,2013,43.43000030517578
svn,m,2013,18.552000045776367
svn,f,2013,24.878999710083008
svn,mf,2014,53.76599884033203
svn,m,2014,20.246000289916992
svn,f,2014,33.52000045776367
zaf,mf,2003,92.0
zaf,m,2003,33.0
zaf,f,2003,59.0
zaf,mf,2004,83.0
zaf,m,2004,29.0
zaf,f,2004,54.0
zaf,mf,2007,53.0
zaf,m,2007,20.0
zaf,f,2007,33.0
zaf,mf,2008,120.0
zaf,m,2008,34.0
zaf,f,2008,86.0
zaf,mf,2009,115.0
zaf,m,2009,31.25
zaf,f,2009,84.0
zaf,mf,2010,109.25
zaf,m,2010,40.0
zaf,f,2010,69.25
zaf,mf,2011,103.5
zaf,m,2011,37.0
zaf,f,2011,66.75
zaf,mf,2012,94.5530014038086
zaf,m,2012,30.614999771118164
zaf,f,2012,63.9379997253418
zaf,mf,2013,93.51899719238281
zaf,m,2013,30.106000900268555
zaf,f,2013,63.41299819946289
zaf,mf,2014,85.07499694824219
zaf,m,2014,29.73699951171875
zaf,f,2014,55.3380012512207
esp,mf,1980,952.7000122070312
esp,m,1980,297.5
esp,f,1980,655.2000122070312
esp,mf,1981,925.7000122070312
esp,m,1981,295.8999938964844
esp,f,1981,629.7999877929688
esp,mf,1982,895.0
esp,m,1982,297.3999938964844
esp,f,1982,597.5999755859375
esp,mf,1983,876.7000122070312
esp,m,1983,290.1000061035156
esp,f,1983,586.5999755859375
esp,mf,1984,845.7999877929688
esp,m,1984,303.6000061035156
esp,f,1984,542.2000122070312
esp,mf,1985,799.5999755859375
esp,m,1985,287.8999938964844
esp,f,1985,511.79998779296875
esp,mf,1986,736.9979858398438
esp,m,1986,281.23699951171875
esp,f,1986,455.760009765625
esp,mf,1987,760.375
esp,m,1987,309.6159973144531
esp,f,1987,450.7590026855469
esp,mf,1988,758.9340209960938
esp,m,1988,307.7130126953125
esp,f,1988,451.22198486328125
esp,mf,1989,732.5120239257812
esp,m,1989,282.6860046386719
esp,f,1989,449.82598876953125
esp,mf,1990,675.9749755859375
esp,m,1990,254.93800354003906
esp,f,1990,421.0369873046875
esp,mf,1991,630.3779907226562
esp,m,1991,240.10499572753906
esp,f,1991,390.27301025390625
esp,mf,1992,577.4240112304688
esp,m,1992,213.7030029296875
esp,f,1992,363.7200012207031
esp,mf,1993,548.4530029296875
esp,m,1993,205.0749969482422
esp,f,1993,343.3789978027344
esp,mf,1994,501.8810119628906
esp,m,1994,194.39599609375
esp,f,1994,307.4849853515625
esp,mf,1995,455.9150085449219
esp,m,1995,180.9040069580078
esp,f,1995,275.010009765625
esp,mf,1996,435.385009765625
esp,m,1996,178.0709991455078
esp,f,1996,257.31500244140625
esp,mf,1997,393.87298583984375
esp,m,1997,152.8300018310547
esp,f,1997,241.04400634765625
esp,mf,1998,378.9700012207031
esp,m,1998,148.85299682617188
esp,f,1998,230.11700439453125
esp,mf,1999,346.01800537109375
esp,m,1999,130.14300537109375
esp,f,1999,215.875
esp,mf,2000,322.71600341796875
esp,m,2000,113.58399963378906
esp,f,2000,209.13299560546875
esp,mf,2001,302.635986328125
esp,m,2001,104.7969970703125
esp,f,2001,197.83999633789062
esp,mf,2002,292.99700927734375
esp,m,2002,108.86499786376953
esp,f,2002,184.1320037841797
esp,mf,2003,281.6820068359375
esp,m,2003,101.6240005493164
esp,f,2003,180.05799865722656
esp,mf,2004,257.6830139160156
esp,m,2004,92.78099822998047
esp,f,2004,164.90199279785156
esp,mf,2005,307.12298583984375
esp,m,2005,129.11300659179688
esp,f,2005,178.00999450683594
esp,mf,2006,266.85400390625
esp,m,2006,110.9219970703125
esp,f,2006,155.93099975585938
esp,mf,2007,221.23199462890625
esp,m,2007,88.9530029296875
esp,f,2007,132.2779998779297
esp,mf,2008,209.75599670410156
esp,m,2008,89.41799926757812
esp,f,2008,120.33799743652344
esp,mf,2009,173.3489990234375
esp,m,2009,76.45899963378906
esp,f,2009,96.89099884033203
esp,mf,2010,152.69400024414062
esp,m,2010,68.44599914550781
esp,f,2010,84.24800109863281
esp,mf,2011,137.81399536132812
esp,m,2011,57.4900016784668
esp,f,2011,80.322998046875
esp,mf,2012,122.87000274658203
esp,m,2012,51.85100173950195
esp,f,2012,71.01899719238281
esp,mf,2013,114.64800262451172
esp,m,2013,52.67900085449219
esp,f,2013,61.96799850463867
esp,mf,2014,102.78399658203125
esp,m,2014,41.0880012512207
esp,f,2014,61.69599914550781
lka,mf,1990,696.5349731445312
lka,mf,1991,501.552001953125
lka,mf,1992,555.7559814453125
lka,mf,1993,540.9530029296875
lka,m,1993,241.31900024414062
lka,f,1993,299.14300537109375
lka,mf,1994,517.5650024414062
lka,m,1994,217.0399932861328
lka,f,1994,301.29400634765625
lka,mf,1995,503.5690002441406
lka,m,1995,188.74899291992188
lka,f,1995,316.3280029296875
lka,mf,1996,552.8319702148438
lka,m,1996,235.28599548339844
lka,f,1996,317.5459899902344
lka,mf,1997,531.5999755859375
lka,m,1997,212.39999389648438
lka,f,1997,319.20001220703125
lka,mf,1998,824.7000122070312
lka,m,1998,272.6000061035156
lka,f,1998,552.0999755859375
lka,mf,1999,744.2999877929688
lka,m,1999,254.5
lka,f,1999,489.79998779296875
lka,mf,2000,823.9000244140625
lka,m,2000,275.70001220703125
lka,f,2000,548.2000122070312
lka,mf,2001,657.5999755859375
lka,m,2001,233.8000030517578
lka,f,2001,423.8999938964844
lka,mf,2002,699.7000122070312
lka,m,2002,211.1999969482422
lka,f,2002,488.6000061035156
lka,mf,2003,696.0
lka,m,2003,231.8000030517578
lka,f,2003,464.20001220703125
lka,mf,2004,691.5
lka,m,2004,227.1999969482422
lka,f,2004,464.20001220703125
lka,mf,2005,598.0999755859375
lka,m,2005,164.3000030517578
lka,f,2005,433.79998779296875
lka,mf,2006,744.5
lka,m,2006,203.89999389648438
lka,f,2006,540.5999755859375
lka,mf,2007,724.7000122070312
lka,m,2007,205.89999389648438
lka,f,2007,518.0
lka,mf,2008,795.4240112304688
lka,m,2008,216.43800354003906
lka,f,2008,580.4979858398438
lka,mf,2009,808.1909790039062
lka,m,2009,223.34300231933594
lka,f,2009,588.5499877929688
lka,mf,2011,882.2880249023438
lka,m,2011,244.3350067138672
lka,f,2011,637.9520263671875
lka,mf,2012,719.969970703125
lka,m,2012,204.5469970703125
lka,f,2012,515.4229736328125
lka,mf,2013,851.6909790039062
lka,m,2013,197.4429931640625
lka,f,2013,654.2479858398438
sur,mf,1993,1.090000033378601
sur,mf,1994,0.5799999833106995
sur,mf,1995,0.7749999761581421
sur,m,1995,0.14399999380111694
sur,f,1995,0.6309999823570251
sur,mf,1996,1.6829999685287476
sur,m,1996,0.9259999990463257
sur,f,1996,0.7570000290870667
sur,mf,1997,1.593999981880188
sur,m,1997,0.5379999876022339
sur,f,1997,1.055999994277954
sur,mf,1998,1.0210000276565552
sur,m,1998,0.5569999814033508
sur,f,1998,0.46399998664855957
sur,mf,2013,2.0390000343322754
sur,m,2013,0.9259999990463257
sur,f,2013,1.1130000352859497
swz,mf,1997,2.0360000133514404
swz,m,1997,0.8629999756813049
swz,f,1997,1.1729999780654907
swe,mf,1980,22.0
swe,m,1980,5.0
swe,f,1980,17.0
swe,mf,1981,21.0
swe,m,1981,5.0
swe,f,1981,16.0
swe,mf,1982,19.0
swe,m,1982,6.0
swe,f,1982,14.0
swe,mf,1983,17.0
swe,m,1983,5.0
swe,f,1983,12.0
swe,mf,1984,15.0
swe,m,1984,4.0
swe,f,1984,11.0
swe,mf,1985,13.0
swe,m,1985,4.0
swe,f,1985,9.0
swe,mf,1986,10.0
swe,m,1986,2.0
swe,f,1986,7.0
swe,mf,1987,19.0
swe,m,1987,5.0
swe,f,1987,14.0
swe,mf,1988,17.0
swe,m,1988,5.0
swe,f,1988,12.0
swe,mf,1989,15.0
swe,m,1989,4.0
swe,f,1989,11.0
swe,mf,1990,15.0
swe,m,1990,4.0
swe,f,1990,11.0
swe,mf,1991,15.0
swe,m,1991,5.0
swe,f,1991,10.0
swe,mf,1992,16.0
swe,m,1992,6.0
swe,f,1992,10.0
swe,mf,1993,19.0
swe,m,1993,8.0
swe,f,1993,11.0
swe,mf,1994,20.0
swe,m,1994,9.0
swe,f,1994,11.0
swe,mf,1995,21.440000534057617
swe,m,1995,9.14900016784668
swe,f,1995,12.291000366210938
swe,mf,1996,21.83300018310547
swe,m,1996,10.083999633789062
swe,f,1996,11.74899959564209
swe,mf,1997,19.809999465942383
swe,m,1997,9.956000328063965
swe,f,1997,9.854999542236328
swe,mf,1998,20.277000427246094
swe,m,1998,9.454999923706055
swe,f,1998,10.821999549865723
swe,mf,1999,21.125999450683594
swe,m,1999,7.828999996185303
swe,f,1999,13.29699993133545
swe,mf,2000,19.375
swe,m,2000,14.144000053405762
swe,f,2000,5.230999946594238
swe,mf,2001,19.691999435424805
swe,m,2001,9.277999877929688
swe,f,2001,10.413999557495117
swe,mf,2002,20.39900016784668
swe,m,2002,11.057999610900879
swe,f,2002,9.340999603271484
swe,mf,2003,18.01099967956543
swe,m,2003,10.213000297546387
swe,f,2003,7.797999858856201
swe,mf,2004,19.101999282836914
swe,m,2004,10.888999938964844
swe,f,2004,8.211999893188477
swe,mf,2005,14.510000228881836
swe,m,2005,7.85699987411499
swe,f,2005,6.6529998779296875
swe,mf,2006,12.14900016784668
swe,m,2006,7.348999977111816
swe,f,2006,4.800000190734863
swe,mf,2007,12.89900016784668
swe,m,2007,6.896999835968018
swe,f,2007,6.001999855041504
swe,mf,2008,11.6899995803833
swe,m,2008,5.632999897003174
swe,f,2008,6.057000160217285
swe,mf,2009,9.621999740600586
swe,m,2009,4.415999889373779
swe,f,2009,5.205999851226807
swe,mf,2010,11.362000465393066
swe,m,2010,6.423999786376953
swe,f,2010,4.938000202178955
swe,mf,2011,9.534000396728516
swe,m,2011,5.186999797821045
swe,f,2011,4.3460001945495605
swe,mf,2012,10.934000015258789
swe,m,2012,5.249000072479248
swe,f,2012,5.685999870300293
swe,mf,2013,10.189000129699707
swe,m,2013,5.434000015258789
swe,f,2013,4.755000114440918
swe,mf,2014,10.36299991607666
swe,m,2014,5.181000232696533
swe,f,2014,5.182000160217285
che,mf,1991,140.0
che,m,1991,37.0
che,f,1991,103.0
che,mf,1992,132.0
che,m,1992,34.0
che,f,1992,98.0
che,mf,1993,135.0
che,m,1993,41.0
che,f,1993,94.0
che,mf,1994,131.0
che,m,1994,40.0
che,f,1994,91.0
che,mf,1995,121.0
che,m,1995,38.0
che,f,1995,83.0
che,mf,1996,117.45999908447266
che,m,1996,41.4900016784668
che,f,1996,75.96900177001953
che,mf,1997,110.6520004272461
che,m,1997,36.709999084472656
che,f,1997,73.94200134277344
che,mf,1998,109.33399963378906
che,m,1998,40.125
che,f,1998,69.20899963378906
che,mf,1999,108.76300048828125
che,m,1999,39.47200012207031
che,f,1999,69.29000091552734
che,mf,2000,96.82599639892578
che,m,2000,36.112998962402344
che,f,2000,60.7130012512207
che,mf,2001,101.69200134277344
che,m,2001,41.77899932861328
che,f,2001,59.91299819946289
che,mf,2002,101.86399841308594
che,m,2002,41.334999084472656
che,f,2002,60.52899932861328
che,mf,2003,93.30999755859375
che,m,2003,38.19200134277344
che,f,2003,55.117000579833984
che,mf,2004,80.7770004272461
che,m,2004,30.959999084472656
che,f,2004,49.81700134277344
che,mf,2005,81.02300262451172
che,m,2005,28.711999893188477
che,f,2005,52.31100082397461
che,mf,2006,89.7020034790039
che,m,2006,30.260000228881836
che,f,2006,59.441001892089844
che,mf,2007,97.20899963378906
che,m,2007,38.0620002746582
che,f,2007,59.14699935913086
che,mf,2008,83.01300048828125
che,m,2008,33.38999938964844
che,f,2008,49.62300109863281
che,mf,2009,93.27999877929688
che,m,2009,39.95500183105469
che,f,2009,53.32500076293945
che,mf,2010,83.7750015258789
che,m,2010,37.30099868774414
che,f,2010,46.4739990234375
che,mf,2011,91.7490005493164
che,m,2011,36.6150016784668
che,f,2011,55.13399887084961
che,mf,2012,89.677001953125
che,m,2012,36.22100067138672
che,f,2012,53.45600128173828
che,mf,2013,93.87200164794922
che,m,2013,40.194000244140625
che,f,2013,53.678001403808594
che,mf,2014,90.58399963378906
che,m,2014,37.34600067138672
che,f,2014,53.237998962402344
syr,mf,2001,779.0
syr,m,2001,424.0
syr,f,2001,355.0
syr,mf,2006,424.62799072265625
syr,m,2006,306.2590026855469
syr,f,2006,118.36900329589844
syr,mf,2007,427.9490051269531
