country,sex,year,own_account_workers_b
pri,mf,2011,15.300000190734863
pri,m,2011,21.899999618530273
pri,f,2011,7.699999809265137
qat,mf,1997,0.699999988079071
qat,m,1997,0.800000011920929
qat,f,1997,0.0
qat,mf,2004,0.4000000059604645
qat,m,2004,0.5
qat,f,2004,0.0
qat,mf,2013,0.10000000149011612
qat,m,2013,0.20000000298023224
qat,f,2013,0.0
reu,mf,2001,12.300000190734863
reu,mf,2002,12.5
reu,mf,2003,11.600000381469727
reu,mf,2004,13.0
reu,mf,2005,13.0
reu,mf,2006,13.0
reu,mf,2007,13.399999618530273
reu,mf,2008,13.300000190734863
reu,mf,2009,13.0
reu,mf,2010,12.800000190734863
reu,mf,2011,14.399999618530273
reu,mf,2012,13.5
rou,mf,1990,8.699999809265137
rou,m,1990,7.199999809265137
rou,f,1990,10.5
rou,mf,1991,22.299999237060547
rou,m,1991,17.700000762939453
rou,f,1991,27.5
rou,mf,1992,19.200000762939453
rou,m,1992,20.200000762939453
rou,f,1992,18.0
rou,mf,1993,19.899999618530273
rou,m,1993,21.200000762939453
rou,f,1993,18.399999618530273
rou,mf,1994,18.600000381469727
rou,m,1994,20.200000762939453
rou,f,1994,16.799999237060547
rou,mf,1995,22.399999618530273
rou,m,1995,23.600000381469727
rou,f,1995,21.0
rou,mf,1996,19.799999237060547
rou,m,1996,22.899999618530273
rou,f,1996,16.0
rou,mf,1997,21.100000381469727
rou,m,1997,24.700000762939453
rou,f,1997,17.0
rou,mf,1998,22.0
rou,m,1998,26.299999237060547
rou,f,1998,17.0
rou,mf,1999,22.899999618530273
rou,m,1999,28.899999618530273
rou,f,1999,16.299999237060547
rou,mf,2000,24.299999237060547
rou,m,2000,31.0
rou,f,2000,16.799999237060547
rou,mf,2001,24.5
rou,m,2001,31.399999618530273
rou,f,2001,16.799999237060547
rou,mf,2002,23.0
rou,m,2002,28.299999237060547
rou,f,2002,17.0
rou,mf,2003,22.200000762939453
rou,m,2003,28.299999237060547
rou,f,2003,15.0
rou,mf,2004,18.700000762939453
rou,m,2004,25.100000381469727
rou,f,2004,11.300000190734863
rou,mf,2005,19.799999237060547
rou,m,2005,25.700000762939453
rou,f,2005,12.699999809265137
rou,mf,2006,19.100000381469727
rou,m,2006,24.899999618530273
rou,f,2006,12.100000381469727
rou,mf,2007,19.700000762939453
rou,m,2007,25.399999618530273
rou,f,2007,12.800000190734863
rou,mf,2008,19.399999618530273
rou,m,2008,24.899999618530273
rou,f,2008,12.699999809265137
rou,mf,2009,19.399999618530273
rou,m,2009,24.899999618530273
rou,f,2009,12.5
rou,mf,2010,21.299999237060547
rou,m,2010,27.399999618530273
rou,f,2010,13.399999618530273
rou,mf,2011,19.700000762939453
rou,m,2011,25.0
rou,f,2011,13.100000381469727
rou,mf,2012,20.0
rou,m,2012,25.299999237060547
rou,f,2012,13.199999809265137
rou,mf,2013,19.799999237060547
rou,m,2013,25.0
rou,f,2013,13.100000381469727
rou,mf,2014,19.399999618530273
rou,m,2014,24.5
rou,f,2014,12.800000190734863
rus,mf,1992,0.699999988079071
rus,m,1992,0.8999999761581421
rus,f,1992,0.4000000059604645
rus,mf,1993,1.0
rus,m,1993,1.2999999523162842
rus,f,1993,0.6000000238418579
rus,mf,1994,1.5
rus,m,1994,1.899999976158142
rus,f,1994,1.0
rus,mf,1995,1.899999976158142
rus,m,1995,2.299999952316284
rus,f,1995,1.399999976158142
rus,mf,1996,2.0999999046325684
rus,m,1996,2.5
rus,f,1996,1.600000023841858
rus,mf,1997,2.9000000953674316
rus,m,1997,3.200000047683716
rus,f,1997,2.5
rus,mf,1998,2.9000000953674316
rus,m,1998,3.200000047683716
rus,f,1998,2.4000000953674316
rus,mf,1999,8.0
rus,m,1999,7.5
rus,f,1999,8.5
rus,mf,2000,7.599999904632568
rus,m,2000,7.300000190734863
rus,f,2000,8.0
rus,mf,2001,6.0
rus,m,2001,5.800000190734863
rus,f,2001,6.099999904632568
rus,mf,2002,5.900000095367432
rus,m,2002,5.800000190734863
rus,f,2002,5.900000095367432
rus,mf,2003,5.699999809265137
rus,m,2003,5.800000190734863
rus,f,2003,5.5
rus,mf,2004,5.800000190734863
rus,m,2004,6.0
rus,f,2004,5.599999904632568
rus,mf,2005,6.099999904632568
rus,m,2005,6.300000190734863
rus,f,2005,6.0
rus,mf,2006,6.0
rus,m,2006,6.199999809265137
rus,f,2006,5.699999809265137
rus,mf,2007,5.699999809265137
rus,m,2007,6.0
rus,f,2007,5.400000095367432
rus,mf,2008,5.599999904632568
rus,m,2008,5.800000190734863
rus,f,2008,5.300000190734863
rus,mf,2009,5.599999904632568
rus,m,2009,5.900000095367432
rus,f,2009,5.400000095367432
rus,mf,2010,5.099999904632568
rus,m,2010,5.5
rus,f,2010,4.699999809265137
rus,mf,2011,5.5
rus,m,2011,6.0
rus,f,2011,5.0
rus,mf,2012,5.300000190734863
rus,m,2012,5.800000190734863
rus,f,2012,4.800000190734863
rus,mf,2013,5.599999904632568
rus,m,2013,6.0
rus,f,2013,5.099999904632568
rwa,mf,1996,61.29999923706055
rwa,m,1996,56.20000076293945
rwa,f,1996,65.5
rwa,mf,2002,75.5
rwa,m,2002,76.19999694824219
rwa,f,2002,74.80000305175781
rwa,mf,2012,68.5
rwa,m,2012,64.80000305175781
rwa,f,2012,71.9000015258789
kna,mf,1991,11.100000381469727
kna,m,1991,11.600000381469727
kna,f,1991,10.5
kna,mf,2001,7.900000095367432
kna,m,2001,9.5
kna,f,2001,6.099999904632568
lca,mf,1993,20.700000762939453
lca,m,1993,23.700000762939453
lca,f,1993,16.899999618530273
lca,mf,1994,23.799999237060547
lca,m,1994,27.700000762939453
lca,f,1994,18.899999618530273
lca,mf,1995,23.700000762939453
lca,m,1995,26.899999618530273
lca,f,1995,19.5
lca,mf,1996,26.700000762939453
lca,m,1996,29.700000762939453
lca,f,1996,23.0
lca,mf,1997,24.299999237060547
lca,m,1997,27.600000381469727
lca,f,1997,20.100000381469727
lca,mf,1998,25.600000381469727
lca,m,1998,29.200000762939453
lca,f,1998,20.899999618530273
lca,mf,1999,24.799999237060547
lca,m,1999,28.700000762939453
lca,f,1999,20.399999618530273
lca,mf,2000,27.799999237060547
lca,m,2000,30.899999618530273
lca,f,2000,23.799999237060547
vct,mf,1980,16.799999237060547
vct,m,1980,18.700000762939453
vct,f,1980,13.0
vct,mf,1991,17.899999618530273
vct,m,1991,19.799999237060547
vct,f,1991,14.5
vct,mf,2001,7.400000095367432
vct,mf,2008,7.400000095367432
vct,m,2008,7.800000190734863
vct,f,2008,7.099999904632568
wsm,mf,2008,4.900000095367432
wsm,m,2008,6.0
wsm,f,2008,1.2999999523162842
wsm,mf,2012,29.299999237060547
wsm,m,2012,29.600000381469727
wsm,f,2012,28.899999618530273
smr,mf,1995,15.699999809265137
smr,m,1995,16.799999237060547
smr,f,1995,14.0
smr,mf,1996,15.5
smr,m,1996,16.799999237060547
smr,f,1996,13.399999618530273
smr,mf,1997,15.0
smr,m,1997,16.399999618530273
smr,f,1997,12.800000190734863
smr,mf,1998,14.300000190734863
smr,m,1998,15.699999809265137
smr,f,1998,12.0
smr,mf,1999,13.600000381469727
smr,m,1999,15.300000190734863
smr,f,1999,11.100000381469727
smr,mf,2001,11.699999809265137
smr,m,2001,13.300000190734863
smr,f,2001,9.199999809265137
smr,mf,2002,11.699999809265137
smr,m,2002,13.600000381469727
smr,f,2002,9.0
smr,mf,2003,11.5
smr,m,2003,13.399999618530273
smr,f,2003,8.699999809265137
smr,mf,2004,11.100000381469727
smr,m,2004,13.100000381469727
smr,f,2004,8.199999809265137
smr,mf,2005,10.800000190734863
smr,m,2005,12.699999809265137
smr,f,2005,8.100000381469727
smr,mf,2006,10.100000381469727
smr,m,2006,11.699999809265137
smr,f,2006,7.699999809265137
smr,mf,2007,9.600000381469727
smr,m,2007,11.300000190734863
smr,f,2007,7.099999904632568
smr,mf,2008,9.199999809265137
smr,m,2008,10.899999618530273
smr,f,2008,6.800000190734863
stp,mf,1991,26.399999618530273
stp,m,1991,25.100000381469727
stp,f,1991,29.100000381469727
sau,mf,1992,5.699999809265137
sau,m,1992,6.199999809265137
sau,f,1992,1.5
sau,mf,2009,4.800000190734863
sau,m,2009,5.099999904632568
sau,f,2009,2.4000000953674316
sau,mf,2013,3.4000000953674316
sau,m,2013,3.799999952316284
sau,f,2013,0.800000011920929
sen,mf,1991,54.79999923706055
sen,m,1991,51.70000076293945
sen,f,1991,58.599998474121094
sen,mf,2001,53.70000076293945
sen,m,2001,49.70000076293945
sen,f,2001,59.400001525878906
sen,mf,2011,34.70000076293945
sen,m,2011,32.599998474121094
sen,f,2011,37.599998474121094
srb,mf,2004,17.5
srb,m,2004,22.600000381469727
srb,f,2004,10.5
srb,mf,2005,16.399999618530273
srb,m,2005,20.899999618530273
srb,f,2005,9.699999809265137
srb,mf,2006,15.600000381469727
srb,m,2006,20.700000762939453
srb,f,2006,8.300000190734863
srb,mf,2007,16.0
srb,m,2007,21.399999618530273
srb,f,2007,8.300000190734863
srb,mf,2008,20.399999618530273
srb,m,2008,25.5
srb,f,2008,13.5
srb,mf,2009,19.299999237060547
srb,m,2009,24.399999618530273
srb,f,2009,12.699999809265137
srb,mf,2010,20.5
srb,m,2010,26.0
srb,f,2010,13.300000190734863
srb,mf,2011,18.200000762939453
srb,m,2011,23.399999618530273
srb,f,2011,11.100000381469727
srb,mf,2012,18.799999237060547
srb,m,2012,24.299999237060547
srb,f,2012,11.300000190734863
srb,mf,2013,20.899999618530273
srb,m,2013,26.899999618530273
srb,f,2013,12.800000190734863
syc,mf,1987,9.899999618530273
syc,m,1987,13.899999618530273
syc,f,1987,5.099999904632568
syc,mf,2011,10.199999809265137
syc,m,2011,14.699999809265137
syc,f,2011,5.599999904632568
sle,mf,2004,74.30000305175781
sle,m,2004,73.9000015258789
sle,f,2004,74.69999694824219
sgp,mf,1986,8.600000381469727
sgp,m,1986,10.800000190734863
sgp,f,1986,5.0
sgp,mf,1987,8.600000381469727
sgp,m,1987,10.800000190734863
sgp,f,1987,5.099999904632568
sgp,mf,1988,7.900000095367432
sgp,m,1988,10.5
sgp,f,1988,3.9000000953674316
sgp,mf,1989,7.5
sgp,m,1989,9.800000190734863
sgp,f,1989,4.0
sgp,mf,1991,7.599999904632568
sgp,m,1991,9.800000190734863
sgp,f,1991,3.9000000953674316
sgp,mf,1992,7.400000095367432
sgp,m,1992,9.399999618530273
sgp,f,1992,4.099999904632568
sgp,mf,1993,7.300000190734863
sgp,m,1993,9.600000381469727
sgp,f,1993,3.5
sgp,mf,1994,7.300000190734863
sgp,m,1994,9.5
sgp,f,1994,3.700000047683716
sgp,mf,1996,8.300000190734863
sgp,m,1996,10.899999618530273
sgp,f,1996,4.199999809265137
sgp,mf,1997,7.199999809265137
sgp,m,1997,9.399999618530273
sgp,f,1997,3.5999999046325684
sgp,mf,1998,8.199999809265137
sgp,m,1998,10.800000190734863
sgp,f,1998,4.199999809265137
sgp,mf,1999,8.399999618530273
sgp,m,1999,10.699999809265137
sgp,f,1999,4.800000190734863
sgp,mf,2001,9.199999809265137
sgp,m,2001,11.800000190734863
sgp,f,2001,5.300000190734863
sgp,mf,2002,9.100000381469727
sgp,m,2002,11.699999809265137
sgp,f,2002,5.300000190734863
sgp,mf,2003,8.899999618530273
sgp,m,2003,11.300000190734863
sgp,f,2003,5.5
sgp,mf,2004,9.399999618530273
sgp,m,2004,12.0
sgp,f,2004,5.599999904632568
sgp,mf,2006,9.300000190734863
sgp,m,2006,11.699999809265137
sgp,f,2006,6.099999904632568
sgp,mf,2007,9.399999618530273
sgp,m,2007,11.899999618530273
sgp,f,2007,6.0
sgp,mf,2008,9.300000190734863
sgp,m,2008,11.899999618530273
sgp,f,2008,6.0
sgp,mf,2009,9.199999809265137
sgp,m,2009,11.5
sgp,f,2009,6.199999809265137
sgp,mf,2010,8.600000381469727
sgp,m,2010,10.899999618530273
sgp,f,2010,5.699999809265137
sgp,mf,2011,8.800000190734863
sgp,m,2011,11.100000381469727
sgp,f,2011,6.0
sgp,mf,2012,8.699999809265137
sgp,m,2012,10.699999809265137
sgp,f,2012,6.099999904632568
sgp,mf,2013,8.100000381469727
sgp,m,2013,10.300000190734863
sgp,f,2013,5.400000095367432
svk,mf,1994,4.300000190734863
svk,m,1994,5.900000095367432
svk,f,1994,2.299999952316284
svk,mf,1995,4.400000095367432
svk,m,1995,6.0
svk,f,1995,2.5
svk,mf,1996,4.300000190734863
svk,m,1996,6.0
svk,f,1996,2.299999952316284
svk,mf,1997,3.9000000953674316
svk,m,1997,5.199999809265137
svk,f,1997,2.4000000953674316
svk,mf,1998,4.199999809265137
svk,m,1998,5.699999809265137
svk,f,1998,2.299999952316284
svk,mf,1999,5.099999904632568
svk,m,1999,7.0
svk,f,1999,2.9000000953674316
svk,mf,2000,5.199999809265137
svk,m,2000,7.5
svk,f,2000,2.5999999046325684
svk,mf,2001,5.699999809265137
svk,m,2001,7.900000095367432
svk,f,2001,3.0
svk,mf,2002,6.0
svk,m,2002,8.399999618530273
svk,f,2002,3.0999999046325684
svk,mf,2003,6.699999809265137
svk,m,2003,9.100000381469727
svk,f,2003,3.9000000953674316
svk,mf,2004,8.5
svk,m,2004,11.199999809265137
svk,f,2004,5.199999809265137
svk,mf,2005,9.300000190734863
svk,m,2005,12.800000190734863
svk,f,2005,5.0
svk,mf,2006,9.399999618530273
svk,m,2006,12.600000381469727
svk,f,2006,5.400000095367432
svk,mf,2007,9.699999809265137
svk,m,2007,13.199999809265137
svk,f,2007,5.199999809265137
svk,mf,2008,10.399999618530273
svk,m,2008,14.0
svk,f,2008,6.0
svk,mf,2009,12.100000381469727
svk,m,2009,15.600000381469727
svk,f,2009,7.699999809265137
svk,mf,2010,12.300000190734863
svk,m,2010,16.399999618530273
svk,f,2010,7.099999904632568
svk,mf,2011,12.399999618530273
svk,m,2011,16.200000762939453
svk,f,2011,7.5
svk,mf,2012,12.399999618530273
svk,m,2012,15.800000190734863
svk,f,2012,7.900000095367432
svk,mf,2013,12.399999618530273
svk,m,2013,15.899999618530273
svk,f,2013,7.900000095367432
svk,mf,2014,12.100000381469727
svk,m,2014,15.399999618530273
svk,f,2014,8.0
svn,mf,1993,9.100000381469727
svn,m,1993,11.800000190734863
svn,f,1993,5.800000190734863
svn,mf,1994,8.800000190734863
svn,m,1994,12.100000381469727
svn,f,1994,5.0
svn,mf,1995,8.600000381469727
svn,m,1995,11.199999809265137
svn,f,1995,5.599999904632568
svn,mf,1996,9.100000381469727
svn,m,1996,12.300000190734863
svn,f,1996,5.599999904632568
svn,mf,1997,8.800000190734863
svn,m,1997,11.699999809265137
svn,f,1997,5.5
svn,mf,1998,9.0
svn,m,1998,11.699999809265137
svn,f,1998,5.900000095367432
svn,mf,1999,9.0
svn,m,1999,11.800000190734863
svn,f,1999,5.699999809265137
svn,mf,2000,7.5
svn,m,2000,10.0
svn,f,2000,4.599999904632568
svn,mf,2001,8.100000381469727
svn,m,2001,10.800000190734863
svn,f,2001,4.900000095367432
svn,mf,2002,8.100000381469727
svn,m,2002,10.800000190734863
svn,f,2002,5.0
svn,mf,2003,6.599999904632568
svn,m,2003,9.100000381469727
svn,f,2003,3.5
svn,mf,2004,6.699999809265137
svn,m,2004,8.600000381469727
svn,f,2004,4.5
svn,mf,2005,6.900000095367432
svn,m,2005,9.399999618530273
svn,f,2005,3.9000000953674316
svn,mf,2006,7.699999809265137
svn,m,2006,10.800000190734863
svn,f,2006,4.0
svn,mf,2007,7.800000190734863
svn,m,2007,10.100000381469727
svn,f,2007,5.0
svn,mf,2008,6.699999809265137
svn,m,2008,8.899999618530273
svn,f,2008,4.199999809265137
svn,mf,2009,7.400000095367432
svn,m,2009,10.199999809265137
svn,f,2009,4.099999904632568
svn,mf,2010,8.600000381469727
svn,m,2010,11.0
svn,f,2010,5.699999809265137
svn,mf,2011,9.0
svn,m,2011,11.5
svn,f,2011,6.0
svn,mf,2012,8.800000190734863
svn,m,2012,11.399999618530273
svn,f,2012,5.699999809265137
svn,mf,2013,8.800000190734863
svn,m,2013,11.399999618530273
svn,f,2013,5.699999809265137
svn,mf,2014,9.199999809265137
svn,m,2014,11.899999618530273
svn,f,2014,6.0
zaf,mf,2003,15.100000381469727
zaf,m,2003,14.800000190734863
zaf,f,2003,15.399999618530273
zaf,mf,2004,18.299999237060547
zaf,m,2004,17.899999618530273
zaf,f,2004,18.799999237060547
zaf,mf,2007,14.699999809265137
zaf,m,2007,14.0
zaf,f,2007,15.600000381469727
zaf,mf,2008,9.199999809265137
zaf,m,2008,7.5
zaf,f,2008,11.399999618530273
zaf,mf,2009,9.199999809265137
zaf,m,2009,7.900000095367432
zaf,f,2009,10.800000190734863
zaf,mf,2010,9.300000190734863
zaf,m,2010,8.399999618530273
zaf,f,2010,10.399999618530273
zaf,mf,2011,9.300000190734863
zaf,m,2011,8.600000381469727
zaf,f,2011,10.100000381469727
zaf,mf,2012,9.300000190734863
zaf,m,2012,9.100000381469727
zaf,f,2012,9.5
zaf,mf,2013,8.699999809265137
zaf,m,2013,8.300000190734863
zaf,f,2013,9.100000381469727
zaf,mf,2014,8.300000190734863
zaf,m,2014,8.100000381469727
zaf,f,2014,8.5
esp,mf,1980,21.600000381469727
esp,m,1980,23.899999618530273
esp,f,1980,15.5
esp,mf,1981,21.600000381469727
esp,m,1981,23.899999618530273
esp,f,1981,15.600000381469727
esp,mf,1982,21.600000381469727
esp,m,1982,24.0
esp,f,1982,15.5
esp,mf,1983,22.100000381469727
esp,m,1983,24.399999618530273
esp,f,1983,16.399999618530273
esp,mf,1984,22.899999618530273
esp,m,1984,25.5
esp,f,1984,16.700000762939453
esp,mf,1985,22.799999237060547
esp,m,1985,25.299999237060547
esp,f,1985,16.799999237060547
esp,mf,1986,19.299999237060547
esp,m,1986,20.5
esp,f,1986,16.200000762939453
esp,mf,1987,19.899999618530273
esp,m,1987,20.799999237060547
esp,f,1987,17.700000762939453
esp,mf,1988,19.100000381469727
esp,m,1988,20.200000762939453
esp,f,1988,16.799999237060547
esp,mf,1989,18.100000381469727
esp,m,1989,19.299999237060547
esp,f,1989,15.300000190734863
esp,mf,1990,17.100000381469727
esp,m,1990,18.399999618530273
esp,f,1990,14.399999618530273
esp,mf,1991,16.399999618530273
esp,m,1991,17.600000381469727
esp,f,1991,13.899999618530273
esp,mf,1992,16.299999237060547
esp,m,1992,17.700000762939453
esp,f,1992,13.600000381469727
esp,mf,1993,16.899999618530273
esp,m,1993,18.5
esp,f,1993,13.800000190734863
esp,mf,1994,17.0
esp,m,1994,18.600000381469727
esp,f,1994,13.899999618530273
esp,mf,1995,16.5
esp,m,1995,17.700000762939453
esp,f,1995,14.199999809265137
esp,mf,1996,16.100000381469727
esp,m,1996,17.399999618530273
esp,f,1996,13.699999809265137
esp,mf,1997,15.399999618530273
esp,m,1997,16.799999237060547
esp,f,1997,12.800000190734863
esp,mf,1998,14.699999809265137
esp,m,1998,16.200000762939453
esp,f,1998,12.0
esp,mf,1999,13.0
esp,m,1999,14.5
esp,f,1999,10.300000190734863
esp,mf,2000,12.399999618530273
esp,m,2000,13.899999618530273
esp,f,2000,9.600000381469727
esp,mf,2001,12.600000381469727
esp,m,2001,14.199999809265137
esp,f,2001,9.899999618530273
esp,mf,2002,11.899999618530273
esp,m,2002,13.699999809265137
esp,f,2002,9.100000381469727
esp,mf,2003,11.199999809265137
esp,m,2003,12.699999809265137
esp,f,2003,8.699999809265137
esp,mf,2004,11.300000190734863
esp,m,2004,13.0
esp,f,2004,8.600000381469727
esp,mf,2005,11.300000190734863
esp,m,2005,13.0
esp,f,2005,8.899999618530273
esp,mf,2006,11.0
esp,m,2006,12.800000190734863
esp,f,2006,8.399999618530273
esp,mf,2007,11.0
esp,m,2007,12.800000190734863
esp,f,2007,8.5
esp,mf,2008,10.899999618530273
esp,m,2008,12.699999809265137
esp,f,2008,8.399999618530273
esp,mf,2009,10.300000190734863
esp,m,2009,12.199999809265137
esp,f,2009,7.900000095367432
esp,mf,2010,10.399999618530273
esp,m,2010,12.399999618530273
esp,f,2010,7.800000190734863
esp,mf,2011,10.5
esp,m,2011,12.600000381469727
esp,f,2011,7.900000095367432
esp,mf,2012,11.399999618530273
esp,m,2012,13.899999618530273
esp,f,2012,8.5
esp,mf,2013,12.100000381469727
esp,m,2013,14.800000190734863
esp,f,2013,8.899999618530273
esp,mf,2014,11.899999618530273
esp,m,2014,14.600000381469727
esp,f,2014,8.699999809265137
lka,mf,1990,29.200000762939453
lka,mf,1991,25.399999618530273
lka,mf,1992,27.100000381469727
lka,mf,1993,27.399999618530273
lka,m,1993,33.0
lka,f,1993,15.0
lka,mf,1994,27.200000762939453
lka,m,1994,32.0
lka,f,1994,16.100000381469727
lka,mf,1995,28.299999237060547
lka,m,1995,33.5
lka,f,1995,16.700000762939453
lka,mf,1996,26.799999237060547
lka,m,1996,31.200000762939453
lka,f,1996,16.700000762939453
lka,mf,1997,28.799999237060547
lka,m,1997,33.20000076293945
lka,f,1997,19.0
lka,mf,1998,28.899999618530273
lka,m,1998,34.79999923706055
lka,f,1998,17.200000762939453
lka,mf,1999,28.299999237060547
lka,m,1999,33.5
lka,f,1999,17.5
lka,mf,2000,28.399999618530273
lka,m,2000,33.79999923706055
lka,f,2000,17.200000762939453
lka,mf,2001,28.600000381469727
lka,m,2001,33.400001525878906
lka,f,2001,18.100000381469727
lka,mf,2002,28.600000381469727
lka,m,2002,34.0
lka,f,2002,17.399999618530273
lka,mf,2003,29.600000381469727
lka,m,2003,34.400001525878906
lka,f,2003,18.799999237060547
lka,mf,2004,28.299999237060547
lka,m,2004,32.70000076293945
lka,f,2004,18.700000762939453
lka,mf,2005,29.700000762939453
lka,m,2005,32.900001525878906
lka,f,2005,22.700000762939453
lka,mf,2006,30.799999237060547
lka,m,2006,35.20000076293945
lka,f,2006,22.700000762939453
lka,mf,2007,30.399999618530273
lka,m,2007,34.5
lka,f,2007,22.5
lka,mf,2008,30.200000762939453
lka,m,2008,34.099998474121094
lka,f,2008,22.799999237060547
lka,mf,2009,29.200000762939453
lka,m,2009,33.0
lka,f,2009,22.0
lka,mf,2010,31.5
lka,m,2010,35.900001525878906
lka,f,2010,22.600000381469727
lka,mf,2011,31.5
lka,m,2011,35.900001525878906
lka,f,2011,22.600000381469727
lka,mf,2012,31.899999618530273
lka,m,2012,35.900001525878906
lka,f,2012,23.600000381469727
lka,mf,2013,33.099998474121094
lka,m,2013,37.20000076293945
lka,f,2013,25.0
sur,mf,1993,14.300000190734863
sur,mf,1994,14.0
sur,mf,1995,12.300000190734863
sur,m,1995,14.600000381469727
sur,f,1995,8.0
sur,mf,1996,14.800000190734863
sur,m,1996,18.200000762939453
sur,f,1996,8.0
sur,mf,1997,15.600000381469727
sur,m,1997,19.5
sur,f,1997,7.699999809265137
sur,mf,1998,15.699999809265137
sur,m,1998,18.799999237060547
sur,f,1998,9.199999809265137
sur,mf,2013,11.5
sur,m,2013,14.300000190734863
sur,f,2013,7.099999904632568
swz,mf,1997,19.600000381469727
swz,m,1997,13.699999809265137
swz,f,1997,28.100000381469727
swe,mf,1980,7.400000095367432
swe,m,1980,10.300000190734863
swe,f,1980,4.0
swe,mf,1981,7.5
swe,m,1981,10.300000190734863
swe,f,1981,4.099999904632568
swe,mf,1982,7.699999809265137
swe,m,1982,10.5
swe,f,1982,4.400000095367432
swe,mf,1983,7.5
swe,m,1983,10.199999809265137
swe,f,1983,4.300000190734863
swe,mf,1984,7.300000190734863
swe,m,1984,10.0
swe,f,1984,4.199999809265137
swe,mf,1985,7.0
swe,m,1985,9.399999618530273
swe,f,1985,4.300000190734863
swe,mf,1986,6.300000190734863
swe,m,1986,8.199999809265137
swe,f,1986,4.199999809265137
swe,mf,1987,8.899999618530273
swe,m,1987,12.899999618530273
swe,f,1987,4.699999809265137
swe,mf,1988,8.800000190734863
swe,m,1988,12.600000381469727
swe,f,1988,4.699999809265137
swe,mf,1989,9.0
swe,m,1989,12.800000190734863
swe,f,1989,4.900000095367432
swe,mf,1990,8.899999618530273
swe,m,1990,12.699999809265137
swe,f,1990,4.699999809265137
swe,mf,1991,8.800000190734863
swe,m,1991,12.800000190734863
swe,f,1991,4.599999904632568
swe,mf,1992,9.5
swe,m,1992,14.0
swe,f,1992,4.599999904632568
swe,mf,1993,10.300000190734863
swe,m,1993,15.199999809265137
swe,f,1993,5.300000190734863
swe,mf,1994,10.600000381469727
swe,m,1994,15.300000190734863
swe,f,1994,5.800000190734863
swe,mf,1995,7.800000190734863
swe,m,1995,10.899999618530273
swe,f,1995,4.599999904632568
swe,mf,1996,7.5
swe,m,1996,10.5
swe,f,1996,4.400000095367432
swe,mf,1997,7.099999904632568
swe,m,1997,9.600000381469727
swe,f,1997,4.300000190734863
swe,mf,1998,6.900000095367432
swe,m,1998,9.199999809265137
swe,f,1998,4.199999809265137
swe,mf,1999,6.800000190734863
swe,m,1999,9.5
swe,f,1999,3.9000000953674316
swe,mf,2000,6.699999809265137
swe,m,2000,9.300000190734863
swe,f,2000,3.799999952316284
swe,mf,2001,6.5
swe,m,2001,8.899999618530273
swe,f,2001,3.9000000953674316
swe,mf,2002,6.5
swe,m,2002,8.899999618530273
swe,f,2002,3.9000000953674316
swe,mf,2003,6.199999809265137
swe,m,2003,8.699999809265137
swe,f,2003,3.5999999046325684
swe,mf,2004,6.400000095367432
swe,m,2004,8.899999618530273
swe,f,2004,3.700000047683716
swe,mf,2005,6.5
swe,m,2005,9.0
swe,f,2005,3.799999952316284
swe,mf,2006,6.5
swe,m,2006,8.899999618530273
swe,f,2006,3.9000000953674316
swe,mf,2007,6.400000095367432
swe,m,2007,8.600000381469727
swe,f,2007,4.0
swe,mf,2008,6.400000095367432
swe,m,2008,8.5
swe,f,2008,4.099999904632568
swe,mf,2009,6.699999809265137
swe,m,2009,8.800000190734863
swe,f,2009,4.400000095367432
swe,mf,2010,6.800000190734863
swe,m,2010,8.899999618530273
swe,f,2010,4.400000095367432
swe,mf,2011,6.5
swe,m,2011,8.699999809265137
swe,f,2011,4.099999904632568
swe,mf,2012,6.400000095367432
swe,m,2012,8.699999809265137
swe,f,2012,4.0
swe,mf,2013,6.599999904632568
swe,m,2013,8.600000381469727
swe,f,2013,4.300000190734863
swe,mf,2014,6.5
swe,m,2014,8.5
swe,f,2014,4.300000190734863
che,mf,1991,5.5
che,m,1991,6.099999904632568
che,f,1991,4.5
che,mf,1992,5.099999904632568
che,m,1992,5.400000095367432
che,f,1992,4.900000095367432
che,mf,1993,6.0
che,m,1993,6.099999904632568
che,f,1993,5.800000190734863
che,mf,1994,5.599999904632568
che,m,1994,5.699999809265137
che,f,1994,5.5
che,mf,1995,5.900000095367432
che,m,1995,6.5
che,f,1995,5.199999809265137
che,mf,1996,6.699999809265137
che,m,1996,9.199999809265137
che,f,1996,3.4000000953674316
che,mf,1997,7.300000190734863
che,m,1997,10.300000190734863
che,f,1997,3.5
che,mf,1998,7.099999904632568
che,m,1998,10.0
che,f,1998,3.5
che,mf,1999,7.0
che,m,1999,9.699999809265137
che,f,1999,3.5
che,mf,2000,7.199999809265137
che,m,2000,9.800000190734863
che,f,2000,3.799999952316284
che,mf,2001,7.800000190734863
che,m,2001,8.300000190734863
che,f,2001,7.300000190734863
che,mf,2002,7.900000095367432
che,m,2002,8.399999618530273
che,f,2002,7.199999809265137
che,mf,2003,8.5
che,m,2003,8.899999618530273
che,f,2003,8.100000381469727
che,mf,2004,7.800000190734863
che,m,2004,8.300000190734863
che,f,2004,7.099999904632568
che,mf,2005,7.599999904632568
che,m,2005,7.800000190734863
che,f,2005,7.300000190734863
che,mf,2006,7.400000095367432
che,m,2006,7.699999809265137
che,f,2006,7.099999904632568
che,mf,2007,7.800000190734863
