country,sex,year,persons_in_vulnerable_employment_thousands
nld,f,2014,411.2279968261719
ant,mf,1991,4.050000190734863
ant,m,1991,2.619999885559082
ant,f,1991,1.440000057220459
ant,mf,1992,3.253000020980835
ant,m,1992,2.23799991607666
ant,f,1992,1.0149999856948853
ant,mf,1993,3.36899995803833
ant,m,1993,1.9459999799728394
ant,f,1993,1.4229999780654907
ant,mf,1994,3.63700008392334
ant,m,1994,2.388000011444092
ant,f,1994,1.2489999532699585
ant,mf,1995,3.7990000247955322
ant,m,1995,2.562999963760376
ant,f,1995,1.2359999418258667
ant,mf,1996,4.067999839782715
ant,m,1996,2.678999900817871
ant,f,1996,1.3890000581741333
ant,mf,1997,2.8010001182556152
ant,m,1997,1.8849999904632568
ant,f,1997,0.9160000085830688
ant,mf,1998,3.871999979019165
ant,m,1998,2.309000015258789
ant,f,1998,1.562999963760376
ant,mf,2000,3.2839999198913574
ant,m,2000,2.322000026702881
ant,f,2000,0.9620000123977661
ant,mf,2002,5.89300012588501
ant,mf,2003,7.144999980926514
ant,mf,2004,7.1529998779296875
ant,mf,2005,6.0980000495910645
ant,mf,2006,4.992000102996826
ant,mf,2007,6.065000057220459
ant,mf,2009,10.704999923706055
ant,m,2009,6.290999889373779
ant,f,2009,4.414000034332275
ant,mf,2011,10.717000007629395
ant,m,2011,6.297999858856201
ant,f,2011,4.419000148773193
nic,mf,1993,157.07000732421875
nic,m,1993,83.87000274658203
nic,f,1993,73.20999908447266
nic,mf,1995,202.22999572753906
nic,m,1995,105.91000366210938
nic,f,1995,96.31999969482422
nic,mf,1996,216.19000244140625
nic,m,1996,115.4000015258789
nic,f,1996,100.79000091552734
nic,mf,1997,206.44000244140625
nic,m,1997,100.37999725341797
nic,f,1997,106.08000183105469
nic,mf,1998,237.3699951171875
nic,m,1998,114.30999755859375
nic,f,1998,123.05999755859375
nic,mf,1999,280.1700134277344
nic,m,1999,143.80999755859375
nic,f,1999,136.35000610351562
nic,mf,2000,838.9530029296875
nic,m,2000,524.8619995117188
nic,f,2000,314.09100341796875
nic,mf,2003,946.781005859375
nic,m,2003,576.3880004882812
nic,f,2003,370.3940124511719
nic,mf,2004,923.3989868164062
nic,m,2004,577.6370239257812
nic,f,2004,345.7619934082031
nic,mf,2005,943.1010131835938
nic,m,2005,577.280029296875
nic,f,2005,365.82000732421875
nic,mf,2006,943.5640258789062
nic,m,2006,584.1740112304688
nic,f,2006,359.3900146484375
nic,mf,2007,929.5999755859375
nic,m,2007,585.7039794921875
nic,f,2007,343.89599609375
nic,mf,2008,981.656982421875
nic,m,2008,611.1079711914062
nic,f,2008,370.54901123046875
nic,mf,2010,1221.2979736328125
nic,m,2010,622.9080200195312
nic,f,2010,598.3900146484375
ner,mf,2005,2814.169921875
ner,m,2005,1992.56005859375
ner,f,2005,821.6099853515625
nor,mf,1995,124.40799713134766
nor,m,1995,83.23200225830078
nor,f,1995,41.176998138427734
nor,mf,1996,136.822998046875
nor,m,1996,91.1719970703125
nor,f,1996,45.650001525878906
nor,mf,1997,140.5330047607422
nor,m,1997,99.15399932861328
nor,f,1997,41.37900161743164
nor,mf,1998,149.28700256347656
nor,m,1998,103.02799987792969
nor,f,1998,46.25899887084961
nor,mf,1999,135.95399475097656
nor,m,1999,94.4469985961914
nor,f,1999,41.50600051879883
nor,mf,2000,131.51300048828125
nor,m,2000,90.8740005493164
nor,f,2000,40.63999938964844
nor,mf,2001,128.8679962158203
nor,m,2001,85.5530014038086
nor,f,2001,43.314998626708984
nor,mf,2002,135.2519989013672
nor,m,2002,98.60199737548828
nor,f,2002,36.650001525878906
nor,mf,2003,135.2310028076172
nor,m,2003,97.84100341796875
nor,f,2003,37.39099884033203
nor,mf,2004,134.58200073242188
nor,m,2004,98.66999816894531
nor,f,2004,35.9119987487793
nor,mf,2005,134.6439971923828
nor,m,2005,96.70600128173828
nor,f,2005,37.9370002746582
nor,mf,2006,150.98599243164062
nor,m,2006,109.59100341796875
nor,f,2006,41.39400100708008
nor,mf,2007,142.48399353027344
nor,m,2007,103.69300079345703
nor,f,2007,38.79100036621094
nor,mf,2008,143.60499572753906
nor,m,2008,105.34600067138672
nor,f,2008,38.25899887084961
nor,mf,2009,146.51199340820312
nor,m,2009,102.60600280761719
nor,f,2009,43.904998779296875
nor,mf,2010,138.90899658203125
nor,m,2010,99.80599975585938
nor,f,2010,39.10200119018555
nor,mf,2011,131.32200622558594
nor,m,2011,94.72100067138672
nor,f,2011,36.599998474121094
nor,mf,2012,133.49400329589844
nor,m,2012,95.02799987792969
nor,f,2012,38.465999603271484
nor,mf,2013,133.697998046875
nor,m,2013,92.38899993896484
nor,f,2013,41.308998107910156
nor,mf,2014,139.27999877929688
nor,m,2014,95.08899688720703
nor,f,2014,44.19200134277344
pak,mf,1995,20385.0
pak,m,1995,17525.0
pak,f,1995,2860.0
pak,mf,1996,21088.0
pak,m,1996,18131.0
pak,f,1996,2957.0
pak,mf,1997,21625.0
pak,m,1997,18520.0
pak,f,1997,3105.0
pak,mf,1998,23272.0
pak,m,1998,19465.0
pak,f,1998,3807.0
pak,mf,1999,23832.0
pak,m,1999,19934.0
pak,f,1999,3898.0
pak,mf,2000,23449.0
pak,m,2000,20004.0
pak,f,2000,3445.0
pak,mf,2001,23853.0
pak,m,2001,20348.0
pak,f,2001,3505.0
pak,mf,2002,23068.0
pak,m,2002,19505.0
pak,f,2002,3563.0
pak,mf,2003,23643.0
pak,m,2003,19991.0
pak,f,2003,3652.0
pak,mf,2004,25724.0
pak,m,2004,20842.0
pak,f,2004,4882.0
pak,mf,2005,26218.0
pak,m,2005,21242.0
pak,f,2005,4976.0
pak,mf,2006,29048.0
pak,m,2006,22262.0
pak,f,2006,6786.0
pak,mf,2007,29431.0
pak,m,2007,22256.0
pak,f,2007,7175.0
pak,mf,2008,30974.0
pak,m,2008,23170.0
pak,f,2008,7804.0
pan,mf,1982,179.35899353027344
pan,m,1982,154.02000427246094
pan,f,1982,25.339000701904297
pan,mf,1983,168.83999633789062
pan,m,1983,145.29800415039062
pan,f,1983,23.54199981689453
pan,mf,1984,184.4459991455078
pan,m,1984,158.4429931640625
pan,f,1984,26.003000259399414
pan,mf,1985,205.17599487304688
pan,m,1985,175.3730010986328
pan,f,1985,29.80299949645996
pan,mf,1986,199.33799743652344
pan,m,1986,170.96499633789062
pan,f,1986,28.37299919128418
pan,mf,1987,217.29299926757812
pan,m,1987,180.2209930419922
pan,f,1987,37.071998596191406
pan,mf,1988,244.86099243164062
pan,m,1988,204.16600036621094
pan,f,1988,40.29600143432617
pan,mf,1989,250.27499389648438
pan,m,1989,210.13600158691406
pan,f,1989,40.138999938964844
pan,mf,1991,243.6999969482422
pan,mf,1992,254.10000610351562
pan,m,1992,217.6999969482422
pan,f,1992,36.5
pan,mf,1993,250.6999969482422
pan,m,1993,213.10000610351562
pan,f,1993,37.5
pan,mf,1994,237.60000610351562
pan,m,1994,196.60000610351562
pan,f,1994,41.099998474121094
pan,mf,1995,255.3000030517578
pan,m,1995,204.3000030517578
pan,f,1995,51.0
pan,mf,1996,257.29998779296875
pan,m,1996,204.89999389648438
pan,f,1996,52.29999923706055
pan,mf,1997,281.1000061035156
pan,m,1997,221.1999969482422
pan,f,1997,59.900001525878906
pan,mf,1998,280.3999938964844
pan,m,1998,215.1999969482422
pan,f,1998,65.30000305175781
pan,mf,1999,291.20001220703125
pan,m,1999,222.39999389648438
pan,f,1999,68.80000305175781
pan,mf,2000,286.70001220703125
pan,m,2000,226.5
pan,f,2000,60.099998474121094
pan,mf,2001,303.29998779296875
pan,m,2001,240.8000030517578
pan,f,2001,62.70000076293945
pan,mf,2002,331.6000061035156
pan,m,2002,248.3000030517578
pan,f,2002,83.30000305175781
pan,mf,2003,346.1000061035156
pan,m,2003,257.79998779296875
pan,f,2003,88.30000305175781
pan,mf,2004,348.44000244140625
pan,m,2004,253.98300170898438
pan,f,2004,94.45700073242188
pan,mf,2005,377.7879943847656
pan,m,2005,263.9750061035156
pan,f,2005,113.81300354003906
pan,mf,2006,369.135986328125
pan,m,2006,258.0060119628906
pan,f,2006,111.12999725341797
pan,mf,2007,350.0
pan,m,2007,240.5
pan,f,2007,109.48200225830078
pan,mf,2008,362.6000061035156
pan,m,2008,240.1999969482422
pan,f,2008,122.4000015258789
pan,mf,2009,464.0660095214844
pan,m,2009,294.83099365234375
pan,f,2009,169.23500061035156
pan,mf,2010,449.572998046875
pan,m,2010,295.3290100097656
pan,f,2010,154.24400329589844
pan,mf,2011,439.8450012207031
pan,m,2011,303.1820068359375
pan,f,2011,136.66299438476562
pan,mf,2012,472.6080017089844
pan,m,2012,302.12298583984375
pan,f,2012,170.48500061035156
pan,mf,2013,498.97900390625
pan,m,2013,313.5769958496094
pan,f,2013,185.40199279785156
pan,mf,2014,506.1470031738281
pan,m,2014,318.2560119628906
pan,f,2014,187.89100646972656
pry,mf,1990,109.26300048828125
pry,m,1990,48.78300094604492
pry,f,1990,60.47999954223633
pry,mf,1991,123.0999984741211
pry,m,1991,62.779998779296875
pry,f,1991,60.310001373291016
pry,mf,1992,129.19000244140625
pry,m,1992,68.97000122070312
pry,f,1992,60.220001220703125
pry,mf,1993,135.3800048828125
pry,m,1993,67.95999908447266
pry,f,1993,67.43000030517578
pry,mf,1994,303.6600036621094
pry,m,1994,152.02999877929688
pry,f,1994,151.6300048828125
pry,mf,1996,451.5799865722656
pry,m,1996,226.5
pry,f,1996,225.0800018310547
pry,mf,1997,971.572021484375
pry,m,1997,614.0380249023438
pry,f,1997,357.53399658203125
pry,mf,1998,1045.6800537109375
pry,m,1998,670.530029296875
pry,f,1998,375.1400146484375
pry,mf,1999,1063.9100341796875
pry,m,1999,662.6199951171875
pry,f,1999,401.29998779296875
pry,mf,2001,1189.4189453125
pry,m,2001,710.52099609375
pry,f,2001,478.89801025390625
pry,mf,2002,1206.612060546875
pry,m,2002,762.3610229492188
pry,f,2002,444.2510070800781
pry,mf,2003,1212.0240478515625
pry,m,2003,747.7849731445312
pry,f,2003,464.239013671875
pry,mf,2004,1353.1259765625
pry,m,2004,803.4409790039062
pry,f,2004,549.6849975585938
pry,mf,2005,1277.9129638671875
pry,m,2005,780.22998046875
pry,f,2005,497.6830139160156
pry,mf,2006,1256.362060546875
pry,m,2006,768.760009765625
pry,f,2006,487.60198974609375
pry,mf,2007,1270.3330078125
pry,m,2007,735.3690185546875
pry,f,2007,534.9639892578125
pry,mf,2008,1249.4739990234375
pry,m,2008,724.9569702148438
pry,f,2008,524.5170288085938
pry,mf,2009,1367.3599853515625
pry,m,2009,803.3699951171875
pry,f,2009,563.989990234375
pry,mf,2010,1262.3280029296875
pry,m,2010,745.4409790039062
pry,f,2010,516.8870239257812
pry,mf,2013,1274.56298828125
pry,m,2013,714.4719848632812
pry,f,2013,560.0910034179688
pry,mf,2014,1237.2010498046875
pry,m,2014,702.1900024414062
pry,f,2014,535.010986328125
per,mf,1990,821.25
per,m,1990,413.0400085449219
per,f,1990,408.20001220703125
per,mf,1991,839.5700073242188
per,m,1991,449.07000732421875
per,f,1991,390.5
per,mf,1992,898.2000122070312
per,m,1992,482.3299865722656
per,f,1992,415.8800048828125
per,mf,1993,860.1599731445312
per,m,1993,457.6400146484375
per,f,1993,402.5400085449219
per,mf,1994,952.5499877929688
per,m,1994,493.5400085449219
per,f,1994,459.010009765625
per,mf,1995,1033.1199951171875
per,m,1995,520.6500244140625
per,f,1995,512.47998046875
per,mf,1996,2595.10009765625
per,m,1996,1289.699951171875
per,f,1996,1305.300048828125
per,mf,1997,3032.199951171875
per,m,1997,1428.800048828125
per,f,1997,1603.4000244140625
per,mf,1998,2836.10009765625
per,m,1998,1323.5999755859375
per,f,1998,1512.5
per,mf,1999,3073.199951171875
per,m,1999,1454.4000244140625
per,f,1999,1618.800048828125
per,mf,2000,3113.5
per,m,2000,1523.800048828125
per,f,2000,1589.800048828125
per,mf,2001,3426.60009765625
per,m,2001,1641.5
per,f,2001,1785.0999755859375
per,mf,2002,1096.4000244140625
per,m,2002,540.7999877929688
per,f,2002,555.5999755859375
per,mf,2003,1293.699951171875
per,m,2003,666.7999877929688
per,f,2003,626.9000244140625
per,mf,2004,6938.5908203125
per,m,2004,3445.3291015625
per,f,2004,3493.260986328125
per,mf,2005,6816.7080078125
per,m,2005,3405.18505859375
per,f,2005,3411.52294921875
per,mf,2006,6907.3359375
per,m,2006,3416.89697265625
per,f,2006,3490.43896484375
per,mf,2007,6947.41015625
per,m,2007,3393.77294921875
per,f,2007,3553.636962890625
per,mf,2008,7015.37890625
per,m,2008,3426.571044921875
per,f,2008,3588.80810546875
per,mf,2009,7089.7080078125
per,m,2009,3416.614990234375
per,f,2009,3673.093017578125
per,mf,2010,7194.73388671875
per,m,2010,3471.866943359375
per,f,2010,3722.866943359375
per,mf,2011,7320.10107421875
per,m,2011,3614.89208984375
per,f,2011,3705.208984375
per,mf,2012,7202.13623046875
per,m,2012,3561.35205078125
per,f,2012,3640.783935546875
phl,mf,1998,12119.0
phl,m,1998,7271.0
phl,f,1998,4849.0
phl,mf,1999,12639.0
phl,m,1999,7555.0
phl,f,1999,5085.0
phl,mf,2000,12213.0
phl,m,2000,7423.0
phl,f,2000,4789.0
phl,mf,2001,13167.0
phl,m,2001,7707.0
phl,f,2001,5460.0
phl,mf,2002,13746.0
phl,m,2002,7945.0
phl,f,2002,5801.0
phl,mf,2003,13677.0
phl,m,2003,8032.0
phl,f,2003,5645.0
phl,mf,2004,13538.0
phl,m,2004,7988.0
phl,f,2004,5551.0
phl,mf,2005,14477.0
phl,m,2005,8577.0
phl,f,2005,5900.0
phl,mf,2006,14537.0
phl,m,2006,8584.0
phl,f,2006,5954.0
phl,mf,2007,14622.0
phl,m,2007,8616.0
phl,f,2007,6006.0
phl,mf,2008,14815.0
phl,m,2008,8759.0
phl,f,2008,6056.0
phl,mf,2009,14936.41015625
phl,mf,2010,15026.58984375
phl,mf,2011,15322.6904296875
phl,mf,2012,16080.5595703125
phl,mf,2013,14671.259765625
phl,m,2013,8408.1962890625
phl,f,2013,6263.06396484375
pol,mf,1997,3790.116943359375
pol,m,1997,2150.763916015625
pol,f,1997,1639.35302734375
pol,mf,1998,3596.698974609375
pol,m,1998,2038.0179443359375
pol,f,1998,1558.6820068359375
pol,mf,1999,3433.10009765625
pol,m,1999,1979.8709716796875
pol,f,1999,1453.22705078125
pol,mf,2000,3410.408935546875
pol,m,2000,1948.2979736328125
pol,f,2000,1462.112060546875
pol,mf,2001,3456.304931640625
pol,m,2001,1945.7659912109375
pol,f,2001,1510.5389404296875
pol,mf,2002,3377.9150390625
pol,m,2002,1932.531005859375
pol,f,2002,1445.383056640625
pol,mf,2003,3167.60791015625
pol,m,2003,1850.125
pol,f,2003,1317.4830322265625
pol,mf,2004,3079.7099609375
pol,m,2004,1778.97998046875
pol,f,2004,1300.73095703125
pol,mf,2005,3077.0869140625
pol,m,2005,1795.1729736328125
pol,f,2005,1281.9139404296875
pol,mf,2006,2977.1640625
pol,m,2006,1740.1639404296875
pol,f,2006,1236.9990234375
pol,mf,2007,2959.35205078125
pol,m,2007,1718.364013671875
pol,f,2007,1240.988037109375
pol,mf,2008,2979.85400390625
pol,m,2008,1728.510986328125
pol,f,2008,1251.343017578125
pol,mf,2009,2954.340087890625
pol,m,2009,1711.8389892578125
pol,f,2009,1242.501953125
pol,mf,2010,2900.70703125
pol,m,2010,1701.166015625
pol,f,2010,1199.5419921875
pol,mf,2011,2902.08203125
pol,m,2011,1731.0439453125
pol,f,2011,1171.0369873046875
pol,mf,2012,2841.322021484375
pol,m,2012,1708.7860107421875
pol,f,2012,1132.5379638671875
pol,mf,2013,2745.051025390625
pol,m,2013,1664.9840087890625
pol,f,2013,1080.0670166015625
pol,mf,2014,2731.85107421875
pol,m,2014,1672.7750244140625
pol,f,2014,1059.0760498046875
prt,mf,1986,1156.6739501953125
prt,m,1986,617.5349731445312
prt,f,1986,539.1389770507812
prt,mf,1987,1220.9930419921875
prt,m,1987,630.5659790039062
prt,f,1987,590.427001953125
prt,mf,1988,1200.3330078125
prt,m,1988,625.9500122070312
prt,f,1988,574.3829956054688
prt,mf,1989,1169.512939453125
prt,m,1989,613.9730224609375
prt,f,1989,555.5399780273438
prt,mf,1990,1122.0159912109375
prt,m,1990,582.0
prt,f,1990,540.0170288085938
prt,mf,1991,1210.9229736328125
prt,m,1991,599.6279907226562
prt,f,1991,611.2949829101562
prt,mf,1992,877.6110229492188
prt,m,1992,464.07501220703125
prt,f,1992,413.5360107421875
prt,mf,1993,873.7249755859375
prt,m,1993,452.5780029296875
prt,f,1993,421.14599609375
prt,mf,1994,926.7899780273438
prt,m,1994,486.7439880371094
prt,f,1994,440.0459899902344
prt,mf,1995,945.0880126953125
prt,m,1995,514.0819702148438
prt,f,1995,431.0060119628906
prt,mf,1996,968.427978515625
prt,m,1996,522.3410034179688
prt,f,1996,446.0870056152344
prt,mf,1997,1007.5239868164062
prt,m,1997,531.0900268554688
prt,f,1997,476.4330139160156
prt,mf,1998,1069.7039794921875
prt,m,1998,568.0540161132812
prt,f,1998,501.6510009765625
prt,mf,1999,1021.4000244140625
prt,m,1999,523.6380004882812
prt,f,1999,497.76300048828125
prt,mf,2000,982.875
prt,m,2000,514.7410278320312
prt,f,2000,468.1319885253906
prt,mf,2001,1099.0400390625
prt,m,2001,575.072998046875
prt,f,2001,523.9669799804688
prt,mf,2002,1098.8709716796875
prt,m,2002,577.39697265625
prt,f,2002,521.4739990234375
prt,mf,2003,1069.488037109375
prt,m,2003,552.718017578125
prt,f,2003,516.77001953125
prt,mf,2004,1000.6339721679688
prt,m,2004,530.3319702148438
prt,f,2004,470.302001953125
prt,mf,2005,1007.343994140625
prt,m,2005,517.89697265625
prt,f,2005,489.4469909667969
prt,mf,2006,978.4320068359375
prt,m,2006,507.989990234375
prt,f,2006,470.4410095214844
prt,mf,2007,979.2340087890625
prt,m,2007,519.1259765625
prt,f,2007,460.1080017089844
prt,mf,2008,961.5330200195312
prt,m,2008,499.89801025390625
prt,f,2008,461.635986328125
prt,mf,2009,925.0020141601562
prt,m,2009,490.24200439453125
prt,f,2009,434.760986328125
prt,mf,2010,879.5750122070312
prt,m,2010,472.95599365234375
prt,f,2010,406.6199951171875
prt,mf,2011,776.3460083007812
prt,m,2011,455.3429870605469
prt,f,2011,321.00299072265625
prt,mf,2012,774.8359985351562
prt,m,2012,460.3299865722656
prt,f,2012,314.5060119628906
prt,mf,2013,740.052978515625
prt,m,2013,437.1499938964844
prt,f,2013,302.9020080566406
prt,mf,2014,654.4860229492188
prt,m,2014,398.2130126953125
prt,f,2014,256.27398681640625
qat,mf,1997,2.052999973297119
qat,m,1997,2.052999973297119
qat,f,1997,0.0
qat,mf,2004,1.9040000438690186
qat,m,2004,1.8819999694824219
qat,f,2004,0.02199999988079071
qat,mf,2013,2.9730000495910645
qat,m,2013,2.9730000495910645
qat,f,2013,0.0
reu,mf,2001,23.100000381469727
reu,mf,2002,25.100000381469727
reu,mf,2003,23.0
reu,mf,2004,26.0
reu,mf,2005,27.5
reu,mf,2006,29.100000381469727
reu,mf,2007,38.400001525878906
reu,mf,2008,36.599998474121094
reu,mf,2009,34.70000076293945
reu,mf,2010,36.599998474121094
reu,mf,2011,40.599998474121094
reu,mf,2012,39.20000076293945
rou,mf,1991,2891.699951171875
rou,m,1991,1215.0999755859375
rou,f,1991,1676.5999755859375
rou,mf,1992,3438.0
rou,m,1992,1481.5
rou,f,1992,1956.5
rou,mf,1993,3456.0
rou,m,1993,1538.199951171875
rou,f,1993,1917.800048828125
rou,mf,1994,3692.093994140625
rou,m,1994,1625.156982421875
rou,f,1994,2066.93603515625
rou,mf,1995,4122.89697265625
rou,m,1995,1829.5999755859375
rou,f,1995,2293.298095703125
rou,mf,1996,3913.56005859375
rou,m,1996,1852.85595703125
rou,f,1996,2060.7041015625
rou,mf,1997,4385.60302734375
rou,m,1997,2038.259033203125
rou,f,1997,2347.344970703125
rou,mf,1998,4533.12109375
rou,m,1998,2165.16796875
rou,f,1998,2367.952880859375
rou,mf,1999,4768.98583984375
rou,m,1999,2312.550048828125
rou,f,1999,2456.43603515625
rou,mf,2000,4907.6181640625
rou,m,2000,2439.169921875
rou,f,2000,2468.447998046875
rou,mf,2001,4853.091796875
rou,m,2001,2418.717041015625
rou,f,2001,2434.376953125
rou,mf,2002,3748.76611328125
rou,m,2002,1911.5909423828125
rou,f,2002,1837.175048828125
rou,mf,2003,3581.361083984375
rou,m,2003,1861.156982421875
rou,f,2003,1720.2039794921875
rou,mf,2004,3066.875
rou,m,2004,1637.0140380859375
rou,f,2004,1429.863037109375
rou,mf,2005,3071.5869140625
rou,m,2005,1669.238037109375
rou,f,2005,1402.3489990234375
rou,mf,2006,2996.861083984375
rou,m,2006,1637.4969482421875
rou,f,2006,1359.364013671875
rou,mf,2007,3019.381103515625
rou,m,2007,1632.4329833984375
rou,f,2007,1386.947998046875
rou,mf,2008,2927.573974609375
rou,m,2008,1593.6600341796875
rou,f,2008,1333.9129638671875
rou,mf,2009,2898.818115234375
rou,m,2009,1585.6639404296875
rou,f,2009,1313.155029296875
rou,mf,2010,2949.02197265625
rou,m,2010,1658.6009521484375
rou,f,2010,1290.4210205078125
rou,mf,2011,2729.47802734375
rou,m,2011,1492.5379638671875
rou,f,2011,1236.93994140625
rou,mf,2012,2764.072998046875
rou,m,2012,1523.3360595703125
rou,f,2012,1240.737060546875
rou,mf,2013,2697.2451171875
rou,m,2013,1498.112060546875
rou,f,2013,1199.133056640625
rou,mf,2014,2664.865966796875
rou,m,2014,1494.595947265625
rou,f,2014,1170.27197265625
rus,mf,1992,541.0
rus,m,1992,365.0
rus,f,1992,176.0
rus,mf,1993,754.0
rus,m,1993,515.0
rus,f,1993,239.0
rus,mf,1994,1029.0
rus,m,1994,695.0
rus,f,1994,334.0
rus,mf,1995,1298.0
rus,m,1995,828.0
rus,f,1995,469.0
rus,mf,1996,1404.0
rus,m,1996,879.0
rus,f,1996,526.0
rus,mf,1997,1760.0
rus,m,1997,1032.0
rus,f,1997,729.0
rus,mf,1998,1721.0
rus,m,1998,1021.0
rus,f,1998,700.0
rus,mf,1999,5140.0
rus,m,1999,2513.0
rus,f,1999,2627.0
rus,mf,2000,5036.0
rus,m,2000,2491.0
rus,f,2000,2544.0
rus,mf,2001,3932.0
rus,m,2001,1972.0
rus,f,2001,1960.0
rus,mf,2002,3968.0
rus,m,2002,2004.0
rus,f,2002,1964.0
rus,mf,2003,3833.0
rus,m,2003,2015.0
rus,f,2003,1817.0
rus,mf,2004,3960.0
rus,m,2004,2077.0
rus,f,2004,1883.0
rus,mf,2005,4242.0
rus,m,2005,2210.0
rus,f,2005,2032.0
rus,mf,2006,4155.0
rus,m,2006,2179.0
rus,f,2006,1975.0
rus,mf,2007,4113.0
rus,m,2007,2186.0
rus,f,2007,1927.0
rus,mf,2008,4029.0
rus,m,2008,2132.0
rus,f,2008,1898.0
rus,mf,2009,4140.953125
rus,m,2009,2199.52587890625
rus,f,2009,1941.426025390625
rus,mf,2010,3871.861083984375
rus,m,2010,2134.35009765625
rus,f,2010,1737.510986328125
rus,mf,2011,4114.1259765625
rus,m,2011,2260.405029296875
rus,f,2011,1853.720947265625
rus,mf,2012,4080.4208984375
rus,m,2012,2272.785888671875
rus,f,2012,1807.635009765625
rus,mf,2013,4253.09619140625
rus,m,2013,2336.884033203125
rus,f,2013,1916.2120361328125
rwa,mf,1996,2736.5
rwa,m,1996,1173.9000244140625
rwa,f,1996,1562.5999755859375
rwa,mf,2002,3062.491943359375
rwa,m,2002,1301.385986328125
rwa,f,2002,1761.10595703125
rwa,mf,2012,3228.470947265625
rwa,m,2012,1411.0040283203125
rwa,f,2012,1817.467041015625
kna,mf,1991,2.0399999618530273
kna,m,1991,1.159999966621399
kna,f,1991,0.8899999856948853
kna,mf,2001,1.375
kna,m,2001,0.8560000061988831
kna,f,2001,0.5189999938011169
lca,mf,1993,12.319999694824219
lca,m,1993,7.440000057220459
lca,f,1993,4.880000114440918
lca,mf,1994,13.149999618530273
lca,m,1994,8.260000228881836
lca,f,1994,4.889999866485596
lca,mf,1995,13.680000305175781
lca,m,1995,8.489999771118164
lca,f,1995,5.190000057220459
lca,mf,1996,15.829999923706055
lca,m,1996,9.6899995803833
lca,f,1996,6.139999866485596
lca,mf,1997,14.614999771118164
lca,m,1997,9.175000190734863
lca,f,1997,5.440000057220459
lca,mf,1998,15.050000190734863
lca,m,1998,9.75
lca,f,1998,5.300000190734863
lca,mf,1999,15.494999885559082
lca,m,1999,9.345000267028809
lca,f,1999,6.150000095367432
lca,mf,2000,18.21500015258789
lca,m,2000,11.024999618530273
lca,f,2000,7.190000057220459
vct,mf,1980,4.556000232696533
vct,m,1980,3.328000068664551
vct,f,1980,1.2280000448226929
vct,mf,1991,6.765999794006348
vct,m,1991,4.754000186920166
vct,f,1991,2.01200008392334
vct,mf,2001,5.632999897003174
vct,mf,2008,5.835000038146973
vct,m,2008,3.4489998817443848
vct,f,2008,2.385999917984009
wsm,mf,2006,25.749000549316406
wsm,m,2006,18.763999938964844
wsm,f,2006,6.985000133514404
wsm,mf,2008,20.534000396728516
wsm,m,2008,19.89900016784668
wsm,f,2008,0.6349999904632568
wsm,mf,2011,17.19499969482422
wsm,m,2011,15.687000274658203
wsm,f,2011,1.5080000162124634
wsm,mf,2012,10.66100025177002
wsm,m,2012,6.619999885559082
wsm,f,2012,4.040999889373779
stp,mf,1991,9.255999565124512
stp,m,1991,5.890999794006348
stp,f,1991,3.365000009536743
sau,mf,1992,294.6470031738281
sau,m,1992,284.68499755859375
sau,f,1992,9.961999893188477
sen,mf,1991,2284.97998046875
sen,m,1991,1144.85302734375
sen,f,1991,1140.126953125
sen,mf,2001,2174.94189453125
sen,m,2001,1217.0830078125
sen,f,2001,957.8579711914062
sen,mf,2011,2190.297119140625
sen,m,2011,1094.656005859375
sen,f,2011,1095.6409912109375
srb,mf,2004,726.2000122070312
srb,m,2004,443.8999938964844
srb,f,2004,282.29998779296875
srb,mf,2005,667.7000122070312
srb,m,2005,408.29998779296875
srb,f,2005,259.3999938964844
srb,mf,2006,591.5999755859375
srb,m,2006,376.70001220703125
srb,f,2006,215.0
srb,mf,2007,603.7999877929688
srb,m,2007,378.70001220703125
srb,f,2007,225.10000610351562
srb,mf,2008,828.7999877929688
srb,m,2008,476.8999938964844
srb,f,2008,351.8999938964844
srb,mf,2009,729.2890014648438
srb,m,2009,427.8240051269531
srb,f,2009,301.46600341796875
srb,mf,2010,684.77197265625
srb,m,2010,414.79998779296875
srb,f,2010,269.97198486328125
srb,mf,2011,590.18701171875
srb,m,2011,363.6520080566406
srb,f,2011,226.53500366210938
srb,mf,2012,588.1309814453125
srb,m,2012,368.1969909667969
srb,f,2012,219.9340057373047
srb,mf,2013,660.9920043945312
srb,m,2013,409.16400146484375
srb,f,2013,251.8280029296875
syc,mf,2011,4.170000076293945
syc,m,2011,3.0209999084472656
syc,f,2011,1.149999976158142
sle,mf,2004,1786.947021484375
sle,m,2004,875.7940063476562
sle,f,2004,911.2210083007812
sgp,mf,1986,127.5999984741211
sgp,m,1986,88.5999984741211
sgp,f,1986,39.0
sgp,mf,1987,136.89999389648438
sgp,m,1987,93.5
sgp,f,1987,43.400001525878906
sgp,mf,1988,129.10000610351562
sgp,m,1988,91.69999694824219
sgp,f,1988,37.5
sgp,mf,1989,124.0
sgp,m,1989,86.5
sgp,f,1989,37.5
sgp,mf,1991,117.9000015258789
sgp,m,1991,86.19999694824219
sgp,f,1991,31.799999237060547
sgp,mf,1992,115.4000015258789
sgp,m,1992,83.0
sgp,f,1992,32.400001525878906
sgp,mf,1993,114.4000015258789
sgp,m,1993,85.0999984741211
sgp,f,1993,29.299999237060547
