country,sex,year,total_self_employed_workers_thousands
rou,mf,2000,5024.619140625
rou,m,2000,2528.408935546875
rou,f,2000,2496.2099609375
rou,mf,2001,4982.1328125
rou,m,2001,2511.589111328125
rou,f,2001,2470.5458984375
rou,mf,2002,3885.18994140625
rou,m,2002,2009.3680419921875
rou,f,2002,1875.821044921875
rou,mf,2003,3704.055908203125
rou,m,2003,1948.5899658203125
rou,f,2003,1755.4659423828125
rou,mf,2004,3213.0791015625
rou,m,2004,1745.884033203125
rou,f,2004,1467.197021484375
rou,mf,2005,3225.89794921875
rou,m,2005,1785.925048828125
rou,f,2005,1439.9730224609375
rou,mf,2006,3146.14697265625
rou,m,2006,1749.843017578125
rou,f,2006,1396.3050537109375
rou,mf,2007,3156.091064453125
rou,m,2007,1739.9210205078125
rou,f,2007,1416.1700439453125
rou,mf,2008,3052.2490234375
rou,m,2008,1689.7110595703125
rou,f,2008,1362.5369873046875
rou,mf,2009,3030.4208984375
rou,m,2009,1685.3160400390625
rou,f,2009,1345.10595703125
rou,mf,2010,3064.221923828125
rou,m,2010,1746.468017578125
rou,f,2010,1317.7540283203125
rou,mf,2011,2830.9150390625
rou,m,2011,1568.113037109375
rou,f,2011,1262.802001953125
rou,mf,2012,2870.55908203125
rou,m,2012,1600.198974609375
rou,f,2012,1270.3599853515625
rou,mf,2013,2805.638916015625
rou,m,2013,1576.863037109375
rou,f,2013,1228.7769775390625
rou,mf,2014,2763.48388671875
rou,m,2014,1566.6400146484375
rou,f,2014,1196.845947265625
rus,mf,1992,5681.0
rus,m,1992,3769.0
rus,f,1992,1912.0
rus,mf,1993,4452.0
rus,m,1993,2731.0
rus,f,1993,1720.0
rus,mf,1994,4382.0
rus,m,1994,2685.0
rus,f,1994,1697.0
rus,mf,1995,4364.0
rus,m,1995,2655.0
rus,f,1995,1707.0
rus,mf,1996,3952.0
rus,m,1996,2370.0
rus,f,1996,1582.0
rus,mf,1997,2828.0
rus,m,1997,1731.0
rus,f,1997,1099.0
rus,mf,1998,2676.0
rus,m,1998,1641.0
rus,f,1998,1035.0
rus,mf,1999,6830.0
rus,m,1999,3594.0
rus,f,1999,3236.0
rus,mf,2000,6558.0
rus,m,2000,3515.0
rus,f,2000,3042.0
rus,mf,2001,5270.0
rus,m,2001,2831.0
rus,f,2001,2440.0
rus,mf,2002,5183.0
rus,m,2002,2755.0
rus,f,2002,2426.0
rus,mf,2003,4911.0
rus,m,2003,2719.0
rus,f,2003,2191.0
rus,mf,2004,5086.0
rus,m,2004,2801.0
rus,f,2004,2286.0
rus,mf,2005,5298.0
rus,m,2005,2854.0
rus,f,2005,2444.0
rus,mf,2006,5207.0
rus,m,2006,2845.0
rus,f,2006,2361.0
rus,mf,2007,5186.0
rus,m,2007,2848.0
rus,f,2007,2338.0
rus,mf,2008,5190.0
rus,m,2008,2868.0
rus,f,2008,2323.0
rus,mf,2009,5164.505859375
rus,m,2009,2868.110107421875
rus,f,2009,2296.39599609375
rus,mf,2010,4805.330078125
rus,m,2010,2731.5869140625
rus,f,2010,2073.742919921875
rus,mf,2011,5029.36376953125
rus,m,2011,2850.677001953125
rus,f,2011,2178.68701171875
rus,mf,2012,4947.5927734375
rus,m,2012,2829.7509765625
rus,f,2012,2117.841064453125
rus,mf,2013,5194.62890625
rus,m,2013,2961.56298828125
rus,f,2013,2233.06591796875
rwa,mf,1996,2738.10009765625
rwa,m,1996,1174.699951171875
rwa,f,1996,1563.4000244140625
rwa,mf,2002,3066.548095703125
rwa,m,2002,1304.3179931640625
rwa,f,2002,1762.22998046875
rwa,mf,2012,3259.617919921875
rwa,m,2012,1431.4029541015625
rwa,f,2012,1828.2149658203125
kna,mf,1991,2.6600000858306885
kna,m,1991,1.600000023841858
kna,f,1991,1.0800000429153442
kna,mf,2001,1.9210000038146973
kna,m,2001,1.2710000276565552
kna,f,2001,0.6499999761581421
lca,mf,1993,17.329999923706055
lca,m,1993,11.5600004196167
lca,f,1993,5.769999980926514
lca,mf,1994,19.15999984741211
lca,m,1994,12.850000381469727
lca,f,1994,6.309999942779541
lca,mf,1995,18.34000015258789
lca,m,1995,12.050000190734863
lca,f,1995,6.289999961853027
lca,mf,1996,19.770000457763672
lca,m,1996,12.649999618530273
lca,f,1996,7.119999885559082
lca,mf,1997,18.094999313354492
lca,m,1997,11.875
lca,f,1997,6.21999979019165
lca,mf,1998,18.600000381469727
lca,m,1998,12.260000228881836
lca,f,1998,6.340000152587891
lca,mf,1999,19.010000228881836
lca,m,1999,11.875
lca,f,1999,7.135000228881836
lca,mf,2000,21.655000686645508
lca,m,2000,13.595000267028809
lca,f,2000,8.0600004196167
vct,mf,1980,5.810999870300293
vct,m,1980,4.331999778747559
vct,f,1980,1.4789999723434448
vct,mf,1991,8.625
vct,m,1991,6.23799991607666
vct,f,1991,2.38700008392334
vct,mf,2001,14.854000091552734
vct,mf,2008,14.98799991607666
vct,m,2008,9.359999656677246
vct,f,2008,5.627999782562256
wsm,mf,2008,24.716999053955078
wsm,m,2008,22.613000869750977
wsm,f,2008,2.1040000915527344
wsm,mf,2011,21.812000274658203
wsm,m,2011,18.700000762939453
wsm,f,2011,3.111999988555908
wsm,mf,2012,12.357999801635742
wsm,m,2012,7.668000221252441
wsm,f,2012,4.690000057220459
smr,mf,1995,2.627000093460083
smr,m,1995,1.715999960899353
smr,f,1995,0.9110000133514404
smr,mf,1996,2.638000011444092
smr,m,1996,1.7489999532699585
smr,f,1996,0.8889999985694885
smr,mf,1997,2.625999927520752
smr,m,1997,1.7519999742507935
smr,f,1997,0.8740000128746033
smr,mf,1998,2.5889999866485596
smr,m,1998,1.7339999675750732
smr,f,1998,0.8550000190734863
smr,mf,1999,2.5799999237060547
smr,m,1999,1.7400000095367432
smr,f,1999,0.8399999737739563
smr,mf,2001,2.2279999256134033
smr,m,2001,1.5210000276565552
smr,f,2001,0.7070000171661377
smr,mf,2002,2.256999969482422
smr,m,2002,1.5679999589920044
smr,f,2002,0.6890000104904175
smr,mf,2003,2.2300000190734863
smr,m,2003,1.5399999618530273
smr,f,2003,0.6800000071525574
smr,mf,2004,2.200000047683716
smr,m,2004,1.5420000553131104
smr,f,2004,0.6620000004768372
smr,mf,2005,2.178999900817871
smr,m,2005,1.5110000371932983
smr,f,2005,0.6679999828338623
smr,mf,2006,2.0810000896453857
smr,m,2006,1.4279999732971191
smr,f,2006,0.652999997138977
smr,mf,2007,2.055999994277954
smr,m,2007,1.4259999990463257
smr,f,2007,0.6299999952316284
smr,mf,2008,2.0299999713897705
smr,m,2008,1.4170000553131104
smr,f,2008,0.6129999756813049
stp,mf,1991,9.378999710083008
stp,m,1991,6.000999927520752
stp,f,1991,3.378000020980835
sau,mf,1992,396.2749938964844
sau,m,1992,385.0740051269531
sau,f,1992,11.201000213623047
sau,mf,2009,557.8079833984375
sau,m,2009,528.2490234375
sau,f,2009,29.55900001525879
sau,mf,2013,566.2919921875
sau,m,2013,550.239990234375
sau,f,2013,16.052000045776367
sen,mf,1991,2301.51611328125
sen,m,1991,1160.2320556640625
sen,f,1991,1141.2840576171875
sen,mf,2001,2174.94189453125
sen,m,2001,1217.0830078125
sen,f,2001,957.8579711914062
sen,mf,2011,2202.26904296875
sen,m,2011,1105.0350341796875
sen,f,2011,1097.2340087890625
srb,mf,2004,871.5
srb,m,2004,553.5999755859375
srb,f,2004,317.79998779296875
srb,mf,2005,783.2999877929688
srb,m,2005,496.3999938964844
srb,f,2005,286.8999938964844
srb,mf,2006,709.9000244140625
srb,m,2006,469.0
srb,f,2006,240.89999389648438
srb,mf,2007,714.9000244140625
srb,m,2007,457.29998779296875
srb,f,2007,257.6000061035156
srb,mf,2008,954.5
srb,m,2008,566.5
srb,f,2008,388.0
srb,mf,2009,819.7750244140625
srb,m,2009,494.10400390625
srb,f,2009,325.6730041503906
srb,mf,2010,775.9929809570312
srb,m,2010,480.6300048828125
srb,f,2010,295.36199951171875
srb,mf,2011,678.2650146484375
srb,m,2011,427.5790100097656
srb,f,2011,250.68600463867188
srb,mf,2012,677.2230224609375
srb,m,2012,433.3689880371094
srb,f,2012,243.85400390625
srb,mf,2013,749.6380004882812
srb,m,2013,472.52801513671875
srb,f,2013,277.1099853515625
syc,mf,1987,2.700000047683716
syc,m,1987,2.200000047683716
syc,f,1987,0.6000000238418579
syc,mf,2011,5.427000045776367
syc,m,2011,3.9719998836517334
syc,f,2011,1.4550000429153442
sle,mf,2004,1786.947021484375
sle,m,2004,875.7940063476562
sle,f,2004,911.2210083007812
sgp,mf,1986,189.8000030517578
sgp,m,1986,143.60000610351562
sgp,f,1986,46.20000076293945
sgp,mf,1987,200.8000030517578
sgp,m,1987,149.1999969482422
sgp,f,1987,51.599998474121094
sgp,mf,1988,194.6999969482422
sgp,m,1988,148.6999969482422
sgp,f,1988,46.099998474121094
sgp,mf,1989,200.39999389648438
sgp,m,1989,152.39999389648438
sgp,f,1989,48.099998474121094
sgp,mf,1991,193.0
sgp,m,1991,149.5
sgp,f,1991,43.599998474121094
sgp,mf,1992,201.6999969482422
sgp,m,1992,156.60000610351562
sgp,f,1992,45.0
sgp,mf,1993,202.1999969482422
sgp,m,1993,160.0
sgp,f,1993,42.099998474121094
sgp,mf,1994,207.60000610351562
sgp,m,1994,161.0
sgp,f,1994,46.599998474121094
sgp,mf,1996,227.39999389648438
sgp,m,1996,175.89999389648438
sgp,f,1996,51.5
sgp,mf,1997,209.1999969482422
sgp,m,1997,161.0
sgp,f,1997,48.20000076293945
sgp,mf,1998,216.60000610351562
sgp,m,1998,167.60000610351562
sgp,f,1998,49.099998474121094
sgp,mf,1999,236.8000030517578
sgp,m,1999,179.1999969482422
sgp,f,1999,57.70000076293945
sgp,mf,2001,243.1999969482422
sgp,m,2001,182.39999389648438
sgp,f,2001,60.79999923706055
sgp,mf,2002,238.39999389648438
sgp,m,2002,178.6999969482422
sgp,f,2002,59.70000076293945
sgp,mf,2003,239.8000030517578
sgp,m,2003,177.60000610351562
sgp,f,2003,62.29999923706055
sgp,mf,2004,254.0
sgp,m,2004,189.10000610351562
sgp,f,2004,64.69999694824219
sgp,mf,2006,271.29998779296875
sgp,m,2006,194.3000030517578
sgp,f,2006,76.9000015258789
sgp,mf,2007,282.1000061035156
sgp,m,2007,203.39999389648438
sgp,f,2007,78.69999694824219
sgp,mf,2008,279.29998779296875
sgp,m,2008,200.0
sgp,f,2008,79.30000305175781
sgp,mf,2009,275.79998779296875
sgp,m,2009,195.8000030517578
sgp,f,2009,80.0
sgp,mf,2010,284.6000061035156
sgp,m,2010,202.5
sgp,f,2010,82.0
sgp,mf,2011,299.8999938964844
sgp,m,2011,208.10000610351562
sgp,f,2011,91.80000305175781
sgp,mf,2012,312.70001220703125
sgp,m,2012,215.60000610351562
sgp,f,2012,97.0999984741211
sgp,mf,2013,306.70001220703125
sgp,m,2013,211.10000610351562
sgp,f,2013,95.5
svk,mf,1994,133.0
svk,m,1994,101.0999984741211
svk,f,1994,31.899999618530273
svk,mf,1995,140.10000610351562
svk,m,1995,103.9000015258789
svk,f,1995,36.0
svk,mf,1996,142.39999389648438
svk,m,1996,107.4000015258789
svk,f,1996,35.0
svk,mf,1997,139.39999389648438
svk,m,1997,101.5999984741211
svk,f,1997,37.70000076293945
svk,mf,1998,148.70599365234375
svk,m,1998,111.46299743652344
svk,f,1998,37.24300003051758
svk,mf,1999,161.27999877929688
svk,m,1999,118.31199645996094
svk,f,1999,42.965999603271484
svk,mf,2000,164.68600463867188
svk,m,2000,123.08699798583984
svk,f,2000,41.599998474121094
svk,mf,2001,180.16000366210938
svk,m,2001,131.71499633789062
svk,f,2001,48.44499969482422
svk,mf,2002,177.9929962158203
svk,m,2002,135.4499969482422
svk,f,2002,42.542999267578125
svk,mf,2003,205.99600219726562
svk,m,2003,151.7209930419922
svk,f,2003,54.275001525878906
svk,mf,2004,260.23699951171875
svk,m,2004,189.35699462890625
svk,f,2004,70.87999725341797
svk,mf,2005,279.3089904785156
svk,m,2005,211.16600036621094
svk,f,2005,68.1449966430664
svk,mf,2006,289.6709899902344
svk,m,2006,215.67799377441406
svk,f,2006,73.99299621582031
svk,mf,2007,303.843994140625
svk,m,2007,228.05499267578125
svk,f,2007,75.78800201416016
svk,mf,2008,335.1629943847656
svk,m,2008,251.4029998779297
svk,f,2008,83.76000213623047
svk,mf,2009,370.8609924316406
svk,m,2009,269.1789855957031
svk,f,2009,101.68199920654297
svk,mf,2010,370.0929870605469
svk,m,2010,273.260986328125
svk,f,2010,96.83100128173828
svk,mf,2011,368.9670104980469
svk,m,2011,269.2690124511719
svk,f,2011,99.6989974975586
svk,mf,2012,360.1210021972656
svk,m,2012,258.2850036621094
svk,f,2012,101.83699798583984
svk,mf,2013,362.1940002441406
svk,m,2013,261.25299072265625
svk,f,2013,100.94100189208984
svk,mf,2014,363.77899169921875
svk,m,2014,259.73199462890625
svk,f,2014,104.0469970703125
svn,mf,1993,130.0
svn,m,1993,81.0
svn,f,1993,48.0
svn,mf,1994,150.0
svn,m,1994,92.0
svn,f,1994,58.0
svn,mf,1995,149.0
svn,m,1995,91.0
svn,f,1995,58.0
svn,mf,1996,146.9340057373047
svn,m,1996,92.93099975585938
svn,f,1996,54.000999450683594
svn,mf,1997,167.093994140625
svn,m,1997,99.36599731445312
svn,f,1997,67.72799682617188
svn,mf,1998,173.81199645996094
svn,m,1998,106.63999938964844
svn,f,1998,67.1719970703125
svn,mf,1999,164.02999877929688
svn,m,1999,101.02200317382812
svn,f,1999,63.007999420166016
svn,mf,2000,143.48800659179688
svn,m,2000,89.60600280761719
svn,f,2000,53.882999420166016
svn,mf,2001,156.125
svn,m,2001,98.11699676513672
svn,f,2001,58.007999420166016
svn,mf,2002,149.8769989013672
svn,m,2002,95.09100341796875
svn,f,2002,54.7859992980957
svn,mf,2003,125.60600280761719
svn,m,2003,80.61599731445312
svn,f,2003,44.9900016784668
svn,mf,2004,147.69700622558594
svn,m,2004,90.99299621582031
svn,f,2004,56.70399856567383
svn,mf,2005,143.68899536132812
svn,m,2005,88.84100341796875
svn,f,2005,54.849998474121094
svn,mf,2006,155.69900512695312
svn,m,2006,97.43900299072266
svn,f,2006,58.2599983215332
svn,mf,2007,156.51100158691406
svn,m,2007,97.52300262451172
svn,f,2007,58.987998962402344
svn,mf,2008,140.66700744628906
svn,m,2008,89.53299713134766
svn,f,2008,51.13399887084961
svn,mf,2009,158.78399658203125
svn,m,2009,100.99400329589844
svn,f,2009,57.78900146484375
svn,mf,2010,166.71099853515625
svn,m,2010,104.63800048828125
svn,f,2010,62.073001861572266
svn,mf,2011,157.406005859375
svn,m,2011,99.64900207519531
svn,f,2011,57.75600051879883
svn,mf,2012,149.98800659179688
svn,m,2012,95.74600219726562
svn,f,2012,54.24100112915039
svn,mf,2013,152.89100646972656
svn,m,2013,97.01699829101562
svn,f,2013,55.87699890136719
svn,mf,2014,170.29600524902344
svn,m,2014,103.37799835205078
svn,f,2014,66.91799926757812
zaf,mf,2003,2111.0
zaf,m,2003,1134.0
zaf,f,2003,977.0
zaf,mf,2004,2209.0
zaf,m,2004,1238.0
zaf,f,2004,971.0
zaf,mf,2007,2299.0
zaf,m,2007,1225.0
zaf,f,2007,1073.0
zaf,mf,2008,2140.0
zaf,m,2008,1186.0
zaf,f,2008,953.0
zaf,mf,2009,2043.25
zaf,m,2009,1164.0
zaf,f,2009,879.75
zaf,mf,2010,1926.0
zaf,m,2010,1176.5
zaf,f,2010,749.5
zaf,mf,2011,1951.5
zaf,m,2011,1206.5
zaf,f,2011,745.25
zaf,mf,2012,2054.506103515625
zaf,m,2012,1287.083984375
zaf,f,2012,767.4219970703125
zaf,mf,2013,2153.655029296875
zaf,m,2013,1329.0069580078125
zaf,f,2013,824.6480102539062
zaf,mf,2014,2079.075927734375
zaf,m,2014,1341.3299560546875
zaf,f,2014,737.7459716796875
esp,mf,1980,3491.800048828125
esp,m,1980,2317.300048828125
esp,f,1980,1174.4000244140625
esp,mf,1981,3403.199951171875
esp,m,1981,2269.0
esp,f,1981,1134.199951171875
esp,mf,1982,3345.89990234375
esp,m,1982,2248.300048828125
esp,f,1982,1097.5999755859375
esp,mf,1983,3380.0
esp,m,1983,2258.39990234375
esp,f,1983,1121.5999755859375
esp,mf,1984,3374.0
esp,m,1984,2298.5
esp,f,1984,1075.5999755859375
esp,mf,1985,3288.89990234375
esp,m,1985,2243.89990234375
esp,f,1985,1045.199951171875
esp,mf,1986,3165.9541015625
esp,m,1986,2158.985107421875
esp,f,1986,1006.968017578125
esp,mf,1987,3410.2548828125
esp,m,1987,2307.72802734375
esp,f,1987,1102.5279541015625
esp,mf,1988,3397.2470703125
esp,m,1988,2286.278076171875
esp,f,1988,1110.969970703125
esp,mf,1989,3368.60791015625
esp,m,1989,2281.281982421875
esp,f,1989,1087.3270263671875
esp,mf,1990,3292.18408203125
esp,m,1990,2233.06494140625
esp,f,1990,1059.1190185546875
esp,mf,1991,3198.675048828125
esp,m,1991,2174.001953125
esp,f,1991,1024.6729736328125
esp,mf,1992,3261.969970703125
esp,m,1992,2237.382080078125
esp,f,1992,1024.5870361328125
esp,mf,1993,3172.55810546875
esp,m,1993,2177.089111328125
esp,f,1993,995.469970703125
esp,mf,1994,3152.708984375
esp,m,1994,2176.409912109375
esp,f,1994,976.2990112304688
esp,mf,1995,3133.008056640625
esp,m,1995,2148.034912109375
esp,f,1995,984.9730224609375
esp,mf,1996,3157.02392578125
esp,m,1996,2178.638916015625
esp,f,1996,978.385986328125
esp,mf,1997,3134.218994140625
esp,m,1997,2173.798095703125
esp,f,1997,960.4240112304688
esp,mf,1998,3131.618896484375
esp,m,1998,2180.802001953125
esp,f,1998,950.8170166015625
esp,mf,1999,3129.56396484375
esp,m,1999,2197.18896484375
esp,f,1999,932.3740234375
esp,mf,2000,3100.277099609375
esp,m,2000,2154.928955078125
esp,f,2000,945.3489990234375
esp,mf,2001,3201.47998046875
esp,m,2001,2220.365966796875
esp,f,2001,981.114990234375
esp,mf,2002,3157.60693359375
esp,m,2002,2199.0791015625
esp,f,2002,958.5280151367188
esp,mf,2003,3153.552978515625
esp,m,2003,2189.091064453125
esp,f,2003,964.4619750976562
esp,mf,2004,3251.696044921875
esp,m,2004,2251.072998046875
esp,f,2004,1000.6220092773438
esp,mf,2005,3457.02099609375
esp,m,2005,2359.51904296875
esp,f,2005,1097.501953125
esp,mf,2006,3530.7119140625
esp,m,2006,2424.06494140625
esp,f,2006,1106.64501953125
esp,mf,2007,3602.657958984375
esp,m,2007,2469.27294921875
esp,f,2007,1133.384033203125
esp,mf,2008,3596.27587890625
esp,m,2008,2457.007080078125
esp,f,2008,1139.2679443359375
esp,mf,2009,3215.027099609375
esp,m,2009,2159.237060546875
esp,f,2009,1055.791015625
esp,mf,2010,3122.919921875
esp,m,2010,2104.60595703125
esp,f,2010,1018.3140258789062
esp,mf,2011,3019.48388671875
esp,m,2011,2012.60400390625
esp,f,2011,1006.8790283203125
esp,mf,2012,3051.047119140625
esp,m,2012,2030.1190185546875
esp,f,2012,1020.927978515625
esp,mf,2013,3060.699951171875
esp,m,2013,2039.27001953125
esp,f,2013,1021.427978515625
esp,mf,2014,3051.069091796875
esp,m,2014,2027.0760498046875
esp,f,2014,1023.9929809570312
lka,mf,1990,2261.215087890625
lka,mf,1991,1885.833984375
lka,mf,1992,1979.8800048828125
lka,mf,1993,2070.18701171875
lka,m,1993,1523.552001953125
lka,f,1993,550.2949829101562
lka,mf,1994,2075.5400390625
lka,m,1994,1500.887939453125
lka,f,1994,573.739990234375
lka,mf,1995,2153.56103515625
lka,m,1995,1543.2969970703125
lka,f,1995,611.125
lka,mf,1996,2168.675048828125
lka,m,1996,1562.14501953125
lka,f,1996,606.530029296875
lka,mf,1997,2276.800048828125
lka,m,1997,1610.5
lka,f,1997,666.4000244140625
lka,mf,1998,2683.800048828125
lka,m,1998,1767.699951171875
lka,f,1998,916.0999755859375
lka,mf,1999,2587.60009765625
lka,m,1999,1740.300048828125
lka,f,1999,847.4000244140625
lka,mf,2000,2761.300048828125
lka,m,2000,1840.800048828125
lka,f,2000,920.5
lka,mf,2001,2580.10009765625
lka,m,2001,1786.5999755859375
lka,f,2001,793.5999755859375
lka,mf,2002,2744.89990234375
lka,m,2002,1869.800048828125
lka,f,2002,875.2000122070312
lka,mf,2003,2953.199951171875
lka,m,2003,2059.699951171875
lka,f,2003,893.5
lka,mf,2004,2999.10009765625
lka,m,2004,2075.300048828125
lka,f,2004,923.7000122070312
lka,mf,2005,3060.39990234375
lka,m,2005,2064.10009765625
lka,f,2005,996.2000122070312
lka,mf,2006,3155.60009765625
lka,m,2006,2027.300048828125
lka,f,2006,1128.300048828125
lka,mf,2007,3065.199951171875
lka,m,2007,1992.4000244140625
lka,f,2007,1072.0
lka,mf,2008,3327.012939453125
lka,m,2008,2134.181884765625
lka,f,2008,1194.989013671875
lka,mf,2009,3224.68505859375
lka,m,2009,2039.864990234375
lka,f,2009,1192.93603515625
lka,mf,2011,3696.90087890625
lka,m,2011,2414.841064453125
lka,f,2011,1282.0589599609375
lka,mf,2012,3542.636962890625
lka,m,2012,2377.758056640625
lka,f,2012,1164.8790283203125
lka,mf,2013,3919.81103515625
lka,m,2013,2511.634033203125
lka,f,2013,1408.177001953125
sur,mf,1993,15.010000228881836
sur,mf,1994,13.90999984741211
sur,mf,1995,13.22700023651123
sur,m,1995,9.711000442504883
sur,f,1995,3.5160000324249268
sur,mf,1996,16.424999237060547
sur,m,1996,12.901000022888184
sur,f,1996,3.5239999294281006
sur,mf,1997,16.430999755859375
sur,m,1997,12.979000091552734
sur,f,1997,3.4519999027252197
sur,mf,1998,15.437000274658203
sur,m,1998,12.28499984741211
sur,f,1998,3.1519999504089355
sur,mf,2013,138.14999389648438
sur,m,2013,83.08300018310547
sur,f,2013,55.066001892089844
swz,mf,1997,40.992000579833984
swz,m,1997,17.575000762939453
swz,f,1997,23.416000366210938
swe,mf,1980,337.0
swe,m,1980,244.0
swe,f,1980,93.0
swe,mf,1981,336.0
swe,m,1981,240.0
swe,f,1981,95.0
swe,mf,1982,343.0
swe,m,1982,245.0
swe,f,1982,99.0
swe,mf,1983,333.0
swe,m,1983,236.0
swe,f,1983,97.0
swe,mf,1984,325.0
swe,m,1984,231.0
swe,f,1984,94.0
swe,mf,1985,314.0
swe,m,1985,219.0
swe,f,1985,96.0
swe,mf,1986,279.0
swe,m,1986,186.0
swe,f,1986,92.0
swe,mf,1987,405.0
swe,m,1987,294.0
swe,f,1987,112.0
swe,mf,1988,402.0
swe,m,1988,291.0
swe,f,1988,111.0
swe,mf,1989,416.0
swe,m,1989,300.0
swe,f,1989,116.0
swe,mf,1990,412.0
swe,m,1990,300.0
swe,f,1990,112.0
swe,mf,1991,402.0
swe,m,1991,296.0
swe,f,1991,107.0
swe,mf,1992,414.0
swe,m,1992,309.0
swe,f,1992,105.0
swe,mf,1993,428.0
swe,m,1993,315.0
swe,f,1993,113.0
swe,mf,1994,437.0
swe,m,1994,317.0
swe,f,1994,121.0
swe,mf,1995,496.60400390625
swe,m,1995,362.3190002441406
swe,f,1995,134.28599548339844
swe,mf,1996,486.8840026855469
swe,m,1996,357.875
swe,f,1996,129.00900268554688
swe,mf,1997,460.2359924316406
swe,m,1997,336.9570007324219
swe,f,1997,123.27999877929688
swe,mf,1998,450.6789855957031
swe,m,1998,327.6449890136719
swe,f,1998,123.03399658203125
swe,mf,1999,464.79998779296875
swe,m,1999,340.9070129394531
swe,f,1999,123.89299774169922
swe,mf,2000,457.18499755859375
swe,m,2000,341.25201416015625
swe,f,2000,115.93299865722656
swe,mf,2001,464.0199890136719
swe,m,2001,344.38299560546875
swe,f,2001,119.63600158691406
swe,mf,2002,465.1210021972656
swe,m,2002,346.7640075683594
swe,f,2002,118.35700225830078
swe,mf,2003,451.6830139160156
swe,m,2003,338.385986328125
swe,f,2003,113.2979965209961
swe,mf,2004,452.8710021972656
swe,m,2004,337.8380126953125
swe,f,2004,115.03199768066406
swe,mf,2005,467.5429992675781
swe,m,2005,348.62298583984375
swe,f,2005,118.91799926757812
swe,mf,2006,473.9410095214844
swe,m,2006,353.1960144042969
swe,f,2006,120.74500274658203
swe,mf,2007,481.15399169921875
swe,m,2007,356.12298583984375
swe,f,2007,125.03099822998047
swe,mf,2008,478.01300048828125
swe,m,2008,349.47100830078125
swe,f,2008,128.54200744628906
swe,mf,2009,480.87200927734375
swe,m,2009,347.7359924316406
swe,f,2009,133.13600158691406
swe,mf,2010,495.17498779296875
swe,m,2010,358.0580139160156
swe,f,2010,137.11700439453125
swe,mf,2011,481.9679870605469
swe,m,2011,350.64300537109375
swe,f,2011,131.32400512695312
swe,mf,2012,486.6579895019531
swe,m,2012,355.2850036621094
swe,f,2012,131.37399291992188
swe,mf,2013,498.2229919433594
swe,m,2013,359.0159912109375
swe,f,2013,139.20599365234375
swe,mf,2014,493.0780029296875
swe,m,2014,352.28900146484375
swe,f,2014,140.7899932861328
che,mf,1991,574.0
che,m,1991,349.0
che,f,1991,225.0
che,mf,1992,571.0
che,m,1992,338.0
che,f,1992,235.0
che,mf,1993,614.0
che,m,1993,368.0
che,f,1993,245.0
che,mf,1994,591.0
che,m,1994,355.0
che,f,1994,235.0
che,mf,1995,610.0
che,m,1995,383.0
che,f,1995,226.0
che,mf,1996,672.56298828125
che,m,1996,417.1990051269531
che,f,1996,255.36399841308594
che,mf,1997,692.197021484375
che,m,1997,425.52899169921875
che,f,1997,266.66900634765625
che,mf,1998,683.5230102539062
che,m,1998,420.489990234375
che,f,1998,263.0329895019531
che,mf,1999,694.6400146484375
che,m,1999,431.7229919433594
che,f,1999,262.9159851074219
che,mf,2000,698.7789916992188
che,m,2000,438.9729919433594
che,f,2000,259.8059997558594
che,mf,2001,675.7449951171875
che,m,2001,424.5450134277344
che,f,2001,251.2010040283203
che,mf,2002,671.9199829101562
che,m,2002,417.1440124511719
che,f,2002,254.7779998779297
che,mf,2003,693.9310302734375
che,m,2003,431.3819885253906
che,f,2003,262.5469970703125
che,mf,2004,642.4359741210938
che,m,2004,407.9159851074219
che,f,2004,234.52000427246094
che,mf,2005,636.7360229492188
che,m,2005,394.85101318359375
che,f,2005,241.88600158691406
che,mf,2006,645.0040283203125
che,m,2006,396.9530029296875
che,f,2006,248.0500030517578
che,mf,2007,665.6640014648438
che,m,2007,406.2560119628906
che,f,2007,259.4070129394531
che,mf,2008,671.4559936523438
che,m,2008,415.135986328125
che,f,2008,256.32000732421875
che,mf,2009,650.8790283203125
che,m,2009,396.81500244140625
che,f,2009,254.06500244140625
che,mf,2010,656.8880004882812
che,m,2010,406.1679992675781
che,f,2010,250.72000122070312
che,mf,2011,670.8519897460938
che,m,2011,409.3070068359375
che,f,2011,261.5450134277344
che,mf,2012,673.1890258789062
che,m,2012,410.2760009765625
che,f,2012,262.9119873046875
che,mf,2013,680.8889770507812
che,m,2013,414.40899658203125
che,f,2013,266.4800109863281
che,mf,2014,682.6229858398438
che,m,2014,413.3890075683594
che,f,2014,269.2340087890625
syr,mf,2001,2401.0
syr,m,2001,1972.0
syr,f,2001,429.0
syr,mf,2006,2155.23193359375
syr,m,2006,1964.4300537109375
syr,f,2006,190.802001953125
syr,mf,2007,2276.220947265625
syr,m,2007,2081.76708984375
syr,f,2007,194.45399475097656
syr,mf,2008,1930.2750244140625
syr,m,2008,1731.7030029296875
syr,f,2008,198.572998046875
syr,mf,2009,1908.7110595703125
syr,m,2009,1773.25
syr,f,2009,135.46099853515625
syr,mf,2010,1860.041015625
syr,m,2010,1704.18505859375
syr,f,2010,156.86199951171875
syr,mf,2011,1855.9639892578125
syr,m,2011,1742.1610107421875
syr,f,2011,104.63600158691406
twn,mf,1980,2331.0
twn,mf,1981,2383.22998046875
twn,mf,1982,2445.0
