country,sex,year,own_account_workers_b_000
rou,m,2006,1259.823974609375
rou,f,2006,514.906982421875
rou,mf,2007,1844.06103515625
rou,m,2007,1300.7159423828125
rou,f,2007,543.344970703125
rou,mf,2008,1821.7120361328125
rou,m,2008,1285.6590576171875
rou,f,2008,536.052001953125
rou,mf,2009,1789.925048828125
rou,m,2009,1272.47998046875
rou,f,2009,517.4450073242188
rou,mf,2010,1853.988037109375
rou,m,2010,1339.239013671875
rou,f,2010,514.7490234375
rou,mf,2011,1679.8179931640625
rou,m,2011,1181.9320068359375
rou,f,2011,497.885009765625
rou,mf,2012,1717.0679931640625
rou,m,2012,1213.7459716796875
rou,f,2012,503.3219909667969
rou,mf,2013,1690.8599853515625
rou,m,2013,1197.01904296875
rou,f,2013,493.84100341796875
rou,mf,2014,1669.7330322265625
rou,m,2014,1188.7569580078125
rou,f,2014,480.97698974609375
rus,mf,1992,470.0
rus,m,1992,319.0
rus,f,1992,151.0
rus,mf,1993,673.0
rus,m,1993,472.0
rus,f,1993,201.0
rus,mf,1994,953.0
rus,m,1994,649.0
rus,f,1994,304.0
rus,mf,1995,1200.0
rus,m,1995,780.0
rus,f,1995,419.0
rus,mf,1996,1309.0
rus,m,1996,821.0
rus,f,1996,489.0
rus,mf,1997,1712.0
rus,m,1997,1007.0
rus,f,1997,705.0
rus,mf,1998,1671.0
rus,m,1998,990.0
rus,f,1998,681.0
rus,mf,1999,5031.0
rus,m,1999,2449.0
rus,f,1999,2582.0
rus,mf,2000,4951.0
rus,m,2000,2440.0
rus,f,2000,2511.0
rus,mf,2001,3894.0
rus,m,2001,1951.0
rus,f,2001,1942.0
rus,mf,2002,3913.0
rus,m,2002,1972.0
rus,f,2002,1941.0
rus,mf,2003,3760.0
rus,m,2003,1975.0
rus,f,2003,1785.0
rus,mf,2004,3901.0
rus,m,2004,2042.0
rus,f,2004,1859.0
rus,mf,2005,4169.0
rus,m,2005,2167.0
rus,f,2005,2002.0
rus,mf,2006,4099.0
rus,m,2006,2146.0
rus,f,2006,1952.0
rus,mf,2007,4033.0
rus,m,2007,2143.0
rus,f,2007,1890.0
rus,mf,2008,3941.0
rus,m,2008,2079.0
rus,f,2008,1862.0
rus,mf,2009,3910.257080078125
rus,m,2009,2077.758056640625
rus,f,2009,1832.498046875
rus,mf,2010,3571.512939453125
rus,m,2010,1963.093017578125
rus,f,2010,1608.4200439453125
rus,mf,2011,3909.81298828125
rus,m,2011,2153.208984375
rus,f,2011,1756.60400390625
rus,mf,2012,3796.47412109375
rus,m,2012,2114.45703125
rus,f,2012,1682.0169677734375
rus,mf,2013,3988.302001953125
rus,m,2013,2196.818115234375
rus,f,2013,1791.4840087890625
rwa,mf,1996,1813.0999755859375
rwa,m,1996,741.9000244140625
rwa,f,1996,1071.199951171875
rwa,mf,2002,2555.986083984375
rwa,m,2002,1152.738037109375
rwa,f,2002,1403.248046875
rwa,mf,2012,2844.135009765625
rwa,m,2012,1293.876953125
rwa,f,2012,1550.258056640625
kna,mf,1991,1.8799999952316284
kna,m,1991,1.090000033378601
kna,f,1991,0.7900000214576721
kna,mf,2001,1.274999976158142
kna,m,2001,0.8169999718666077
kna,f,2001,0.4580000042915344
lca,mf,1993,10.869999885559082
lca,m,1993,6.949999809265137
lca,f,1993,3.9200000762939453
lca,mf,1994,12.210000038146973
lca,m,1994,7.909999847412109
lca,f,1994,4.300000190734863
lca,mf,1995,12.710000038146973
lca,m,1995,8.220000267028809
lca,f,1995,4.489999771118164
lca,mf,1996,14.739999771118164
lca,m,1996,9.130000114440918
lca,f,1996,5.610000133514404
lca,mf,1997,13.600000381469727
lca,m,1997,8.694999694824219
lca,f,1997,4.90500020980835
lca,mf,1998,14.454999923706055
lca,m,1998,9.420000076293945
lca,f,1998,5.034999847412109
lca,mf,1999,14.859999656677246
lca,m,1999,9.149999618530273
lca,f,1999,5.710000038146973
lca,mf,2000,17.614999771118164
lca,m,2000,10.835000038146973
lca,f,2000,6.78000020980835
vct,mf,1980,4.257999897003174
vct,m,1980,3.115999937057495
vct,f,1980,1.1419999599456787
vct,mf,1991,6.000999927520752
vct,m,1991,4.308000087738037
vct,f,1991,1.6929999589920044
vct,mf,2001,5.039999961853027
vct,mf,2008,5.440999984741211
vct,m,2008,3.2219998836517334
vct,f,2008,2.2190001010894775
wsm,mf,2008,2.4660000801086426
wsm,m,2008,2.315000057220459
wsm,f,2008,0.1509999930858612
wsm,mf,2012,10.133000373840332
wsm,m,2012,6.451000213623047
wsm,f,2012,3.681999921798706
smr,mf,1995,2.571000099182129
smr,m,1995,1.6970000267028809
smr,f,1995,0.8740000128746033
smr,mf,1996,2.5880000591278076
smr,m,1996,1.7330000400543213
smr,f,1996,0.8550000190734863
smr,mf,1997,2.5899999141693115
smr,m,1997,1.7389999628067017
smr,f,1997,0.8510000109672546
smr,mf,1998,2.558000087738037
smr,m,1998,1.725000023841858
smr,f,1998,0.8330000042915344
smr,mf,1999,2.5480000972747803
smr,m,1999,1.7300000190734863
smr,f,1999,0.8180000185966492
smr,mf,2001,2.2279999256134033
smr,m,2001,1.5210000276565552
smr,f,2001,0.7070000171661377
smr,mf,2002,2.256999969482422
smr,m,2002,1.5679999589920044
smr,f,2002,0.6890000104904175
smr,mf,2003,2.2300000190734863
smr,m,2003,1.5399999618530273
smr,f,2003,0.6800000071525574
smr,mf,2004,2.200000047683716
smr,m,2004,1.5420000553131104
smr,f,2004,0.6620000004768372
smr,mf,2005,2.178999900817871
smr,m,2005,1.5110000371932983
smr,f,2005,0.6679999828338623
smr,mf,2006,2.0810000896453857
smr,m,2006,1.4279999732971191
smr,f,2006,0.652999997138977
smr,mf,2007,2.055999994277954
smr,m,2007,1.4259999990463257
smr,f,2007,0.6299999952316284
smr,mf,2008,2.0299999713897705
smr,m,2008,1.4170000553131104
smr,f,2008,0.6129999756813049
stp,mf,1991,8.991000175476074
stp,m,1991,5.703999996185303
stp,f,1991,3.2869999408721924
sau,mf,1992,277.59698486328125
sau,m,1992,269.22900390625
sau,f,1992,8.368000030517578
sau,mf,2009,389.6189880371094
sau,m,2009,363.5150146484375
sau,f,2009,26.104000091552734
sau,mf,2013,363.5039978027344
sau,m,2013,352.9859924316406
sau,f,2013,10.517999649047852
sen,mf,1991,1503.5469970703125
sen,m,1991,769.0640258789062
sen,f,1991,734.4829711914062
sen,mf,2001,1502.5810546875
sen,m,2001,826.1599731445312
sen,f,2001,676.4210205078125
sen,mf,2011,1311.0889892578125
sen,m,2011,703.0349731445312
sen,f,2011,608.0540161132812
srb,mf,2004,514.2000122070312
srb,m,2004,386.5
srb,f,2004,127.69999694824219
srb,mf,2005,447.8999938964844
srb,m,2005,341.0
srb,f,2005,106.9000015258789
srb,mf,2006,411.0
srb,m,2006,321.20001220703125
srb,f,2006,89.80000305175781
srb,mf,2007,423.70001220703125
srb,m,2007,331.20001220703125
srb,f,2007,92.5
srb,mf,2008,574.5
srb,m,2008,411.29998779296875
srb,f,2008,163.1999969482422
srb,mf,2009,501.0140075683594
srb,m,2009,359.31298828125
srb,f,2009,141.7010040283203
srb,mf,2010,492.05499267578125
srb,m,2010,356.26300048828125
srb,f,2010,135.79200744628906
srb,mf,2011,411.0580139160156
srb,m,2011,305.3590087890625
srb,f,2011,105.69999694824219
srb,mf,2012,419.92498779296875
srb,m,2012,313.9020080566406
srb,f,2012,106.02400207519531
srb,mf,2013,483.4020080566406
srb,m,2013,358.38299560546875
srb,f,2013,125.01899719238281
syc,mf,1987,2.4000000953674316
syc,m,1987,2.0
syc,f,1987,0.5
syc,mf,2011,4.089000225067139
syc,m,2011,2.9839999675750732
syc,f,2011,1.1059999465942383
sle,mf,2004,1436.1409912109375
sle,m,2004,729.39697265625
sle,f,2004,706.81201171875
sgp,mf,1986,104.9000015258789
sgp,m,1986,82.0999984741211
sgp,f,1986,22.799999237060547
sgp,mf,1987,108.80000305175781
sgp,m,1987,84.4000015258789
sgp,f,1987,24.399999618530273
sgp,mf,1988,105.80000305175781
sgp,m,1988,85.5999984741211
sgp,f,1988,20.200000762939453
sgp,mf,1989,104.80000305175781
sgp,m,1989,82.5999984741211
sgp,f,1989,22.200000762939453
sgp,mf,1991,102.30000305175781
sgp,m,1991,82.5999984741211
sgp,f,1991,19.799999237060547
sgp,mf,1992,101.30000305175781
sgp,m,1992,80.0
sgp,f,1992,21.299999237060547
sgp,mf,1993,101.0
sgp,m,1993,82.80000305175781
sgp,f,1993,18.200000762939453
sgp,mf,1994,103.5
sgp,m,1994,83.5
sgp,f,1994,19.899999618530273
sgp,mf,1996,121.30000305175781
sgp,m,1996,97.30000305175781
sgp,f,1996,24.0
sgp,mf,1997,107.30000305175781
sgp,m,1997,86.19999694824219
sgp,f,1997,21.100000381469727
sgp,mf,1998,122.19999694824219
sgp,m,1998,97.4000015258789
sgp,f,1998,24.899999618530273
sgp,mf,1999,127.0
sgp,m,1999,97.9000015258789
sgp,f,1999,29.100000381469727
sgp,mf,2001,145.1999969482422
sgp,m,2001,111.0
sgp,f,2001,34.20000076293945
sgp,mf,2002,142.89999389648438
sgp,m,2002,109.4000015258789
sgp,f,2002,33.5
sgp,mf,2003,142.8000030517578
sgp,m,2003,107.0
sgp,f,2003,35.79999923706055
sgp,mf,2004,152.8000030517578
sgp,m,2004,115.0999984741211
sgp,f,2004,37.599998474121094
sgp,mf,2006,167.89999389648438
sgp,m,2006,121.30000305175781
sgp,f,2006,46.5
sgp,mf,2007,173.39999389648438
sgp,m,2007,126.30000305175781
sgp,f,2007,47.099998474121094
sgp,mf,2008,172.89999389648438
sgp,m,2008,125.0
sgp,f,2008,47.900001525878906
sgp,mf,2009,172.39999389648438
sgp,m,2009,122.80000305175781
sgp,f,2009,49.5
sgp,mf,2010,169.39999389648438
sgp,m,2010,120.5999984741211
sgp,f,2010,48.79999923706055
sgp,mf,2011,176.89999389648438
sgp,m,2011,124.5
sgp,f,2011,52.400001525878906
sgp,mf,2012,176.60000610351562
sgp,m,2012,121.9000015258789
sgp,f,2012,54.70000076293945
sgp,mf,2013,167.1999969482422
sgp,m,2013,117.30000305175781
sgp,f,2013,49.79999923706055
svk,mf,1994,90.5999984741211
svk,m,1994,69.0999984741211
svk,f,1994,21.600000381469727
svk,mf,1995,95.30000305175781
svk,m,1995,71.5
svk,f,1995,23.700000762939453
svk,mf,1996,96.0999984741211
svk,m,1996,73.5
svk,f,1996,22.600000381469727
svk,mf,1997,86.69999694824219
svk,m,1997,63.20000076293945
svk,f,1997,23.399999618530273
svk,mf,1998,91.8949966430664
svk,m,1998,69.06999969482422
svk,f,1998,22.825000762939453
svk,mf,1999,108.66600036621094
svk,m,1999,80.78099822998047
svk,f,1999,27.885000228881836
svk,mf,2000,109.33100128173828
svk,m,2000,84.2699966430664
svk,f,2000,25.06100082397461
svk,mf,2001,119.8759994506836
svk,m,2001,90.4000015258789
svk,f,2001,29.47599983215332
svk,mf,2002,126.56999969482422
svk,m,2002,96.47899627685547
svk,f,2002,30.090999603271484
svk,mf,2003,145.69200134277344
svk,m,2003,107.53399658203125
svk,f,2003,38.15800094604492
svk,mf,2004,183.13099670410156
svk,m,2004,132.47900390625
svk,f,2004,50.652000427246094
svk,mf,2005,206.35800170898438
svk,m,2005,157.2729949951172
svk,f,2005,49.084999084472656
svk,mf,2006,217.2259979248047
svk,m,2006,162.7010040283203
svk,f,2006,54.5260009765625
svk,mf,2007,228.156005859375
svk,m,2007,174.04200744628906
svk,f,2007,54.11399841308594
svk,mf,2008,254.24400329589844
svk,m,2008,190.53199768066406
svk,f,2008,63.71200180053711
svk,mf,2009,286.5260009765625
svk,m,2009,206.7779998779297
svk,f,2009,79.74800109863281
svk,mf,2010,284.34100341796875
svk,m,2010,210.61900329589844
svk,f,2010,73.72200012207031
svk,mf,2011,286.25299072265625
svk,m,2011,209.32400512695312
svk,f,2011,76.92900085449219
svk,mf,2012,287.96600341796875
svk,m,2012,206.48800659179688
svk,f,2012,81.47899627685547
svk,mf,2013,287.697998046875
svk,m,2013,205.9340057373047
svk,f,2013,81.76399993896484
svk,mf,2014,285.59698486328125
svk,m,2014,202.35000610351562
svk,f,2014,83.24700164794922
svn,mf,1993,77.0
svn,m,1993,53.0
svn,f,1993,23.0
svn,mf,1994,75.0
svn,m,1994,55.0
svn,f,1994,20.0
svn,mf,1995,76.0
svn,m,1995,53.0
svn,f,1995,23.0
svn,mf,1996,79.62300109863281
svn,m,1996,56.96099853515625
svn,f,1996,22.66200065612793
svn,mf,1997,78.91400146484375
svn,m,1997,56.08100128173828
svn,f,1997,22.83300018310547
svn,mf,1998,81.3270034790039
svn,m,1998,56.82699966430664
svn,f,1998,24.5
svn,mf,1999,79.71099853515625
svn,m,1999,56.547000885009766
svn,f,1999,23.163999557495117
svn,mf,2000,67.28099822998047
svn,m,2000,48.24399948120117
svn,f,2000,19.038000106811523
svn,mf,2001,74.09400177001953
svn,m,2001,53.77299880981445
svn,f,2001,20.32200050354004
svn,mf,2002,75.00499725341797
svn,m,2002,54.03200149536133
svn,f,2002,20.972999572753906
svn,mf,2003,59.034000396728516
svn,m,2003,44.564998626708984
svn,f,2003,14.468999862670898
svn,mf,2004,63.32400131225586
svn,m,2004,43.861000061035156
svn,f,2004,19.46299934387207
svn,mf,2005,65.34400177001953
svn,m,2005,48.542999267578125
svn,f,2005,16.801000595092773
svn,mf,2006,74.4209976196289
svn,m,2006,56.77199935913086
svn,f,2006,17.64900016784668
svn,mf,2007,76.79499816894531
svn,m,2007,54.638999938964844
svn,f,2007,22.1560001373291
svn,mf,2008,67.03299713134766
svn,m,2008,48.12799835205078
svn,f,2008,18.905000686645508
svn,mf,2009,72.28500366210938
svn,m,2009,53.90700149536133
svn,f,2009,18.378000259399414
svn,mf,2010,83.08399963378906
svn,m,2010,57.6609992980957
svn,f,2010,25.42300033569336
svn,mf,2011,83.87999725341797
svn,m,2011,57.95800018310547
svn,f,2011,25.92099952697754
svn,mf,2012,81.17500305175781
svn,m,2012,56.928001403808594
svn,f,2012,24.246999740600586
svn,mf,2013,79.9000015258789
svn,m,2013,56.404998779296875
svn,f,2013,23.496000289916992
svn,mf,2014,84.61900329589844
svn,m,2014,59.61899948120117
svn,f,2014,25.0
zaf,mf,2003,1750.0
zaf,m,2003,953.0
zaf,f,2003,797.0
zaf,mf,2004,2126.0
zaf,m,2004,1209.0
zaf,f,2004,917.0
zaf,mf,2007,1946.0
zaf,m,2007,1061.0
zaf,f,2007,884.0
zaf,mf,2008,1267.0
zaf,m,2008,579.0
zaf,f,2008,687.0
zaf,mf,2009,1224.25
zaf,m,2009,582.75
zaf,f,2009,641.5
zaf,mf,2010,1216.5
zaf,m,2010,624.25
zaf,f,2010,592.25
zaf,mf,2011,1228.75
zaf,m,2011,645.5
zaf,f,2011,583.5
zaf,mf,2012,1252.833984375
zaf,m,2012,691.5650024414062
zaf,f,2012,561.27001953125
zaf,mf,2013,1290.14404296875
zaf,m,2013,694.4180297851562
zaf,f,2013,595.7260131835938
zaf,mf,2014,1266.845947265625
zaf,m,2014,697.114013671875
zaf,f,2014,569.7319946289062
esp,mf,1980,2539.10009765625
esp,m,1980,2019.800048828125
esp,f,1980,519.2000122070312
esp,mf,1981,2477.5
esp,m,1981,1973.0999755859375
esp,f,1981,504.3999938964844
esp,mf,1982,2450.89990234375
esp,m,1982,1950.9000244140625
esp,f,1982,500.0
esp,mf,1983,2503.300048828125
esp,m,1983,1968.300048828125
esp,f,1983,535.0
esp,mf,1984,2528.199951171875
esp,m,1984,1994.9000244140625
esp,f,1984,533.4000244140625
esp,mf,1985,2489.300048828125
esp,m,1985,1956.0
esp,f,1985,533.4000244140625
esp,mf,1986,2086.31298828125
esp,m,1986,1572.4659423828125
esp,f,1986,513.8469848632812
esp,mf,1987,2251.72802734375
esp,m,1987,1654.125
esp,f,1987,597.60302734375
esp,mf,1988,2238.7119140625
esp,m,1988,1634.4990234375
esp,f,1988,604.2130126953125
esp,mf,1989,2201.47509765625
esp,m,1989,1619.7020263671875
esp,f,1989,581.7739868164062
esp,mf,1990,2145.43505859375
esp,m,1990,1570.3780517578125
esp,f,1990,575.0570068359375
esp,mf,1991,2065.922119140625
esp,m,1991,1500.718994140625
esp,f,1991,565.2030029296875
esp,mf,1992,2107.94189453125
esp,m,1992,1536.3759765625
esp,f,1992,571.5659790039062
esp,mf,1993,2085.740966796875
esp,m,1993,1518.958984375
esp,f,1993,566.781982421875
esp,mf,1994,2073.385986328125
esp,m,1994,1503.0050048828125
esp,f,1994,570.3809814453125
esp,mf,1995,2067.139892578125
esp,m,1995,1460.208984375
esp,f,1995,606.9320068359375
esp,mf,1996,2056.35498046875
esp,m,1996,1450.635009765625
esp,f,1996,605.719970703125
esp,mf,1997,2045.60498046875
esp,m,1997,1450.5860595703125
esp,f,1997,595.02001953125
esp,mf,1998,2035.8349609375
esp,m,1998,1455.97802734375
esp,f,1998,579.8569946289062
esp,mf,1999,1906.1319580078125
esp,m,1999,1367.2469482421875
esp,f,1999,538.8839721679688
esp,mf,2000,1908.541015625
esp,m,2000,1362.9539794921875
esp,f,2000,545.5869750976562
esp,mf,2001,2029.10302734375
esp,m,2001,1439.823974609375
esp,f,2001,589.2789916992188
esp,mf,2002,1997.4210205078125
esp,m,2002,1421.1290283203125
esp,f,2002,576.2919921875
esp,mf,2003,1944.699951171875
esp,m,2003,1357.72705078125
esp,f,2003,586.9730224609375
esp,mf,2004,2028.18603515625
esp,m,2004,1415.904052734375
esp,f,2004,612.281982421875
esp,mf,2005,2172.6669921875
esp,m,2005,1489.0789794921875
esp,f,2005,683.5880126953125
esp,mf,2006,2194.242919921875
esp,m,2006,1507.2349853515625
esp,f,2006,687.0070190429688
esp,mf,2007,2266.799072265625
esp,m,2007,1540.302978515625
esp,f,2007,726.4959716796875
esp,mf,2008,2221.74609375
esp,m,2008,1497.9119873046875
esp,f,2008,723.8330078125
esp,mf,2009,1971.237060546875
esp,m,2009,1312.8809814453125
esp,f,2009,658.3560180664062
esp,mf,2010,1940.1829833984375
esp,m,2010,1295.22998046875
esp,f,2010,644.9530029296875
esp,mf,2011,1931.9310302734375
esp,m,2011,1276.27001953125
esp,f,2011,655.6610107421875
esp,mf,2012,2013.0570068359375
esp,m,2012,1334.81005859375
esp,f,2012,678.2470092773438
esp,mf,2013,2074.093994140625
esp,m,2013,1376.9539794921875
esp,f,2013,697.1389770507812
esp,mf,2014,2070.98291015625
esp,m,2014,1382.6629638671875
esp,f,2014,688.3200073242188
lka,mf,1990,1473.8270263671875
lka,mf,1991,1273.9410400390625
lka,mf,1992,1344.72998046875
lka,mf,1993,1425.2039794921875
lka,m,1993,1188.5870361328125
lka,f,1993,239.95399475097656
lka,mf,1994,1436.5059814453125
lka,m,1994,1177.1669921875
lka,f,1994,258.02301025390625
lka,mf,1995,1516.06396484375
lka,m,1995,1239.8189697265625
lka,f,1995,276.5799865722656
lka,mf,1996,1484.012939453125
lka,m,1996,1203.4300537109375
lka,f,1996,280.5830078125
lka,mf,1997,1613.699951171875
lka,m,1997,1282.199951171875
lka,f,1997,331.5
lka,mf,1998,1746.5999755859375
lka,m,1998,1394.9000244140625
lka,f,1998,351.70001220703125
lka,mf,1999,1720.699951171875
lka,m,1999,1375.0
lka,f,1999,345.70001220703125
lka,mf,2000,1789.4000244140625
lka,m,2000,1433.5999755859375
lka,f,2000,355.79998779296875
lka,mf,2001,1780.800048828125
lka,m,2001,1421.0999755859375
lka,f,2001,359.70001220703125
lka,mf,2002,1865.5
lka,m,2002,1495.9000244140625
lka,f,2002,369.6000061035156
lka,mf,2003,2073.300048828125
lka,m,2003,1663.5999755859375
lka,f,2003,409.70001220703125
lka,mf,2004,2089.60009765625
lka,m,2004,1651.199951171875
lka,f,2004,438.3999938964844
lka,mf,2005,2230.300048828125
lka,m,2005,1689.300048828125
lka,f,2005,541.0
lka,mf,2006,2189.60009765625
lka,m,2006,1622.800048828125
lka,f,2006,566.7999877929688
lka,mf,2007,2140.10009765625
lka,m,2007,1603.0
lka,f,2007,537.0999755859375
lka,mf,2008,2309.7880859375
lka,m,2008,1716.406005859375
lka,f,2008,596.18701171875
lka,mf,2009,2216.537109375
lka,m,2009,1637.8480224609375
lka,f,2009,580.6320190429688
lka,mf,2011,2580.26806640625
lka,m,2011,1960.6590576171875
lka,f,2011,619.6090087890625
lka,mf,2012,2591.580078125
lka,m,2012,1965.6619873046875
lka,f,2012,625.9180297851562
lka,mf,2013,2800.971923828125
lka,m,2013,2078.43701171875
lka,f,2013,722.5349731445312
sur,mf,1993,11.289999961853027
sur,mf,1994,10.880000114440918
sur,mf,1995,10.166000366210938
sur,m,1995,7.931000232696533
sur,f,1995,2.234999895095825
sur,mf,1996,12.895000457763672
sur,m,1996,10.531999588012695
sur,f,1996,2.36299991607666
sur,mf,1997,12.902000427246094
sur,m,1997,10.78499984741211
sur,f,1997,2.117000102996826
sur,mf,1998,13.847000122070312
sur,m,1998,11.218999862670898
sur,f,1998,2.628000020980835
sur,mf,2013,16.35700035095215
sur,m,2013,12.409000396728516
sur,f,2013,3.947999954223633
swz,mf,1997,36.196998596191406
swz,m,1997,14.930000305175781
swz,f,1997,21.266000747680664
swe,mf,1980,315.0
swe,m,1980,239.0
swe,f,1980,76.0
swe,mf,1981,315.0
swe,m,1981,235.0
swe,f,1981,79.0
swe,mf,1982,324.0
swe,m,1982,239.0
swe,f,1982,85.0
swe,mf,1983,316.0
swe,m,1983,231.0
swe,f,1983,85.0
swe,mf,1984,310.0
swe,m,1984,227.0
swe,f,1984,83.0
swe,mf,1985,301.0
swe,m,1985,215.0
swe,f,1985,87.0
swe,mf,1986,269.0
swe,m,1986,184.0
swe,f,1986,85.0
swe,mf,1987,386.0
swe,m,1987,289.0
swe,f,1987,98.0
swe,mf,1988,385.0
swe,m,1988,286.0
swe,f,1988,99.0
swe,mf,1989,401.0
swe,m,1989,296.0
swe,f,1989,105.0
swe,mf,1990,397.0
swe,m,1990,296.0
swe,f,1990,101.0
swe,mf,1991,387.0
swe,m,1991,291.0
swe,f,1991,97.0
swe,mf,1992,398.0
swe,m,1992,303.0
swe,f,1992,95.0
swe,mf,1993,409.0
swe,m,1993,307.0
swe,f,1993,102.0
swe,mf,1994,417.0
swe,m,1994,308.0
swe,f,1994,110.0
swe,mf,1995,317.968994140625
swe,m,1995,228.78199768066406
swe,f,1995,89.18699645996094
swe,mf,1996,301.09100341796875
swe,m,1996,217.16600036621094
swe,f,1996,83.92500305175781
swe,mf,1997,277.0660095214844
swe,m,1997,195.95899963378906
swe,f,1997,81.10700225830078
swe,mf,1998,270.33599853515625
swe,m,1998,191.73899841308594
swe,f,1998,78.59700012207031
swe,mf,1999,277.52398681640625
swe,m,1999,202.5240020751953
swe,f,1999,75.0
swe,mf,2000,274.9739990234375
swe,m,2000,199.4600067138672
swe,f,2000,75.51399993896484
swe,mf,2001,282.5889892578125
swe,m,2001,202.31199645996094
swe,f,2001,80.2770004272461
swe,mf,2002,281.97198486328125
swe,m,2002,201.21600341796875
swe,f,2002,80.75599670410156
swe,mf,2003,270.3110046386719
swe,m,2003,196.00399780273438
swe,f,2003,74.30799865722656
swe,mf,2004,276.3590087890625
swe,m,2004,200.1280059814453
swe,f,2004,76.23100280761719
swe,mf,2005,283.1960144042969
swe,m,2005,204.4600067138672
swe,f,2005,78.73500061035156
swe,mf,2006,288.8659973144531
swe,m,2006,206.75
swe,f,2006,82.11599731445312
swe,mf,2007,290.6400146484375
swe,m,2007,204.62100219726562
swe,f,2007,86.01899719238281
swe,mf,2008,293.34100341796875
swe,m,2008,204.99000549316406
swe,f,2008,88.35099792480469
swe,mf,2009,302.07501220703125
swe,m,2009,208.5540008544922
swe,f,2009,93.52100372314453
swe,mf,2010,306.6570129394531
swe,m,2010,211.8939971923828
swe,f,2010,94.76300048828125
swe,mf,2011,302.8280029296875
swe,m,2011,212.06700134277344
swe,f,2011,90.76100158691406
swe,mf,2012,300.2279968261719
swe,m,2012,212.2899932861328
swe,f,2012,87.93800354003906
swe,mf,2013,308.8420104980469
swe,m,2013,212.49200439453125
swe,f,2013,96.3499984741211
swe,mf,2014,310.2349853515625
swe,m,2014,212.25
swe,f,2014,97.98600006103516
che,mf,1991,206.0
che,m,1991,133.0
che,f,1991,73.0
che,mf,1992,193.0
che,m,1992,115.0
che,f,1992,79.0
che,mf,1993,224.0
che,m,1993,131.0
che,f,1993,93.0
che,mf,1994,210.0
che,m,1994,122.0
che,f,1994,88.0
che,mf,1995,222.0
che,m,1995,139.0
che,f,1995,83.0
che,mf,1996,251.75
che,m,1996,196.5240020751953
che,f,1996,55.22700119018555
che,mf,1997,276.17498779296875
che,m,1997,218.79200744628906
che,f,1997,57.38399887084961
che,mf,1998,274.04400634765625
che,m,1998,214.20399475097656
che,f,1998,59.84000015258789
che,mf,1999,269.4840087890625
che,m,1999,209.4040069580078
che,f,1999,60.08000183105469
che,mf,2000,278.1400146484375
che,m,2000,212.85400390625
che,f,2000,65.28600311279297
che,mf,2001,307.49798583984375
che,m,2001,180.7100067138672
che,f,2001,126.78900146484375
che,mf,2002,311.4079895019531
che,m,2002,182.11199951171875
che,f,2002,129.2969970703125
che,mf,2003,337.239013671875
che,m,2003,193.4600067138672
che,f,2003,143.7790069580078
che,mf,2004,307.6440124511719
che,m,2004,180.96600341796875
che,f,2004,126.6780014038086
che,mf,2005,300.9639892578125
che,m,2005,170.01199340820312
che,f,2005,130.9530029296875
che,mf,2006,301.5539855957031
che,m,2006,170.3209991455078
che,f,2006,131.23300170898438
che,mf,2007,320.2650146484375
che,m,2007,181.89700317382812
che,f,2007,138.36700439453125
che,mf,2008,327.35198974609375
che,m,2008,184.156005859375
che,f,2008,143.1959991455078
che,mf,2009,309.7139892578125
che,m,2009,171.52099609375
che,f,2009,138.1929931640625
che,mf,2010,307.739013671875
che,m,2010,169.7100067138672
che,f,2010,138.0290069580078
che,mf,2011,317.79998779296875
che,m,2011,175.0019989013672
che,f,2011,142.79800415039062
che,mf,2012,310.135009765625
che,m,2012,167.0290069580078
che,f,2012,143.1060028076172
che,mf,2013,313.8030090332031
che,m,2013,170.9759979248047
che,f,2013,142.8280029296875
che,mf,2014,320.2019958496094
che,m,2014,173.85899353027344
che,f,2014,146.34300231933594
syr,mf,2001,1228.0
syr,m,2001,1165.0
syr,f,2001,63.0
syr,mf,2006,1270.6510009765625
syr,m,2006,1213.7750244140625
syr,f,2006,56.875999450683594
syr,mf,2007,1428.052001953125
syr,m,2007,1365.135986328125
syr,f,2007,62.91600036621094
syr,mf,2008,1248.5689697265625
syr,m,2008,1183.7900390625
syr,f,2008,64.77899932861328
syr,mf,2009,1497.822998046875
syr,m,2009,1438.6729736328125
syr,f,2009,59.150001525878906
syr,mf,2010,1455.6839599609375
syr,m,2010,1378.321044921875
syr,f,2010,78.1050033569336
syr,mf,2011,1474.873046875
syr,m,2011,1425.7979736328125
syr,f,2011,48.00899887084961
twn,mf,1980,1341.0
twn,mf,1981,1387.0999755859375
twn,mf,1982,1437.800048828125
twn,mf,1983,1492.469970703125
twn,mf,1984,1513.47998046875
twn,mf,1985,1544.280029296875
twn,mf,1986,1562.8299560546875
twn,mf,1987,1537.010009765625
twn,mf,1988,1533.8399658203125
twn,mf,1989,1551.6700439453125
twn,mf,1990,1543.1199951171875
twn,mf,1991,1572.1800537109375
twn,mf,1992,1571.8800048828125
twn,mf,1993,1539.1199951171875
twn,mf,1994,1542.0
twn,mf,1995,1537.0
twn,mf,1996,1538.0
twn,mf,1997,1515.0
twn,mf,1998,1512.0
twn,mf,1999,1523.0
twn,mf,2000,1523.0
twn,mf,2001,1483.0
twn,mf,2002,1496.0
twn,mf,2003,1484.0
twn,mf,2004,1458.0
twn,mf,2005,1438.0
twn,mf,2006,1406.0
twn,mf,2007,1396.0
