country,sex,year,wage_salaried_workers_employees_000
bgr,m,2009,1475.656005859375
bgr,f,2009,1371.906005859375
bgr,mf,2010,2662.76611328125
bgr,m,2010,1367.77001953125
bgr,f,2010,1294.9969482421875
bgr,mf,2011,2606.1279296875
bgr,m,2011,1339.4959716796875
bgr,f,2011,1266.6309814453125
bgr,mf,2012,2594.05810546875
bgr,m,2012,1324.4219970703125
bgr,f,2012,1269.635009765625
bgr,mf,2013,2578.68603515625
bgr,m,2013,1316.4580078125
bgr,f,2013,1262.22802734375
bgr,mf,2014,2609.135986328125
bgr,m,2014,1335.89697265625
bgr,f,2014,1273.239013671875
bfa,mf,1985,128.9199981689453
bfa,m,1985,111.21900177001953
bfa,f,1985,17.701000213623047
bfa,mf,1994,168.91799926757812
bfa,m,1994,138.06199645996094
bfa,f,1994,30.856000900268555
bfa,mf,2003,284.1969909667969
bfa,m,2003,209.27000427246094
bfa,f,2003,74.927001953125
bfa,mf,2006,373.8840026855469
bfa,m,2006,277.6260070800781
bfa,f,2006,96.25800323486328
bdi,mf,1998,144.41900634765625
bdi,m,1998,111.25299835205078
bdi,f,1998,33.16600036621094
bdi,mf,2004,171.89999389648438
bdi,mf,2005,177.69500732421875
bdi,mf,2006,183.73699951171875
bdi,mf,2007,188.53599548339844
bdi,mf,2008,176.80099487304688
bdi,m,2008,126.5989990234375
bdi,f,2008,50.20199966430664
bdi,mf,2009,120.63500213623047
bdi,mf,2010,188.0970001220703
khm,mf,2000,803.0700073242188
khm,m,2000,472.71099853515625
khm,f,2000,330.3590087890625
khm,mf,2001,1013.552001953125
khm,m,2001,574.7750244140625
khm,f,2001,438.77801513671875
khm,mf,2004,846.8729858398438
khm,mf,2008,1201.5810546875
khm,m,2008,702.5
khm,f,2008,499.08099365234375
cmr,mf,1996,637.2999877929688
cmr,m,1996,515.0999755859375
cmr,f,1996,122.19999694824219
cmr,mf,2001,1112.0
cmr,m,2001,865.0
cmr,f,2001,247.0
cmr,mf,2010,1797.2039794921875
cmr,m,2010,1323.1719970703125
cmr,f,2010,474.031005859375
can,mf,1980,9980.400390625
can,m,1980,5978.0
can,f,1980,4002.5
can,mf,1981,10282.7998046875
can,m,1981,6074.2001953125
can,f,1981,4208.5
can,mf,1982,9890.5
can,m,1982,5738.2998046875
can,f,1982,4152.2001953125
can,mf,1983,9927.0
can,m,1983,5700.2998046875
can,f,1983,4226.7998046875
can,mf,1984,10171.2998046875
can,m,1984,5822.5
can,f,1984,4348.7998046875
can,mf,1985,10388.0
can,m,1985,5893.10009765625
can,f,1985,4494.89990234375
can,mf,1986,10810.7998046875
can,m,1986,6096.39990234375
can,f,1986,4714.5
can,mf,1987,11152.7001953125
can,m,1987,6263.2001953125
can,f,1987,4889.5
can,mf,1988,11503.7001953125
can,m,1988,6408.2998046875
can,f,1988,5095.39990234375
can,mf,1989,11776.2001953125
can,m,1989,6516.5
can,f,1989,5259.7001953125
can,mf,1990,11846.599609375
can,m,1990,6490.2001953125
can,f,1990,5356.39990234375
can,mf,1991,11595.2001953125
can,m,1991,6259.2001953125
can,f,1991,5336.0
can,mf,1992,11441.400390625
can,m,1992,6151.7001953125
can,f,1992,5289.7001953125
can,mf,1993,11428.7998046875
can,m,1993,6151.0
can,f,1993,5277.7998046875
can,mf,1994,11655.7998046875
can,m,1994,6284.39990234375
can,f,1994,5371.39990234375
can,mf,1995,11889.2001953125
can,m,1995,6404.60009765625
can,f,1995,5484.60009765625
can,mf,1996,11930.099609375
can,m,1996,6422.5
can,f,1996,5507.60009765625
can,mf,1997,12145.7998046875
can,m,1997,6544.0
can,f,1997,5601.7998046875
can,mf,1998,12394.599609375
can,m,1998,6634.60009765625
can,f,1998,5760.0
can,mf,1999,12774.0
can,m,1999,6817.39990234375
can,f,1999,5956.60009765625
can,mf,2000,13193.900390625
can,m,2000,7032.60009765625
can,f,2000,6161.2001953125
can,mf,2001,13454.900390625
can,m,2001,7126.89990234375
can,f,2001,6328.0
can,mf,2002,13790.7001953125
can,m,2002,7283.89990234375
can,f,2002,6506.7001953125
can,mf,2003,14121.5
can,m,2003,7419.7998046875
can,f,2003,6701.7001953125
can,mf,2004,14405.7001953125
can,m,2004,7549.0
can,f,2004,6856.60009765625
can,mf,2005,14601.7001953125
can,m,2005,7671.89990234375
can,f,2005,6929.89990234375
can,mf,2006,14889.599609375
can,m,2006,7793.10009765625
can,f,2006,7096.5
can,mf,2007,15208.5
can,m,2007,7916.60009765625
can,f,2007,7291.89990234375
can,mf,2008,15444.2998046875
can,m,2008,8037.39990234375
can,f,2008,7406.89990234375
can,mf,2009,15132.599609375
can,m,2009,7781.2001953125
can,f,2009,7351.39990234375
can,mf,2010,15389.7998046875
can,m,2010,7939.10009765625
can,f,2010,7450.7001953125
can,mf,2011,15665.7001953125
can,m,2011,8121.89990234375
can,f,2011,7543.7998046875
can,mf,2012,15887.7998046875
can,m,2012,8234.599609375
can,f,2012,7653.2001953125
can,mf,2013,16128.900390625
can,m,2013,8369.400390625
can,f,2013,7759.5
can,mf,2014,16243.2998046875
can,m,2014,8450.7998046875
can,f,2014,7792.5
cpv,mf,2000,55.10200119018555
cpv,m,2000,33.6619987487793
cpv,f,2000,21.440000534057617
cym,mf,2006,31.433000564575195
cym,m,2006,15.913000106811523
cym,f,2006,15.520000457763672
cym,mf,2007,32.22700119018555
cym,m,2007,16.343000411987305
cym,f,2007,15.883999824523926
cym,mf,2008,33.93299865722656
cym,m,2008,16.809999465942383
cym,f,2008,17.12299919128418
cym,mf,2011,30.617000579833984
cym,m,2011,14.569000244140625
cym,f,2011,16.04800033569336
cym,mf,2012,33.32899856567383
cym,m,2012,15.909000396728516
cym,f,2012,17.420000076293945
cym,mf,2013,32.99800109863281
cym,m,2013,15.880000114440918
cym,f,2013,17.118000030517578
tcd,mf,1993,106.13099670410156
tcd,m,1993,97.8030014038086
tcd,f,1993,8.32699966430664
chl,mf,1990,3213.760009765625
chl,m,1990,2119.159912109375
chl,f,1990,1094.5899658203125
chl,mf,1991,3199.0
chl,mf,1992,3582.27001953125
chl,m,1992,2360.610107421875
chl,f,1992,1221.6600341796875
chl,mf,1993,3554.199951171875
chl,mf,1994,3746.050048828125
chl,m,1994,2446.889892578125
chl,f,1994,1299.1600341796875
chl,mf,1995,3592.89990234375
chl,mf,1996,3684.074951171875
chl,m,1996,2446.05908203125
chl,f,1996,1238.0159912109375
chl,mf,1997,3742.2109375
chl,m,1997,2464.73291015625
chl,f,1997,1277.47802734375
chl,mf,1998,3792.10107421875
chl,m,1998,2489.174072265625
chl,f,1998,1302.927001953125
chl,mf,1999,3655.044921875
chl,m,1999,2362.39208984375
chl,f,1999,1292.6529541015625
chl,mf,2000,3726.501953125
chl,m,2000,2409.330078125
chl,f,2000,1317.1719970703125
chl,mf,2001,3716.508056640625
chl,m,2001,2408.010986328125
chl,f,2001,1308.4969482421875
chl,mf,2002,3754.195068359375
chl,m,2002,2426.110107421875
chl,f,2002,1328.0860595703125
chl,mf,2003,3802.447998046875
chl,m,2003,2434.31298828125
chl,f,2003,1368.135009765625
chl,mf,2004,3901.01806640625
chl,m,2004,2483.6240234375
chl,f,2004,1417.39501953125
chl,mf,2005,4055.95703125
chl,m,2005,2553.970947265625
chl,f,2005,1501.9849853515625
chl,mf,2006,4371.26904296875
chl,m,2006,2764.4140625
chl,f,2006,1606.85498046875
chl,mf,2007,4639.81298828125
chl,m,2007,2913.242919921875
chl,f,2007,1726.5699462890625
chl,mf,2008,4858.30908203125
chl,m,2008,3029.007080078125
chl,f,2008,1829.302001953125
chl,mf,2009,4767.85107421875
chl,m,2009,2932.64697265625
chl,f,2009,1835.2030029296875
chl,mf,2010,5241.6572265625
chl,m,2010,3162.4609375
chl,f,2010,2079.196044921875
chl,mf,2011,5089.82421875
chl,m,2011,3246.552001953125
chl,f,2011,1843.27197265625
chn,mf,2008,697880.0
chn,mf,2009,692420.0
chn,mf,2010,690980.0
chn,mf,2011,684750.0
chn,mf,2012,680750.0
chn,mf,2013,676420.0
col,mf,1992,3390.60009765625
col,m,1992,1890.9000244140625
col,f,1992,1499.5999755859375
col,mf,1993,3617.60009765625
col,m,1993,2010.300048828125
col,f,1993,1607.300048828125
col,mf,1994,3746.300048828125
col,m,1994,2117.39990234375
col,f,1994,1628.9000244140625
col,mf,1995,3618.800048828125
col,m,1995,1997.4000244140625
col,f,1995,1621.4000244140625
col,mf,1996,3603.199951171875
col,m,1996,1996.199951171875
col,f,1996,1607.0999755859375
col,mf,1997,3672.199951171875
col,m,1997,1984.199951171875
col,f,1997,1688.0
col,mf,1998,3627.10009765625
col,m,1998,1972.199951171875
col,f,1998,1654.800048828125
col,mf,1999,3463.0
col,m,1999,1816.300048828125
col,f,1999,1646.5999755859375
col,mf,2000,8290.8984375
col,m,2000,4916.06982421875
col,f,2000,3374.827880859375
col,mf,2001,7855.26611328125
col,m,2001,4541.84912109375
col,f,2001,3313.41796875
col,mf,2002,7938.1259765625
col,m,2002,4547.52783203125
col,f,2002,3390.596923828125
col,mf,2003,8714.205078125
col,m,2003,5077.6318359375
col,f,2003,3636.572998046875
col,mf,2004,8512.52734375
col,m,2004,4869.755859375
col,f,2004,3642.77099609375
col,mf,2005,8767.271484375
col,m,2005,5118.63818359375
col,f,2005,3648.633056640625
col,mf,2006,9247.7265625
col,m,2006,5388.22216796875
col,f,2006,3859.506103515625
col,mf,2007,9837.09765625
col,m,2007,5786.66015625
col,f,2007,4050.43798828125
col,mf,2008,8499.390625
col,m,2008,5017.826171875
col,f,2008,3481.56494140625
col,mf,2009,8777.8857421875
col,m,2009,5200.046875
col,f,2009,3577.839111328125
col,mf,2010,8845.00390625
col,m,2010,5151.9150390625
col,f,2010,3693.089111328125
col,mf,2011,9128.03125
col,m,2011,5380.64599609375
col,f,2011,3747.384033203125
col,mf,2012,9643.23046875
col,m,2012,5627.68017578125
col,f,2012,4015.549072265625
col,mf,2013,9978.8212890625
col,m,2013,5791.3662109375
col,f,2013,4187.455078125
cog,mf,2005,258.468994140625
cog,m,2005,206.21499633789062
cog,f,2005,52.25400161743164
cok,mf,2006,5.742000102996826
cok,m,2006,3.0799999237060547
cok,f,2006,2.6619999408721924
cok,mf,2011,5.859000205993652
cok,m,2011,3.0199999809265137
cok,f,2011,2.8389999866485596
cri,mf,1980,579.6599731445312
cri,mf,1981,599.6699829101562
cri,mf,1982,613.4299926757812
cri,mf,1983,603.780029296875
cri,mf,1984,634.6500244140625
cri,mf,1985,644.3699951171875
cri,mf,1986,685.219970703125
cri,mf,1987,649.7999877929688
cri,m,1987,449.8999938964844
cri,f,1987,199.89999389648438
cri,mf,1988,672.7000122070312
cri,m,1988,464.1000061035156
cri,f,1988,208.5
cri,mf,1989,697.7000122070312
cri,m,1989,480.20001220703125
cri,f,1989,217.5
cri,mf,1990,712.5
cri,m,1990,490.20001220703125
cri,f,1990,222.3000030517578
cri,mf,1991,701.0999755859375
cri,m,1991,480.1000061035156
cri,f,1991,221.0
cri,mf,1992,750.0999755859375
cri,m,1992,508.70001220703125
cri,f,1992,241.39999389648438
cri,mf,1993,788.2999877929688
cri,m,1993,541.5999755859375
cri,f,1993,246.6999969482422
cri,mf,1994,817.5
cri,m,1994,561.0
cri,f,1994,256.5
cri,mf,1995,833.7999877929688
cri,m,1995,568.2000122070312
cri,f,1995,265.6000061035156
cri,mf,1996,815.5
cri,m,1996,553.7000122070312
cri,f,1996,261.70001220703125
cri,mf,1997,858.0999755859375
cri,m,1997,577.0999755859375
cri,f,1997,281.0
cri,mf,1998,922.2000122070312
cri,m,1998,609.7000122070312
cri,f,1998,312.5
cri,mf,1999,922.5999755859375
cri,m,1999,608.5999755859375
cri,f,1999,314.0
cri,mf,2000,933.0999755859375
cri,m,2000,614.2999877929688
cri,f,2000,318.79998779296875
cri,mf,2001,1068.9000244140625
cri,m,2001,683.9000244140625
cri,f,2001,385.0
cri,mf,2002,1083.5999755859375
cri,mf,2003,1139.5999755859375
cri,m,2003,733.4000244140625
cri,f,2003,406.20001220703125
cri,mf,2004,1137.300048828125
cri,m,2004,741.5999755859375
cri,f,2004,395.79998779296875
cri,mf,2005,1268.9000244140625
cri,m,2005,813.2000122070312
cri,f,2005,455.70001220703125
cri,mf,2006,1293.699951171875
cri,m,2006,809.0
cri,f,2006,484.70001220703125
cri,mf,2007,1406.5999755859375
cri,m,2007,871.4000244140625
cri,f,2007,535.2000122070312
cri,mf,2008,1426.5999755859375
cri,m,2008,877.5
cri,f,2008,549.0999755859375
cri,mf,2009,1421.301025390625
cri,m,2009,877.6010131835938
cri,f,2009,543.7000122070312
cri,mf,2010,1447.64501953125
cri,m,2010,883.3040161132812
cri,f,2010,564.3410034179688
cri,mf,2011,1512.0670166015625
cri,m,2011,916.5230102539062
cri,f,2011,595.5440063476562
cri,mf,2012,1531.1529541015625
cri,m,2012,924.97998046875
cri,f,2012,606.1729736328125
cri,mf,2013,1527.176025390625
cri,m,2013,918.5960083007812
cri,f,2013,608.5800170898438
civ,mf,2002,1184.197998046875
civ,m,2002,860.0549926757812
civ,f,2002,324.14300537109375
civ,mf,2012,1713.4599609375
civ,m,2012,1360.95703125
civ,f,2012,352.50299072265625
hrv,mf,1996,1100.407958984375
hrv,m,1996,593.5289916992188
hrv,f,1996,506.8789978027344
hrv,mf,1997,1180.0489501953125
hrv,m,1997,632.9400024414062
hrv,f,1997,547.1090087890625
hrv,mf,1998,1163.14501953125
hrv,m,1998,616.6510009765625
hrv,f,1998,546.4940185546875
hrv,mf,1999,1121.0050048828125
hrv,m,1999,592.375
hrv,f,1999,528.6300048828125
hrv,mf,2000,1182.4000244140625
hrv,m,2000,633.2000122070312
hrv,f,2000,549.2999877929688
hrv,mf,2001,1113.0999755859375
hrv,m,2001,598.2000122070312
hrv,f,2001,514.9000244140625
hrv,mf,2002,1154.0589599609375
hrv,m,2002,625.0440063476562
hrv,f,2002,529.0150146484375
hrv,mf,2003,1162.196044921875
hrv,m,2003,637.7930297851562
hrv,f,2003,524.4030151367188
hrv,mf,2004,1201.1419677734375
hrv,m,2004,659.93701171875
hrv,f,2004,541.2059936523438
hrv,mf,2005,1181.3480224609375
hrv,m,2005,647.10400390625
hrv,f,2005,534.2429809570312
hrv,mf,2006,1221.7850341796875
hrv,m,2006,656.1599731445312
hrv,f,2006,565.625
hrv,mf,2007,1373.4410400390625
hrv,m,2007,755.1209716796875
hrv,f,2007,618.3200073242188
hrv,mf,2008,1400.947021484375
hrv,m,2008,768.614990234375
hrv,f,2008,632.3319702148438
hrv,mf,2009,1390.5279541015625
hrv,m,2009,746.7269897460938
hrv,f,2009,643.802001953125
hrv,mf,2010,1321.10400390625
hrv,m,2010,714.3679809570312
hrv,f,2010,606.7369995117188
hrv,mf,2011,1270.9420166015625
hrv,m,2011,693.2410278320312
hrv,f,2011,577.7009887695312
hrv,mf,2012,1256.8590087890625
hrv,m,2012,675.47900390625
hrv,f,2012,581.3800048828125
hrv,mf,2013,1248.5
hrv,m,2013,654.0960083007812
hrv,f,2013,594.4039916992188
hrv,mf,2014,1321.1719970703125
hrv,m,2014,692.677978515625
hrv,f,2014,628.4940185546875
cub,mf,1995,3505.10009765625
cub,m,1995,2143.800048828125
cub,f,1995,1361.199951171875
cub,mf,1996,3554.699951171875
cub,m,1996,2184.5
cub,f,1996,1370.300048828125
cub,mf,1997,3544.5
cub,m,1997,2169.199951171875
cub,f,1997,1375.300048828125
cub,mf,1998,3547.89990234375
cub,m,1998,2154.89990234375
cub,f,1998,1393.0
cub,mf,1999,3552.300048828125
cub,m,1999,2141.89990234375
cub,f,1999,1410.300048828125
cub,mf,2000,3548.300048828125
cub,m,2000,2121.699951171875
cub,f,2000,1426.5
cub,mf,2001,3609.800048828125
cub,m,2001,2148.10009765625
cub,f,2001,1461.5999755859375
cub,mf,2002,3655.5
cub,m,2002,2159.39990234375
cub,f,2002,1496.0999755859375
cub,mf,2003,3673.89990234375
cub,m,2003,2157.800048828125
cub,f,2003,1516.0999755859375
cub,mf,2004,3702.699951171875
cub,m,2004,2158.89990234375
cub,f,2004,1543.800048828125
cub,mf,2005,3795.5
cub,m,2005,2212.699951171875
cub,f,2005,1582.800048828125
cub,mf,2006,3898.39990234375
cub,m,2006,2271.39990234375
cub,f,2006,1627.0
cub,mf,2007,4045.89990234375
cub,m,2007,2314.300048828125
cub,f,2007,1731.5999755859375
cub,mf,2008,4120.89990234375
cub,m,2008,2370.199951171875
cub,f,2008,1750.699951171875
cub,mf,2009,4249.5
cub,m,2009,2433.800048828125
cub,f,2009,1815.699951171875
cub,mf,2010,4178.10009765625
cub,m,2010,2391.10009765625
cub,f,2010,1787.0
cub,mf,2011,3873.0
cub,m,2011,2203.699951171875
cub,f,2011,1669.300048828125
cyp,mf,1999,213.56399536132812
cyp,m,1999,118.06600189208984
cyp,f,1999,95.49800109863281
cyp,mf,2000,222.5290069580078
cyp,m,2000,120.54399871826172
cyp,f,2000,101.98500061035156
cyp,mf,2001,236.2740020751953
cyp,m,2001,124.2300033569336
cyp,f,2001,112.04399871826172
cyp,mf,2002,242.6820068359375
cyp,m,2002,126.12899780273438
cyp,f,2002,116.5530014038086
cyp,mf,2003,249.6300048828125
cyp,m,2003,126.97799682617188
cyp,f,2003,122.6520004272461
cyp,mf,2004,256.7720031738281
cyp,m,2004,132.63299560546875
cyp,f,2004,124.13800048828125
cyp,mf,2005,267.2090148925781
cyp,m,2005,140.7310028076172
cyp,f,2005,126.47799682617188
cyp,mf,2006,280.5050048828125
cyp,m,2006,146.85899353027344
cyp,f,2006,133.64599609375
cyp,mf,2007,301.05499267578125
cyp,m,2007,154.75399780273438
cyp,f,2007,146.30099487304688
cyp,mf,2008,306.4880065917969
cyp,m,2008,157.82200622558594
cyp,f,2008,148.66600036621094
cyp,mf,2009,307.18798828125
cyp,m,2009,153.8719940185547
cyp,f,2009,153.31700134277344
cyp,mf,2010,321.885986328125
cyp,m,2010,159.64100646972656
cyp,f,2010,162.2449951171875
cyp,mf,2011,326.7449951171875
cyp,m,2011,160.20700073242188
cyp,f,2011,166.53799438476562
cyp,mf,2012,321.2640075683594
cyp,m,2012,157.75399780273438
cyp,f,2012,163.50999450683594
cyp,mf,2013,300.9729919433594
cyp,m,2013,146.1790008544922
cyp,f,2013,154.79400634765625
cyp,mf,2014,299.3760070800781
cyp,m,2014,143.04100036621094
cyp,f,2014,156.3350067138672
cze,mf,1993,4239.0
cze,m,1993,2309.0
cze,f,1993,1929.0
cze,mf,1994,4278.0
cze,m,1994,2312.0
cze,f,1994,1967.0
cze,mf,1995,4274.0
cze,m,1995,2314.0
cze,f,1995,1961.0
cze,mf,1996,4278.0
cze,m,1996,2319.0
cze,f,1996,1959.0
cze,mf,1997,4308.3271484375
cze,m,1997,2324.423095703125
cze,f,1997,1983.904052734375
cze,mf,1998,4184.2470703125
cze,m,1998,2261.56005859375
cze,f,1998,1922.68701171875
cze,mf,1999,4032.56298828125
cze,m,1999,2162.132080078125
cze,f,1999,1870.4310302734375
cze,mf,2000,3973.409912109375
cze,m,2000,2125.194091796875
cze,f,2000,1848.217041015625
cze,mf,2001,3963.89794921875
cze,m,2001,2122.80908203125
cze,f,2001,1841.0889892578125
cze,mf,2002,3980.4169921875
cze,m,2002,2128.81591796875
cze,f,2002,1851.6009521484375
cze,mf,2003,3884.50390625
cze,m,2003,2071.037109375
cze,f,2003,1813.467041015625
cze,mf,2004,3888.9150390625
cze,m,2004,2068.950927734375
cze,f,2004,1819.9639892578125
cze,mf,2005,4000.77587890625
cze,m,2005,2156.48095703125
cze,f,2005,1844.2950439453125
cze,mf,2006,4048.263916015625
cze,m,2006,2188.654052734375
cze,f,2006,1859.6099853515625
cze,mf,2007,4125.2890625
cze,m,2007,2232.64794921875
cze,f,2007,1892.6409912109375
cze,mf,2008,4195.8662109375
cze,m,2008,2283.8720703125
cze,f,2008,1911.9940185546875
cze,mf,2009,4106.9619140625
cze,m,2009,2236.925048828125
cze,f,2009,1870.0369873046875
cze,mf,2010,4019.237060546875
cze,m,2010,2186.14697265625
cze,f,2010,1833.0889892578125
cze,mf,2011,3993.175048828125
cze,m,2011,2167.968994140625
cze,f,2011,1825.2049560546875
cze,mf,2012,3989.527099609375
cze,m,2012,2161.802978515625
cze,f,2012,1827.7230224609375
cze,mf,2013,4055.18408203125
cze,m,2013,2201.882080078125
cze,f,2013,1853.301025390625
cze,mf,2014,4079.26611328125
cze,m,2014,2199.091064453125
cze,f,2014,1880.175048828125
dnk,mf,1981,2023.0
dnk,mf,1983,2053.341064453125
dnk,m,1983,1073.758056640625
dnk,f,1983,979.5819702148438
dnk,mf,1984,2157.0869140625
dnk,m,1984,1143.2449951171875
dnk,f,1984,1013.843017578125
dnk,mf,1985,2226.382080078125
dnk,m,1985,1184.5050048828125
dnk,f,1985,1041.876953125
dnk,mf,1986,2339.43994140625
dnk,m,1986,1242.926025390625
dnk,f,1986,1096.5140380859375
dnk,mf,1987,2328.97607421875
dnk,m,1987,1224.81494140625
dnk,f,1987,1104.1610107421875
dnk,mf,1988,2389.294921875
dnk,m,1988,1255.2900390625
dnk,f,1988,1134.0050048828125
dnk,mf,1989,2339.076904296875
dnk,m,1989,1226.10595703125
dnk,f,1989,1112.970947265625
dnk,mf,1990,2353.05810546875
dnk,m,1990,1221.489013671875
dnk,f,1990,1131.5689697265625
dnk,mf,1991,2349.804931640625
dnk,m,1991,1220.7979736328125
dnk,f,1991,1129.0069580078125
dnk,mf,1992,2353.5
dnk,m,1992,1218.989990234375
dnk,f,1992,1134.510009765625
dnk,mf,1993,2290.653076171875
dnk,m,1993,1176.4010009765625
dnk,f,1993,1114.2530517578125
dnk,mf,1994,2286.360107421875
dnk,m,1994,1207.1009521484375
dnk,f,1994,1079.259033203125
dnk,mf,1995,2352.529052734375
dnk,m,1995,1263.8189697265625
dnk,f,1995,1088.7099609375
dnk,mf,1996,2377.867919921875
dnk,m,1996,1270.373046875
dnk,f,1996,1107.4949951171875
dnk,mf,1997,2422.681884765625
dnk,m,1997,1279.5579833984375
dnk,f,1997,1143.1240234375
dnk,mf,1998,2419.10693359375
dnk,m,1998,1266.8070068359375
dnk,f,1998,1152.300048828125
dnk,mf,1999,2456.56396484375
dnk,m,1999,1283.531005859375
dnk,f,1999,1173.032958984375
dnk,mf,2000,2467.58203125
dnk,m,2000,1274.550048828125
dnk,f,2000,1193.031982421875
dnk,mf,2001,2476.051025390625
dnk,m,2001,1275.0560302734375
dnk,f,2001,1200.9949951171875
dnk,mf,2002,2497.009033203125
dnk,m,2002,1281.2440185546875
dnk,f,2002,1215.7650146484375
dnk,mf,2003,2456.152099609375
dnk,m,2003,1277.1300048828125
dnk,f,2003,1179.02197265625
dnk,mf,2004,2500.74609375
dnk,m,2004,1292.052001953125
dnk,f,2004,1208.6929931640625
dnk,mf,2005,2507.220947265625
dnk,m,2005,1294.14794921875
dnk,f,2005,1213.072998046875
dnk,mf,2006,2551.330078125
dnk,m,2006,1317.8170166015625
dnk,f,2006,1233.512939453125
dnk,mf,2007,2551.014892578125
dnk,m,2007,1309.0
dnk,f,2007,1242.0150146484375
dnk,mf,2008,2600.41796875
dnk,m,2008,1331.345947265625
dnk,f,2008,1269.072021484375
dnk,mf,2009,2511.507080078125
dnk,m,2009,1266.5579833984375
dnk,f,2009,1244.948974609375
dnk,mf,2010,2459.783935546875
dnk,m,2010,1240.47705078125
dnk,f,2010,1219.3079833984375
dnk,mf,2011,2456.407958984375
dnk,m,2011,1244.5670166015625
dnk,f,2011,1211.8409423828125
dnk,mf,2012,2443.302001953125
dnk,m,2012,1238.3050537109375
dnk,f,2012,1204.9969482421875
dnk,mf,2013,2445.616943359375
dnk,m,2013,1239.3399658203125
dnk,f,2013,1206.2769775390625
dnk,mf,2014,2473.18896484375
dnk,m,2014,1262.4329833984375
dnk,f,2014,1210.7559814453125
dji,mf,1996,25.94499969482422
dji,m,1996,21.131000518798828
dji,f,1996,4.814000129699707
dma,mf,1991,14.649999618530273
dma,m,1991,8.829999923706055
dma,f,1991,5.809999942779541
dma,mf,1997,16.8799991607666
dma,m,1997,8.979999542236328
dma,f,1997,7.889999866485596
dma,mf,1999,16.489999771118164
dma,m,1999,9.239999771118164
dma,f,1999,7.25
dma,mf,2001,16.950000762939453
dma,m,2001,9.539999961853027
dma,f,2001,7.420000076293945
dom,mf,1991,1293.4000244140625
dom,m,1991,849.5
dom,f,1991,443.8999938964844
dom,mf,1992,1341.0
dom,m,1992,883.9000244140625
dom,f,1992,457.0
dom,mf,1993,1394.9000244140625
dom,m,1993,917.9000244140625
dom,f,1993,477.0
