country,sex,year,employers_percentage
sgp,m,1991,7.5
sgp,f,1991,2.299999952316284
sgp,mf,1992,6.300000190734863
sgp,m,1992,8.699999809265137
sgp,f,1992,2.4000000953674316
sgp,mf,1993,6.400000095367432
sgp,m,1993,8.699999809265137
sgp,f,1993,2.5
sgp,mf,1994,6.199999809265137
sgp,m,1994,8.399999618530273
sgp,f,1994,2.5
sgp,mf,1996,6.0
sgp,m,1996,8.300000190734863
sgp,f,1996,2.299999952316284
sgp,mf,1997,5.699999809265137
sgp,m,1997,7.900000095367432
sgp,f,1997,2.4000000953674316
sgp,mf,1998,5.199999809265137
sgp,m,1998,7.400000095367432
sgp,f,1998,1.899999976158142
sgp,mf,1999,6.099999904632568
sgp,m,1999,8.399999618530273
sgp,f,1999,2.5999999046325684
sgp,mf,2001,5.199999809265137
sgp,m,2001,7.300000190734863
sgp,f,2001,2.0999999046325684
sgp,mf,2002,5.199999809265137
sgp,m,2002,7.0
sgp,f,2002,2.5
sgp,mf,2003,5.199999809265137
sgp,m,2003,7.099999904632568
sgp,f,2003,2.5
sgp,mf,2004,5.400000095367432
sgp,m,2004,7.400000095367432
sgp,f,2004,2.5999999046325684
sgp,mf,2006,5.099999904632568
sgp,m,2006,6.699999809265137
sgp,f,2006,2.9000000953674316
sgp,mf,2007,5.099999904632568
sgp,m,2007,6.800000190734863
sgp,f,2007,2.799999952316284
sgp,mf,2008,5.099999904632568
sgp,m,2008,6.800000190734863
sgp,f,2008,2.9000000953674316
sgp,mf,2009,4.900000095367432
sgp,m,2009,6.5
sgp,f,2009,2.799999952316284
sgp,mf,2010,5.300000190734863
sgp,m,2010,7.0
sgp,f,2010,3.0999999046325684
sgp,mf,2011,5.400000095367432
sgp,m,2011,7.099999904632568
sgp,f,2011,3.299999952316284
sgp,mf,2012,6.0
sgp,m,2012,7.900000095367432
sgp,f,2012,3.700000047683716
sgp,mf,2013,6.300000190734863
sgp,m,2013,7.900000095367432
sgp,f,2013,4.199999809265137
svk,mf,1994,1.899999976158142
svk,m,1994,2.700000047683716
svk,f,1994,0.8999999761581421
svk,mf,1995,2.0
svk,m,1995,2.700000047683716
svk,f,1995,1.100000023841858
svk,mf,1996,2.0
svk,m,1996,2.700000047683716
svk,f,1996,1.100000023841858
svk,mf,1997,2.299999952316284
svk,m,1997,3.0999999046325684
svk,f,1997,1.2999999523162842
svk,mf,1998,2.5
svk,m,1998,3.4000000953674316
svk,f,1998,1.399999976158142
svk,mf,1999,2.299999952316284
svk,m,1999,3.0999999046325684
svk,f,1999,1.2999999523162842
svk,mf,2000,2.5
svk,m,2000,3.4000000953674316
svk,f,2000,1.5
svk,mf,2001,2.700000047683716
svk,m,2001,3.5
svk,f,2001,1.7000000476837158
svk,mf,2002,2.299999952316284
svk,m,2002,3.4000000953674316
svk,f,2002,1.100000023841858
svk,mf,2003,2.700000047683716
svk,m,2003,3.700000047683716
svk,f,2003,1.399999976158142
svk,mf,2004,3.4000000953674316
svk,m,2004,4.699999809265137
svk,f,2004,1.7999999523162842
svk,mf,2005,3.200000047683716
svk,m,2005,4.300000190734863
svk,f,2005,1.7999999523162842
svk,mf,2006,3.0999999046325684
svk,m,2006,4.099999904632568
svk,f,2006,1.899999976158142
svk,mf,2007,3.0999999046325684
svk,m,2007,4.0
svk,f,2007,2.0
svk,mf,2008,3.200000047683716
svk,m,2008,4.400000095367432
svk,f,2008,1.7000000476837158
svk,mf,2009,3.4000000953674316
svk,m,2009,4.599999904632568
svk,f,2009,1.899999976158142
svk,mf,2010,3.5999999046325684
svk,m,2010,4.800000190734863
svk,f,2010,2.0
svk,mf,2011,3.5
svk,m,2011,4.599999904632568
svk,f,2011,2.0999999046325684
svk,mf,2012,3.0
svk,m,2012,3.9000000953674316
svk,f,2012,1.899999976158142
svk,mf,2013,3.0999999046325684
svk,m,2013,4.199999809265137
svk,f,2013,1.7999999523162842
svk,mf,2014,3.200000047683716
svk,m,2014,4.300000190734863
svk,f,2014,1.7999999523162842
svn,mf,1993,3.0999999046325684
svn,m,1993,4.199999809265137
svn,f,1993,1.7999999523162842
svn,mf,1994,3.4000000953674316
svn,m,1994,4.599999904632568
svn,f,1994,2.0
svn,mf,1995,3.5999999046325684
svn,m,1995,5.099999904632568
svn,f,1995,2.0
svn,mf,1996,3.4000000953674316
svn,m,1996,4.599999904632568
svn,f,1996,2.0999999046325684
svn,mf,1997,3.0999999046325684
svn,m,1997,4.099999904632568
svn,f,1997,2.0
svn,mf,1998,3.5
svn,m,1998,5.0
svn,f,1998,1.7999999523162842
svn,mf,1999,3.700000047683716
svn,m,1999,4.800000190734863
svn,f,1999,2.299999952316284
svn,mf,2000,3.700000047683716
svn,m,2000,5.300000190734863
svn,f,2000,1.7999999523162842
svn,mf,2001,3.700000047683716
svn,m,2001,5.099999904632568
svn,f,2001,2.0999999046325684
svn,mf,2002,3.5999999046325684
svn,m,2002,5.0
svn,f,2002,1.899999976158142
svn,mf,2003,3.200000047683716
svn,m,2003,4.400000095367432
svn,f,2003,1.7999999523162842
svn,mf,2004,3.5
svn,m,2004,5.0
svn,f,2004,1.7000000476837158
svn,mf,2005,3.299999952316284
svn,m,2005,4.400000095367432
svn,f,2005,1.899999976158142
svn,mf,2006,3.5999999046325684
svn,m,2006,4.800000190734863
svn,f,2006,2.200000047683716
svn,mf,2007,3.299999952316284
svn,m,2007,4.699999809265137
svn,f,2007,1.600000023841858
svn,mf,2008,3.200000047683716
svn,m,2008,4.400000095367432
svn,f,2008,1.7000000476837158
svn,mf,2009,3.4000000953674316
svn,m,2009,4.599999904632568
svn,f,2009,1.899999976158142
svn,mf,2010,3.799999952316284
svn,m,2010,5.199999809265137
svn,f,2010,2.0999999046325684
svn,mf,2011,3.5999999046325684
svn,m,2011,4.900000095367432
svn,f,2011,2.0999999046325684
svn,mf,2012,3.4000000953674316
svn,m,2012,4.699999809265137
svn,f,2012,1.899999976158142
svn,mf,2013,3.299999952316284
svn,m,2013,4.5
svn,f,2013,1.7999999523162842
svn,mf,2014,3.5
svn,m,2014,4.699999809265137
svn,f,2014,2.0
zaf,mf,2003,2.299999952316284
zaf,m,2003,2.299999952316284
zaf,f,2003,2.299999952316284
zaf,mf,2007,2.299999952316284
zaf,m,2007,1.899999976158142
zaf,f,2007,2.799999952316284
zaf,mf,2008,5.5
zaf,m,2008,7.5
zaf,f,2008,3.0
zaf,mf,2009,5.300000190734863
zaf,m,2009,7.400000095367432
zaf,f,2009,2.5999999046325684
zaf,mf,2010,5.400000095367432
zaf,m,2010,7.5
zaf,f,2010,2.799999952316284
zaf,mf,2011,5.400000095367432
zaf,m,2011,7.5
zaf,f,2011,2.799999952316284
zaf,mf,2012,5.199999809265137
zaf,m,2012,7.400000095367432
zaf,f,2012,2.4000000953674316
zaf,mf,2013,5.199999809265137
zaf,m,2013,7.300000190734863
zaf,f,2013,2.5
zaf,mf,2014,5.300000190734863
zaf,m,2014,7.5
zaf,f,2014,2.5
esp,mf,1986,3.200000047683716
esp,m,1986,4.0
esp,f,1986,1.2000000476837158
esp,mf,1987,3.5
esp,m,1987,4.300000190734863
esp,f,1987,1.600000023841858
esp,mf,1988,3.4000000953674316
esp,m,1988,4.199999809265137
esp,f,1988,1.5
esp,mf,1989,3.5999999046325684
esp,m,1989,4.5
esp,f,1989,1.5
esp,mf,1990,3.799999952316284
esp,m,1990,4.800000190734863
esp,f,1990,1.600000023841858
esp,mf,1991,4.0
esp,m,1991,5.099999904632568
esp,f,1991,1.7000000476837158
esp,mf,1992,4.5
esp,m,1992,5.599999904632568
esp,f,1992,2.0999999046325684
esp,mf,1993,4.400000095367432
esp,m,1993,5.5
esp,f,1993,2.0999999046325684
esp,mf,1994,4.699999809265137
esp,m,1994,5.900000095367432
esp,f,1994,2.4000000953674316
esp,mf,1995,4.900000095367432
esp,m,1995,6.199999809265137
esp,f,1995,2.4000000953674316
esp,mf,1996,5.199999809265137
esp,m,1996,6.599999904632568
esp,f,1996,2.5999999046325684
esp,mf,1997,5.199999809265137
esp,m,1997,6.599999904632568
esp,f,1997,2.700000047683716
esp,mf,1998,5.199999809265137
esp,m,1998,6.400000095367432
esp,f,1998,2.9000000953674316
esp,mf,1999,6.0
esp,m,1999,7.400000095367432
esp,f,1999,3.4000000953674316
esp,mf,2000,5.599999904632568
esp,m,2000,6.900000095367432
esp,f,2000,3.4000000953674316
esp,mf,2001,5.400000095367432
esp,m,2001,6.699999809265137
esp,f,2001,3.299999952316284
esp,mf,2002,5.199999809265137
esp,m,2002,6.400000095367432
esp,f,2002,3.0999999046325684
esp,mf,2003,5.300000190734863
esp,m,2003,6.800000190734863
esp,f,2003,2.9000000953674316
esp,mf,2004,5.400000095367432
esp,m,2004,6.800000190734863
esp,f,2004,3.0999999046325684
esp,mf,2005,5.099999904632568
esp,m,2005,6.5
esp,f,2005,3.0999999046325684
esp,mf,2006,5.400000095367432
esp,m,2006,6.800000190734863
esp,f,2006,3.200000047683716
esp,mf,2007,5.400000095367432
esp,m,2007,7.0
esp,f,2007,3.200000047683716
esp,mf,2008,5.699999809265137
esp,m,2008,7.400000095367432
esp,f,2008,3.4000000953674316
esp,mf,2009,5.599999904632568
esp,m,2009,7.199999809265137
esp,f,2009,3.5999999046325684
esp,mf,2010,5.5
esp,m,2010,7.099999904632568
esp,f,2010,3.5
esp,mf,2011,5.199999809265137
esp,m,2011,6.699999809265137
esp,f,2011,3.299999952316284
esp,mf,2012,5.199999809265137
esp,m,2012,6.699999809265137
esp,f,2012,3.4000000953674316
esp,mf,2013,5.099999904632568
esp,m,2013,6.5
esp,f,2013,3.4000000953674316
esp,mf,2014,5.099999904632568
esp,m,2014,6.400000095367432
esp,f,2014,3.5
lka,mf,1990,1.7999999523162842
lka,mf,1991,2.200000047683716
lka,mf,1992,1.600000023841858
lka,mf,1993,2.0
lka,m,1993,2.5999999046325684
lka,f,1993,0.699999988079071
lka,mf,1994,2.299999952316284
lka,m,1994,2.9000000953674316
lka,f,1994,0.8999999761581421
lka,mf,1995,2.5
lka,m,1995,3.0999999046325684
lka,f,1995,1.100000023841858
lka,mf,1996,2.4000000953674316
lka,m,1996,3.200000047683716
lka,f,1996,0.5
lka,mf,1997,2.299999952316284
lka,m,1997,3.0
lka,f,1997,0.8999999761581421
lka,mf,1998,1.899999976158142
lka,m,1998,2.5
lka,f,1998,0.6000000238418579
lka,mf,1999,2.0
lka,m,1999,2.700000047683716
lka,f,1999,0.6000000238418579
lka,mf,2000,2.299999952316284
lka,m,2000,3.0999999046325684
lka,f,2000,0.800000011920929
lka,mf,2001,2.299999952316284
lka,m,2001,3.0999999046325684
lka,f,2001,0.5
lka,mf,2002,2.799999952316284
lka,m,2002,3.700000047683716
lka,f,2002,0.800000011920929
lka,mf,2003,2.5999999046325684
lka,m,2003,3.4000000953674316
lka,f,2003,0.8999999761581421
lka,mf,2004,2.9000000953674316
lka,m,2004,3.9000000953674316
lka,f,2004,0.8999999761581421
lka,mf,2005,3.0999999046325684
lka,m,2005,4.099999904632568
lka,f,2005,0.8999999761581421
lka,mf,2006,3.0999999046325684
lka,m,2006,4.400000095367432
lka,f,2006,0.800000011920929
lka,mf,2007,2.799999952316284
lka,m,2007,3.9000000953674316
lka,f,2007,0.699999988079071
lka,mf,2008,2.9000000953674316
lka,m,2008,4.0
lka,f,2008,0.699999988079071
lka,mf,2009,2.5999999046325684
lka,m,2009,3.5999999046325684
lka,f,2009,0.8999999761581421
lka,mf,2010,2.5999999046325684
lka,m,2010,3.5
lka,f,2010,0.800000011920929
lka,mf,2011,2.9000000953674316
lka,m,2011,3.799999952316284
lka,f,2011,0.8999999761581421
lka,mf,2012,2.799999952316284
lka,m,2012,3.799999952316284
lka,f,2012,0.8999999761581421
lka,mf,2013,3.200000047683716
lka,m,2013,4.199999809265137
lka,f,2013,1.100000023841858
sur,mf,1993,3.299999952316284
sur,mf,1994,3.0999999046325684
sur,mf,1995,2.799999952316284
sur,m,1995,3.0
sur,f,1995,2.299999952316284
sur,mf,1996,2.0999999046325684
sur,m,1996,2.5
sur,f,1996,1.399999976158142
sur,mf,1997,2.299999952316284
sur,m,1997,3.0
sur,f,1997,1.0
sur,mf,1998,0.6000000238418579
sur,m,1998,0.8999999761581421
sur,f,1998,0.20000000298023224
sur,mf,2013,83.9000015258789
sur,m,2013,80.4000015258789
sur,f,2013,89.30000305175781
swz,mf,1997,1.5
swz,m,1997,1.600000023841858
swz,f,1997,1.2999999523162842
swe,mf,1995,3.9000000953674316
swe,m,1995,5.900000095367432
swe,f,1995,1.7000000476837158
swe,mf,1996,4.099999904632568
swe,m,1996,6.300000190734863
swe,f,1996,1.7000000476837158
swe,mf,1997,4.199999809265137
swe,m,1997,6.400000095367432
swe,f,1997,1.7000000476837158
swe,mf,1998,4.099999904632568
swe,m,1998,6.099999904632568
swe,f,1998,1.7999999523162842
swe,mf,1999,4.099999904632568
swe,m,1999,6.099999904632568
swe,f,1999,1.7999999523162842
swe,mf,2000,3.9000000953674316
swe,m,2000,5.900000095367432
swe,f,2000,1.7999999523162842
swe,mf,2001,3.700000047683716
swe,m,2001,5.900000095367432
swe,f,2001,1.399999976158142
swe,mf,2002,3.700000047683716
swe,m,2002,5.900000095367432
swe,f,2002,1.399999976158142
swe,mf,2003,3.799999952316284
swe,m,2003,5.800000190734863
swe,f,2003,1.5
swe,mf,2004,3.700000047683716
swe,m,2004,5.599999904632568
swe,f,2004,1.5
swe,mf,2005,3.9000000953674316
swe,m,2005,6.0
swe,f,2005,1.600000023841858
swe,mf,2006,3.9000000953674316
swe,m,2006,6.0
swe,f,2006,1.600000023841858
swe,mf,2007,3.9000000953674316
swe,m,2007,6.0
swe,f,2007,1.5
swe,mf,2008,3.799999952316284
swe,m,2008,5.699999809265137
swe,f,2008,1.600000023841858
swe,mf,2009,3.799999952316284
swe,m,2009,5.699999809265137
swe,f,2009,1.600000023841858
swe,mf,2010,3.9000000953674316
swe,m,2010,5.800000190734863
swe,f,2010,1.7999999523162842
swe,mf,2011,3.700000047683716
swe,m,2011,5.5
swe,f,2011,1.7000000476837158
swe,mf,2012,3.799999952316284
swe,m,2012,5.599999904632568
swe,f,2012,1.7000000476837158
swe,mf,2013,3.799999952316284
swe,m,2013,5.699999809265137
swe,f,2013,1.7000000476837158
swe,mf,2014,3.5999999046325684
swe,m,2014,5.400000095367432
swe,f,2014,1.7000000476837158
che,mf,1991,6.099999904632568
che,m,1991,8.300000190734863
che,f,1991,3.0999999046325684
che,mf,1992,6.5
che,m,1992,8.800000190734863
che,f,1992,3.5999999046325684
che,mf,1993,6.800000190734863
che,m,1993,9.100000381469727
che,f,1993,3.5999999046325684
che,mf,1994,6.699999809265137
che,m,1994,9.100000381469727
che,f,1994,3.5
che,mf,1995,7.099999904632568
che,m,1995,9.600000381469727
che,f,1995,3.700000047683716
che,mf,1996,8.0
che,m,1996,8.399999618530273
che,f,1996,7.599999904632568
che,mf,1997,8.100000381469727
che,m,1997,8.0
che,f,1997,8.199999809265137
che,mf,1998,7.800000190734863
che,m,1998,7.699999809265137
che,f,1998,7.900000095367432
che,mf,1999,8.199999809265137
che,m,1999,8.5
che,f,1999,7.800000190734863
che,mf,2000,8.300000190734863
che,m,2000,8.699999809265137
che,f,2000,7.800000190734863
che,mf,2001,6.800000190734863
che,m,2001,9.199999809265137
che,f,2001,3.700000047683716
che,mf,2002,6.5
che,m,2002,8.899999618530273
che,f,2002,3.5999999046325684
che,mf,2003,6.599999904632568
che,m,2003,9.199999809265137
che,f,2003,3.5999999046325684
che,mf,2004,6.400000095367432
che,m,2004,9.0
che,f,2004,3.200000047683716
che,mf,2005,6.400000095367432
che,m,2005,9.0
che,f,2005,3.299999952316284
che,mf,2006,6.300000190734863
che,m,2006,8.899999618530273
che,f,2006,3.0999999046325684
che,mf,2007,6.0
che,m,2007,8.199999809265137
che,f,2007,3.299999952316284
che,mf,2008,6.199999809265137
che,m,2008,8.600000381469727
che,f,2008,3.299999952316284
che,mf,2009,5.800000190734863
che,m,2009,8.0
che,f,2009,3.200000047683716
che,mf,2010,6.199999809265137
che,m,2010,8.600000381469727
che,f,2010,3.4000000953674316
che,mf,2011,6.0
che,m,2011,8.300000190734863
che,f,2011,3.200000047683716
che,mf,2012,6.199999809265137
che,m,2012,8.600000381469727
che,f,2012,3.299999952316284
che,mf,2013,6.099999904632568
che,m,2013,8.5
che,f,2013,3.4000000953674316
che,mf,2014,6.0
che,m,2014,8.300000190734863
che,f,2014,3.299999952316284
syr,mf,2001,8.300000190734863
syr,m,2001,9.800000190734863
syr,f,2001,1.399999976158142
syr,mf,2006,9.5
syr,m,2006,10.5
syr,f,2006,2.5
syr,mf,2007,8.5
syr,m,2007,9.399999618530273
syr,f,2007,2.0
syr,mf,2008,7.199999809265137
syr,m,2008,8.0
syr,f,2008,2.0999999046325684
syr,mf,2009,4.0
syr,m,2009,4.400000095367432
syr,f,2009,0.800000011920929
syr,mf,2010,4.199999809265137
syr,m,2010,4.099999904632568
syr,f,2010,0.10000000149011612
syr,mf,2011,4.400000095367432
syr,m,2011,4.199999809265137
syr,f,2011,0.10000000149011612
twn,mf,1980,4.400000095367432
twn,mf,1981,4.5
twn,mf,1982,4.300000190734863
twn,mf,1983,4.0
twn,mf,1984,4.099999904632568
twn,mf,1985,4.300000190734863
twn,mf,1986,4.300000190734863
twn,mf,1987,4.300000190734863
twn,mf,1988,4.5
twn,mf,1989,4.599999904632568
twn,mf,1990,4.800000190734863
twn,mf,1991,5.099999904632568
twn,mf,1992,5.099999904632568
twn,mf,1993,5.199999809265137
twn,mf,1994,5.300000190734863
twn,mf,1995,5.300000190734863
twn,mf,1996,5.300000190734863
twn,mf,1997,5.5
twn,mf,1998,5.400000095367432
twn,mf,1999,5.400000095367432
twn,mf,2000,5.400000095367432
twn,mf,2001,5.199999809265137
twn,mf,2002,5.199999809265137
twn,mf,2003,5.199999809265137
twn,mf,2004,5.199999809265137
twn,mf,2005,5.099999904632568
twn,mf,2006,5.099999904632568
twn,mf,2007,5.099999904632568
twn,mf,2008,4.900000095367432
twn,mf,2009,4.599999904632568
twn,m,2009,6.599999904632568
twn,f,2009,1.899999976158142
twn,mf,2010,4.5
twn,m,2010,6.5
twn,f,2010,2.0
twn,mf,2011,4.5
twn,mf,2012,4.400000095367432
twn,mf,2013,4.300000190734863
tjk,mf,2009,0.4000000059604645
tjk,m,2009,0.6000000238418579
tjk,f,2009,0.10000000149011612
tza,mf,1991,0.800000011920929
tza,m,1991,1.2000000476837158
tza,f,1991,0.30000001192092896
tza,mf,2001,0.8999999761581421
tza,m,2001,1.2999999523162842
tza,f,2001,0.6000000238418579
tza,mf,2006,1.7999999523162842
tza,m,2006,2.5999999046325684
tza,f,2006,1.0
tza,mf,2007,1.899999976158142
tza,m,2007,2.700000047683716
tza,f,2007,1.100000023841858
tza,mf,2011,1.7000000476837158
tza,m,2011,2.5999999046325684
tza,f,2011,0.8999999761581421
tza,mf,2013,1.899999976158142
tza,m,2013,2.799999952316284
tza,f,2013,1.0
tha,mf,1987,1.2999999523162842
tha,m,1987,1.7000000476837158
tha,f,1987,0.800000011920929
tha,mf,1988,1.2000000476837158
tha,m,1988,1.7000000476837158
tha,f,1988,0.6000000238418579
tha,mf,1989,1.5
tha,m,1989,2.299999952316284
tha,f,1989,0.699999988079071
tha,mf,1990,1.2000000476837158
tha,m,1990,1.7999999523162842
tha,f,1990,0.6000000238418579
tha,mf,1991,2.0999999046325684
tha,m,1991,3.200000047683716
tha,f,1991,0.800000011920929
tha,mf,1992,2.4000000953674316
tha,m,1992,3.5
tha,f,1992,1.0
tha,mf,1993,2.0
tha,m,1993,2.9000000953674316
tha,f,1993,0.800000011920929
tha,mf,1994,1.7999999523162842
tha,m,1994,2.700000047683716
tha,f,1994,0.800000011920929
tha,mf,1995,2.9000000953674316
tha,m,1995,4.300000190734863
tha,f,1995,1.2999999523162842
tha,mf,1996,2.5
tha,m,1996,3.700000047683716
tha,f,1996,1.100000023841858
tha,mf,1997,2.200000047683716
tha,m,1997,3.4000000953674316
tha,f,1997,0.8999999761581421
tha,mf,1998,2.5999999046325684
tha,m,1998,3.700000047683716
tha,f,1998,1.2000000476837158
tha,mf,1999,2.9000000953674316
tha,m,1999,4.300000190734863
tha,f,1999,1.2000000476837158
tha,mf,2000,3.299999952316284
tha,m,2000,4.699999809265137
tha,f,2000,1.7000000476837158
tha,mf,2001,2.9000000953674316
tha,m,2001,4.099999904632568
tha,f,2001,1.2999999523162842
tha,mf,2002,3.200000047683716
tha,m,2002,4.599999904632568
tha,f,2002,1.399999976158142
tha,mf,2003,3.299999952316284
tha,m,2003,4.800000190734863
tha,f,2003,1.399999976158142
tha,mf,2004,3.0999999046325684
tha,m,2004,4.300000190734863
tha,f,2004,1.5
tha,mf,2005,3.0999999046325684
tha,m,2005,4.5
tha,f,2005,1.5
tha,mf,2006,3.0
tha,m,2006,4.199999809265137
tha,f,2006,1.600000023841858
tha,mf,2007,3.0
tha,m,2007,4.199999809265137
tha,f,2007,1.5
tha,mf,2008,2.5999999046325684
tha,m,2008,3.700000047683716
tha,f,2008,1.2999999523162842
tha,mf,2009,2.799999952316284
tha,m,2009,3.9000000953674316
tha,f,2009,1.5
tha,mf,2010,2.700000047683716
tha,m,2010,3.799999952316284
tha,f,2010,1.5
tha,mf,2011,2.4000000953674316
tha,m,2011,3.4000000953674316
tha,f,2011,1.2999999523162842
tha,mf,2012,2.5999999046325684
tha,m,2012,3.5999999046325684
tha,f,2012,1.5
tha,mf,2013,2.5
tha,m,2013,3.5
tha,f,2013,1.2999999523162842
tls,mf,2010,1.7000000476837158
tls,m,2010,1.7000000476837158
tls,f,2010,1.7000000476837158
ton,mf,1996,0.5
ton,m,1996,0.6000000238418579
ton,f,1996,0.30000001192092896
ton,mf,2003,1.100000023841858
ton,m,2003,1.2999999523162842
ton,f,2003,0.8999999761581421
tto,mf,1987,3.200000047683716
tto,m,1987,3.700000047683716
tto,f,1987,2.0
tto,mf,1988,3.299999952316284
tto,m,1988,4.099999904632568
tto,f,1988,1.600000023841858
tto,mf,1989,3.299999952316284
tto,m,1989,4.099999904632568
tto,f,1989,1.5
tto,mf,1990,3.200000047683716
tto,m,1990,3.9000000953674316
tto,f,1990,1.7000000476837158
tto,mf,1991,3.299999952316284
tto,m,1991,4.099999904632568
tto,f,1991,1.7999999523162842
tto,mf,1992,3.799999952316284
tto,m,1992,4.599999904632568
tto,f,1992,2.200000047683716
tto,mf,1993,4.099999904632568
tto,m,1993,5.199999809265137
tto,f,1993,2.0999999046325684
tto,mf,1994,3.799999952316284
tto,m,1994,4.900000095367432
tto,f,1994,1.7999999523162842
tto,mf,1995,3.9000000953674316
tto,m,1995,4.800000190734863
tto,f,1995,2.200000047683716
tto,mf,1996,4.099999904632568
tto,m,1996,5.0
tto,f,1996,2.4000000953674316
tto,mf,1997,4.300000190734863
tto,m,1997,5.099999904632568
tto,f,1997,2.799999952316284
tto,mf,1998,4.199999809265137
tto,m,1998,5.300000190734863
tto,f,1998,2.200000047683716
tto,mf,1999,4.099999904632568
tto,m,1999,5.099999904632568
tto,f,1999,2.299999952316284
tto,mf,2000,4.699999809265137
tto,m,2000,6.0
tto,f,2000,2.5999999046325684
tto,mf,2001,5.199999809265137
tto,m,2001,6.400000095367432
tto,f,2001,3.200000047683716
tto,mf,2002,4.900000095367432
tto,m,2002,6.400000095367432
tto,f,2002,2.5
tto,mf,2003,4.699999809265137
tto,m,2003,6.099999904632568
tto,f,2003,2.4000000953674316
tto,mf,2004,4.400000095367432
tto,m,2004,5.800000190734863
tto,f,2004,2.4000000953674316
tto,mf,2005,4.400000095367432
tto,m,2005,5.5
tto,f,2005,2.799999952316284
tto,mf,2009,4.699999809265137
tto,m,2009,6.199999809265137
tto,f,2009,2.5
tto,mf,2010,5.0
tto,m,2010,6.699999809265137
tto,f,2010,2.5999999046325684
tto,mf,2013,5.599999904632568
tto,m,2013,7.0
tto,f,2013,3.5
tun,mf,1994,2.700000047683716
tun,m,1994,3.299999952316284
tun,f,1994,0.8999999761581421
tun,mf,2012,6.900000095367432
tun,m,2012,8.300000190734863
tun,f,2012,2.5999999046325684
tun,mf,2013,24.100000381469727
tur,mf,2006,5.699999809265137
tur,m,2006,7.199999809265137
tur,f,2006,1.2999999523162842
tur,mf,2007,5.699999809265137
tur,m,2007,7.300000190734863
tur,f,2007,1.399999976158142
tur,mf,2008,5.900000095367432
tur,m,2008,7.5
tur,f,2008,1.399999976158142
tur,mf,2009,5.699999809265137
tur,m,2009,7.300000190734863
tur,f,2009,1.2999999523162842
tur,mf,2010,5.300000190734863
tur,m,2010,6.900000095367432
tur,f,2010,1.2999999523162842
tur,mf,2011,5.199999809265137
tur,m,2011,6.800000190734863
tur,f,2011,1.2000000476837158
tur,mf,2012,5.0
tur,m,2012,6.5
tur,f,2012,1.2999999523162842
tur,mf,2013,4.599999904632568
tur,m,2013,6.099999904632568
tur,f,2013,1.2000000476837158
tur,mf,2014,4.5
tur,m,2014,5.900000095367432
tur,f,2014,1.2000000476837158
tca,mf,2008,3.4000000953674316
tca,m,2008,3.700000047683716
tca,f,2008,2.9000000953674316
tuv,mf,2002,1.7000000476837158
tuv,m,2002,2.200000047683716
tuv,f,2002,0.800000011920929
uga,mf,2002,0.30000001192092896
uga,m,2002,0.4000000059604645
uga,f,2002,0.10000000149011612
uga,mf,2003,0.30000001192092896
uga,m,2003,0.4000000059604645
uga,f,2003,0.20000000298023224
uga,mf,2005,0.5
uga,mf,2013,1.2999999523162842
uga,m,2013,1.7000000476837158
uga,f,2013,0.800000011920929
ukr,mf,2009,1.0
ukr,m,2009,1.2999999523162842
ukr,f,2009,0.699999988079071
ukr,mf,2011,1.100000023841858
ukr,m,2011,1.2999999523162842
ukr,f,2011,0.800000011920929
ukr,mf,2012,1.0
ukr,m,2012,1.2999999523162842
ukr,f,2012,0.800000011920929
ukr,mf,2013,1.0
ukr,m,2013,1.2999999523162842
ukr,f,2013,0.699999988079071
ukr,mf,2014,1.2999999523162842
ukr,m,2014,1.600000023841858
ukr,f,2014,0.800000011920929
are,mf,2005,1.5
are,m,2005,1.600000023841858
are,f,2005,0.699999988079071
are,mf,2008,3.0
are,m,2008,3.5999999046325684
are,f,2008,0.699999988079071
are,mf,2009,3.4000000953674316
are,m,2009,4.099999904632568
are,f,2009,0.8999999761581421
gbr,mf,1983,4.0
gbr,m,1983,5.199999809265137
gbr,f,1983,2.0999999046325684
gbr,mf,1984,4.099999904632568
gbr,m,1984,5.5
gbr,f,1984,2.0999999046325684
gbr,mf,1985,4.300000190734863
gbr,m,1985,5.800000190734863
gbr,f,1985,2.200000047683716
gbr,mf,1986,4.199999809265137
gbr,m,1986,5.699999809265137
gbr,f,1986,2.200000047683716
gbr,mf,1987,4.400000095367432
gbr,m,1987,6.0
gbr,f,1987,2.299999952316284
gbr,mf,1988,4.099999904632568
gbr,m,1988,5.400000095367432
gbr,f,1988,2.200000047683716
gbr,mf,1989,4.199999809265137
gbr,m,1989,5.699999809265137
gbr,f,1989,2.0999999046325684
gbr,mf,1990,4.099999904632568
gbr,m,1990,5.699999809265137
gbr,f,1990,2.0999999046325684
gbr,mf,1991,4.0
gbr,m,1991,5.400000095367432
gbr,f,1991,2.0999999046325684
gbr,mf,1992,3.5999999046325684
gbr,m,1992,5.0
gbr,f,1992,1.7999999523162842
gbr,mf,1993,3.4000000953674316
gbr,m,1993,4.699999809265137
gbr,f,1993,1.7999999523162842
gbr,mf,1994,3.299999952316284
gbr,m,1994,4.599999904632568
gbr,f,1994,1.7999999523162842
gbr,mf,1995,3.4000000953674316
gbr,m,1995,4.699999809265137
gbr,f,1995,1.7000000476837158
gbr,mf,1996,3.0999999046325684
gbr,m,1996,4.300000190734863
