country,sex,year,wage_salaried_workers_employees_percentage
hkg,mf,2002,87.0999984741211
hkg,m,2002,82.0
hkg,f,2002,93.5
hkg,mf,2003,87.30000305175781
hkg,m,2003,82.5999984741211
hkg,f,2003,93.19999694824219
hkg,mf,2004,87.5
hkg,m,2004,83.0
hkg,f,2004,93.0
hkg,mf,2005,87.80000305175781
hkg,m,2005,83.19999694824219
hkg,f,2005,93.30000305175781
hkg,mf,2006,87.80000305175781
hkg,m,2006,83.0
hkg,f,2006,93.4000015258789
hkg,mf,2007,88.69999694824219
hkg,m,2007,84.19999694824219
hkg,f,2007,93.9000015258789
hkg,mf,2008,88.80000305175781
hkg,m,2008,84.5
hkg,f,2008,93.80000305175781
hkg,mf,2009,88.80000305175781
hkg,m,2009,84.30000305175781
hkg,f,2009,93.80000305175781
hkg,mf,2010,90.0999984741211
hkg,m,2010,86.0
hkg,f,2010,94.80000305175781
hkg,mf,2011,89.9000015258789
hkg,m,2011,85.9000015258789
hkg,f,2011,94.30000305175781
hkg,mf,2012,89.80000305175781
hkg,m,2012,85.5999984741211
hkg,f,2012,94.4000015258789
hkg,mf,2013,89.9000015258789
hkg,m,2013,85.5999984741211
hkg,f,2013,94.4000015258789
hun,mf,1992,84.80000305175781
hun,m,1992,81.30000305175781
hun,f,1992,88.9000015258789
hun,mf,1993,85.80000305175781
hun,m,1993,82.0999984741211
hun,f,1993,90.30000305175781
hun,mf,1994,85.80000305175781
hun,m,1994,82.0999984741211
hun,f,1994,90.4000015258789
hun,mf,1995,85.5
hun,m,1995,81.9000015258789
hun,f,1995,90.0999984741211
hun,mf,1996,82.19999694824219
hun,m,1996,78.0999984741211
hun,f,1996,87.30000305175781
hun,mf,1997,82.5
hun,m,1997,78.5999984741211
hun,f,1997,87.5
hun,mf,1998,84.0
hun,m,1998,80.4000015258789
hun,f,1998,88.30000305175781
hun,mf,1999,84.30000305175781
hun,m,1999,80.69999694824219
hun,f,1999,88.69999694824219
hun,mf,2000,84.80000305175781
hun,m,2000,80.9000015258789
hun,f,2000,89.5
hun,mf,2001,85.4000015258789
hun,m,2001,81.80000305175781
hun,f,2001,89.69999694824219
hun,mf,2002,86.19999694824219
hun,m,2002,83.0999984741211
hun,f,2002,89.9000015258789
hun,mf,2003,86.69999694824219
hun,m,2003,83.30000305175781
hun,f,2003,90.80000305175781
hun,mf,2004,85.5999984741211
hun,m,2004,82.0999984741211
hun,f,2004,89.69999694824219
hun,mf,2005,86.30000305175781
hun,m,2005,83.0
hun,f,2005,90.19999694824219
hun,mf,2006,87.30000305175781
hun,m,2006,84.30000305175781
hun,f,2006,90.9000015258789
hun,mf,2007,87.5
hun,m,2007,84.80000305175781
hun,f,2007,90.80000305175781
hun,mf,2008,87.80000305175781
hun,m,2008,84.69999694824219
hun,f,2008,91.4000015258789
hun,mf,2009,87.4000015258789
hun,m,2009,84.5
hun,f,2009,90.80000305175781
hun,mf,2010,87.69999694824219
hun,m,2010,84.69999694824219
hun,f,2010,91.0999984741211
hun,mf,2011,87.9000015258789
hun,m,2011,84.80000305175781
hun,f,2011,91.5
hun,mf,2012,88.30000305175781
hun,m,2012,85.5999984741211
hun,f,2012,91.30000305175781
hun,mf,2013,88.69999694824219
hun,m,2013,86.0999984741211
hun,f,2013,91.80000305175781
hun,mf,2014,88.69999694824219
hun,m,2014,86.0
hun,f,2014,91.80000305175781
isl,mf,1980,87.0
isl,mf,1981,87.5
isl,mf,1982,87.4000015258789
isl,mf,1983,87.5
isl,mf,1984,87.30000305175781
isl,mf,1985,87.5
isl,mf,1986,86.5
isl,mf,1987,84.69999694824219
isl,mf,1988,84.80000305175781
isl,mf,1989,85.0
isl,mf,1990,84.9000015258789
isl,mf,1991,79.80000305175781
isl,m,1991,72.9000015258789
isl,f,1991,88.0
isl,mf,1992,80.69999694824219
isl,m,1992,74.4000015258789
isl,f,1992,88.30000305175781
isl,mf,1993,82.0
isl,m,1993,76.0
isl,f,1993,89.30000305175781
isl,mf,1994,81.5999984741211
isl,m,1994,74.4000015258789
isl,f,1994,89.69999694824219
isl,mf,1995,81.0999984741211
isl,m,1995,73.5999984741211
isl,f,1995,89.5999984741211
isl,mf,1996,81.5
isl,m,1996,74.9000015258789
isl,f,1996,89.0999984741211
isl,mf,1997,82.5
isl,m,1997,77.30000305175781
isl,f,1997,88.4000015258789
isl,mf,1998,81.30000305175781
isl,m,1998,75.19999694824219
isl,f,1998,88.5
isl,mf,1999,81.9000015258789
isl,m,1999,76.0
isl,f,1999,88.5999984741211
isl,mf,2000,82.19999694824219
isl,m,2000,76.5999984741211
isl,f,2000,88.69999694824219
isl,mf,2001,82.9000015258789
isl,m,2001,76.5
isl,f,2001,90.30000305175781
isl,mf,2002,82.80000305175781
isl,m,2002,76.0
isl,f,2002,90.5
isl,mf,2003,86.30000305175781
isl,m,2003,81.0
isl,f,2003,92.19999694824219
isl,mf,2004,86.19999694824219
isl,m,2004,81.80000305175781
isl,f,2004,91.0999984741211
isl,mf,2005,84.69999694824219
isl,m,2005,79.0
isl,f,2005,91.19999694824219
isl,mf,2006,84.69999694824219
isl,m,2006,78.69999694824219
isl,f,2006,91.9000015258789
isl,mf,2007,85.9000015258789
isl,m,2007,80.9000015258789
isl,f,2007,91.9000015258789
isl,mf,2008,87.0
isl,m,2008,82.5999984741211
isl,f,2008,92.19999694824219
isl,mf,2009,87.5999984741211
isl,m,2009,83.0999984741211
isl,f,2009,92.69999694824219
isl,mf,2010,86.9000015258789
isl,m,2010,82.9000015258789
isl,f,2010,91.0999984741211
isl,mf,2011,86.9000015258789
isl,m,2011,83.19999694824219
isl,f,2011,91.0
isl,mf,2012,86.0999984741211
isl,m,2012,82.9000015258789
isl,f,2012,89.69999694824219
isl,mf,2013,86.9000015258789
isl,m,2013,82.9000015258789
isl,f,2013,91.19999694824219
isl,mf,2014,87.0999984741211
isl,m,2014,82.69999694824219
isl,f,2014,91.9000015258789
ind,mf,1994,15.0
ind,m,1994,17.799999237060547
ind,f,1994,8.199999809265137
ind,mf,2000,15.699999809265137
ind,m,2000,18.399999618530273
ind,f,2000,9.199999809265137
ind,mf,2005,15.600000381469727
ind,m,2005,18.100000381469727
ind,f,2005,10.0
ind,mf,2010,18.100000381469727
ind,m,2010,19.399999618530273
ind,f,2010,14.5
idn,mf,1997,35.5
idn,mf,1998,32.900001525878906
idn,mf,1999,33.099998474121094
idn,mf,2000,32.79999923706055
idn,mf,2001,33.29999923706055
idn,m,2001,35.599998474121094
idn,f,2001,29.299999237060547
idn,mf,2002,32.29999923706055
idn,m,2002,34.20000076293945
idn,f,2002,28.799999237060547
idn,mf,2003,31.0
idn,m,2003,32.900001525878906
idn,f,2003,27.600000381469727
idn,mf,2004,31.899999618530273
idn,m,2004,33.79999923706055
idn,f,2004,28.5
idn,mf,2005,33.599998474121094
idn,m,2005,34.70000076293945
idn,f,2005,31.399999618530273
idn,mf,2006,33.900001525878906
idn,m,2006,34.900001525878906
idn,f,2006,32.0
idn,mf,2007,34.0
idn,m,2007,35.900001525878906
idn,f,2007,30.700000762939453
idn,mf,2008,32.599998474121094
idn,mf,2009,33.400001525878906
idn,m,2009,34.400001525878906
idn,f,2009,31.700000762939453
idn,mf,2010,35.400001525878906
idn,mf,2011,39.400001525878906
idn,mf,2012,46.5
idn,mf,2013,36.5
idn,m,2013,38.5
idn,f,2013,33.0
irn,mf,1996,51.70000076293945
irn,m,1996,51.400001525878906
irn,f,1996,53.70000076293945
irn,mf,2007,51.400001525878906
irn,m,2007,53.400001525878906
irn,f,2007,42.20000076293945
irn,mf,2008,53.20000076293945
irn,m,2008,54.400001525878906
irn,f,2008,46.79999923706055
irn,mf,2009,53.900001525878906
irn,m,2009,55.400001525878906
irn,f,2009,46.599998474121094
irn,mf,2010,55.400001525878906
irn,m,2010,56.5
irn,f,2010,50.29999923706055
irn,mf,2014,55.900001525878906
irn,m,2014,55.79999923706055
irn,f,2014,56.5
irl,mf,1980,75.30000305175781
irl,mf,1981,76.19999694824219
irl,mf,1982,76.0
irl,mf,1983,74.69999694824219
irl,m,1983,69.80000305175781
irl,f,1983,85.80000305175781
irl,mf,1984,74.80000305175781
irl,m,1984,69.19999694824219
irl,f,1984,87.30000305175781
irl,mf,1985,75.0
irl,m,1985,70.0999984741211
irl,f,1985,86.0
irl,mf,1986,76.0999984741211
irl,m,1986,70.30000305175781
irl,f,1986,89.0
irl,mf,1987,75.30000305175781
irl,m,1987,68.9000015258789
irl,f,1987,88.5999984741211
irl,mf,1988,74.69999694824219
irl,m,1988,68.0999984741211
irl,f,1988,88.80000305175781
irl,mf,1989,75.19999694824219
irl,m,1989,68.5
irl,f,1989,88.80000305175781
irl,mf,1990,74.9000015258789
irl,m,1990,68.0999984741211
irl,f,1990,88.5
irl,mf,1991,76.5
irl,m,1991,69.9000015258789
irl,f,1991,89.5999984741211
irl,mf,1992,76.0
irl,m,1992,68.80000305175781
irl,f,1992,89.30000305175781
irl,mf,1993,76.5999984741211
irl,m,1993,69.5
irl,f,1993,89.0999984741211
irl,mf,1994,77.4000015258789
irl,m,1994,69.9000015258789
irl,f,1994,89.9000015258789
irl,mf,1995,77.9000015258789
irl,m,1995,70.4000015258789
irl,f,1995,90.19999694824219
irl,mf,1996,79.0999984741211
irl,m,1996,72.0999984741211
irl,f,1996,90.30000305175781
irl,mf,1997,79.19999694824219
irl,m,1997,72.0
irl,f,1997,90.5
irl,mf,1998,79.69999694824219
irl,m,1998,72.69999694824219
irl,f,1998,90.4000015258789
irl,mf,1999,80.69999694824219
irl,m,1999,73.9000015258789
irl,f,1999,90.80000305175781
irl,mf,2000,80.9000015258789
irl,m,2000,74.0
irl,f,2000,90.9000015258789
irl,mf,2001,81.5999984741211
irl,m,2001,74.5999984741211
irl,f,2001,91.9000015258789
irl,mf,2002,82.0
irl,m,2002,74.5
irl,f,2002,92.4000015258789
irl,mf,2003,82.30000305175781
irl,m,2003,75.19999694824219
irl,f,2003,92.19999694824219
irl,mf,2004,82.0999984741211
irl,m,2004,74.69999694824219
irl,f,2004,92.19999694824219
irl,mf,2005,83.0
irl,m,2005,75.69999694824219
irl,f,2005,92.9000015258789
irl,mf,2006,83.80000305175781
irl,m,2006,76.80000305175781
irl,f,2006,93.30000305175781
irl,mf,2007,83.0999984741211
irl,m,2007,75.80000305175781
irl,f,2007,92.80000305175781
irl,mf,2008,82.5999984741211
irl,m,2008,74.80000305175781
irl,f,2008,92.5
irl,mf,2009,82.4000015258789
irl,m,2009,73.9000015258789
irl,f,2009,92.5
irl,mf,2010,83.0999984741211
irl,m,2010,75.0999984741211
irl,f,2010,92.4000015258789
irl,mf,2011,83.5999984741211
irl,m,2011,75.80000305175781
irl,f,2011,92.5999984741211
irl,mf,2012,83.5999984741211
irl,m,2012,75.69999694824219
irl,f,2012,92.5999984741211
irl,mf,2013,82.69999694824219
irl,m,2013,75.0
irl,f,2013,91.80000305175781
irl,mf,2014,82.69999694824219
irl,m,2014,74.80000305175781
irl,f,2014,91.9000015258789
imn,mf,2001,85.4000015258789
imn,m,2001,79.69999694824219
imn,f,2001,92.30000305175781
isr,mf,1995,84.5999984741211
isr,m,1995,80.69999694824219
isr,f,1995,89.9000015258789
isr,mf,1996,84.19999694824219
isr,m,1996,80.0
isr,f,1996,89.80000305175781
isr,mf,1997,84.69999694824219
isr,m,1997,80.30000305175781
isr,f,1997,90.4000015258789
isr,mf,1998,85.0
isr,m,1998,80.5
isr,f,1998,90.69999694824219
isr,mf,1999,84.9000015258789
isr,m,1999,80.5999984741211
isr,f,1999,90.19999694824219
isr,mf,2000,85.80000305175781
isr,m,2000,81.69999694824219
isr,f,2000,90.69999694824219
isr,mf,2001,86.5
isr,m,2001,82.4000015258789
isr,f,2001,91.5
isr,mf,2002,86.5
isr,m,2002,82.4000015258789
isr,f,2002,91.4000015258789
isr,mf,2003,86.19999694824219
isr,m,2003,82.0
isr,f,2003,91.19999694824219
isr,mf,2004,86.9000015258789
isr,m,2004,82.80000305175781
isr,f,2004,91.5999984741211
isr,mf,2005,86.9000015258789
isr,m,2005,82.69999694824219
isr,f,2005,91.80000305175781
isr,mf,2006,86.9000015258789
isr,m,2006,82.9000015258789
isr,f,2006,91.4000015258789
isr,mf,2007,87.30000305175781
isr,m,2007,83.5
isr,f,2007,91.80000305175781
isr,mf,2008,87.30000305175781
isr,m,2008,83.30000305175781
isr,f,2008,92.0
isr,mf,2009,87.0999984741211
isr,m,2009,83.0
isr,f,2009,91.80000305175781
isr,mf,2010,87.19999694824219
isr,m,2010,83.0
isr,f,2010,92.0
isr,mf,2011,87.30000305175781
isr,m,2011,83.5
isr,f,2011,91.69999694824219
isr,mf,2012,87.30000305175781
isr,m,2012,83.80000305175781
isr,f,2012,91.30000305175781
isr,mf,2013,87.4000015258789
isr,m,2013,84.19999694824219
isr,f,2013,91.0
ita,mf,1980,71.4000015258789
ita,m,1980,70.69999694824219
ita,f,1980,72.9000015258789
ita,mf,1981,71.19999694824219
ita,m,1981,70.0999984741211
ita,f,1981,73.5
ita,mf,1982,71.30000305175781
ita,m,1982,70.0
ita,f,1982,74.0
ita,mf,1983,71.0
ita,m,1983,69.80000305175781
ita,f,1983,73.69999694824219
ita,mf,1984,70.0
ita,m,1984,68.9000015258789
ita,f,1984,72.30000305175781
ita,mf,1985,70.69999694824219
ita,m,1985,69.4000015258789
ita,f,1985,73.5999984741211
ita,mf,1986,71.0
ita,m,1986,69.5999984741211
ita,f,1986,73.80000305175781
ita,mf,1987,70.5
ita,m,1987,69.0
ita,f,1987,73.5999984741211
ita,mf,1988,70.5
ita,m,1988,68.80000305175781
ita,f,1988,73.9000015258789
ita,mf,1989,71.0
ita,m,1989,68.9000015258789
ita,f,1989,74.9000015258789
ita,mf,1990,71.69999694824219
ita,m,1990,69.5
ita,f,1990,76.0999984741211
ita,mf,1991,71.5999984741211
ita,m,1991,69.4000015258789
ita,f,1991,75.80000305175781
ita,mf,1992,71.0999984741211
ita,m,1992,68.9000015258789
ita,f,1992,75.19999694824219
ita,mf,1993,71.5
ita,m,1993,69.0999984741211
ita,f,1993,76.0
ita,mf,1994,71.4000015258789
ita,m,1994,68.9000015258789
ita,f,1994,75.9000015258789
ita,mf,1995,70.9000015258789
ita,m,1995,68.19999694824219
ita,f,1995,75.9000015258789
ita,mf,1996,70.9000015258789
ita,m,1996,68.0
ita,f,1996,76.30000305175781
ita,mf,1997,71.19999694824219
ita,m,1997,68.0999984741211
ita,f,1997,76.69999694824219
ita,mf,1998,71.30000305175781
ita,m,1998,68.0
ita,f,1998,77.19999694824219
ita,mf,1999,71.69999694824219
ita,m,1999,68.4000015258789
ita,f,1999,77.5
ita,mf,2000,71.80000305175781
ita,m,2000,68.19999694824219
ita,f,2000,78.0999984741211
ita,mf,2001,72.0999984741211
ita,m,2001,68.30000305175781
ita,f,2001,78.5
ita,mf,2002,72.5999984741211
ita,m,2002,68.69999694824219
ita,f,2002,78.9000015258789
ita,mf,2003,72.69999694824219
ita,m,2003,68.80000305175781
ita,f,2003,79.0999984741211
ita,mf,2004,72.0999984741211
ita,m,2004,68.4000015258789
ita,f,2004,77.80000305175781
ita,mf,2005,73.30000305175781
ita,m,2005,69.30000305175781
ita,f,2005,79.5
ita,mf,2006,73.5999984741211
ita,m,2006,69.69999694824219
ita,f,2006,79.5999984741211
ita,mf,2007,73.9000015258789
ita,m,2007,69.9000015258789
ita,f,2007,80.0
ita,mf,2008,74.5
ita,m,2008,70.4000015258789
ita,f,2008,80.69999694824219
ita,mf,2009,75.0
ita,m,2009,70.5999984741211
ita,f,2009,81.5
ita,mf,2010,74.69999694824219
ita,m,2010,70.0999984741211
ita,f,2010,81.5
ita,mf,2011,75.0
ita,m,2011,70.30000305175781
ita,f,2011,81.69999694824219
ita,mf,2012,75.0999984741211
ita,m,2012,70.4000015258789
ita,f,2012,81.69999694824219
ita,mf,2013,75.19999694824219
ita,m,2013,70.5
ita,f,2013,81.69999694824219
ita,mf,2014,75.30000305175781
ita,m,2014,70.80000305175781
ita,f,2014,81.5
jam,mf,1991,56.20000076293945
jam,m,1991,52.400001525878906
jam,f,1991,61.29999923706055
jam,mf,1992,56.400001525878906
jam,m,1992,52.400001525878906
jam,f,1992,61.70000076293945
jam,mf,1993,58.20000076293945
jam,m,1993,54.099998474121094
jam,f,1993,63.400001525878906
jam,mf,1994,58.5
jam,m,1994,54.29999923706055
jam,f,1994,63.900001525878906
jam,mf,1995,59.400001525878906
jam,m,1995,55.0
jam,f,1995,65.30000305175781
jam,mf,1996,59.400001525878906
jam,m,1996,55.29999923706055
jam,f,1996,65.0
jam,mf,1997,59.20000076293945
jam,m,1997,54.70000076293945
jam,f,1997,65.4000015258789
jam,mf,1998,59.0
jam,m,1998,54.29999923706055
jam,f,1998,65.5
jam,mf,1999,58.900001525878906
jam,m,1999,54.79999923706055
jam,f,1999,64.69999694824219
jam,mf,2000,59.0
jam,m,2000,54.900001525878906
jam,f,2000,64.80000305175781
jam,mf,2001,59.400001525878906
jam,m,2001,55.400001525878906
jam,f,2001,65.30000305175781
jam,mf,2002,61.29999923706055
jam,m,2002,56.70000076293945
jam,f,2002,67.69999694824219
jam,mf,2003,61.0
jam,m,2003,56.20000076293945
jam,f,2003,67.5
jam,mf,2004,61.099998474121094
jam,m,2004,57.70000076293945
jam,f,2004,65.80000305175781
jam,mf,2005,62.0
jam,m,2005,58.5
jam,f,2005,66.69999694824219
jam,mf,2006,61.20000076293945
jam,m,2006,57.599998474121094
jam,f,2006,66.0999984741211
jam,mf,2007,63.099998474121094
jam,m,2007,59.20000076293945
jam,f,2007,68.4000015258789
jam,mf,2008,60.20000076293945
jam,m,2008,55.29999923706055
jam,f,2008,66.5999984741211
jam,mf,2011,59.900001525878906
jam,m,2011,54.099998474121094
jam,f,2011,67.4000015258789
jam,mf,2012,59.20000076293945
jam,m,2012,53.20000076293945
jam,f,2012,67.0
jpn,mf,1980,71.69999694824219
jpn,m,1980,77.0999984741211
jpn,f,1980,63.20000076293945
jpn,mf,1981,72.30000305175781
jpn,m,1981,77.4000015258789
jpn,f,1981,64.30000305175781
jpn,mf,1982,72.69999694824219
jpn,m,1982,78.0
jpn,f,1982,64.5
jpn,mf,1983,73.4000015258789
jpn,m,1983,78.5
jpn,f,1983,65.69999694824219
jpn,mf,1984,74.0
jpn,m,1984,78.80000305175781
jpn,f,1984,66.5
jpn,mf,1985,74.30000305175781
jpn,m,1985,78.9000015258789
jpn,f,1985,67.19999694824219
jpn,mf,1986,74.80000305175781
jpn,m,1986,79.30000305175781
jpn,f,1986,68.0999984741211
jpn,mf,1987,74.9000015258789
jpn,m,1987,79.19999694824219
jpn,f,1987,68.4000015258789
jpn,mf,1988,75.5
jpn,m,1988,79.5999984741211
jpn,f,1988,69.4000015258789
jpn,mf,1989,76.4000015258789
jpn,m,1989,80.19999694824219
jpn,f,1989,70.69999694824219
jpn,mf,1990,77.4000015258789
jpn,m,1990,80.80000305175781
jpn,f,1990,72.30000305175781
jpn,mf,1991,78.5
jpn,m,1991,81.69999694824219
jpn,f,1991,74.0
jpn,mf,1992,79.5
jpn,m,1992,82.4000015258789
jpn,f,1992,75.4000015258789
jpn,mf,1993,80.69999694824219
jpn,m,1993,83.19999694824219
jpn,f,1993,77.0
jpn,mf,1994,81.0999984741211
jpn,m,1994,83.4000015258789
jpn,f,1994,77.80000305175781
jpn,mf,1995,81.5
jpn,m,1995,83.69999694824219
jpn,f,1995,78.30000305175781
jpn,mf,1996,82.0999984741211
jpn,m,1996,83.9000015258789
jpn,f,1996,79.30000305175781
jpn,mf,1997,82.19999694824219
jpn,m,1997,83.9000015258789
jpn,f,1997,79.80000305175781
jpn,mf,1998,82.4000015258789
jpn,m,1998,84.0999984741211
jpn,f,1998,80.0
jpn,mf,1999,82.5
jpn,m,1999,83.9000015258789
jpn,f,1999,80.4000015258789
jpn,mf,2000,83.0999984741211
jpn,m,2000,84.30000305175781
jpn,f,2000,81.4000015258789
jpn,mf,2001,83.69999694824219
jpn,m,2001,84.5999984741211
jpn,f,2001,82.5
jpn,mf,2002,84.19999694824219
jpn,m,2002,84.9000015258789
jpn,f,2002,83.30000305175781
jpn,mf,2003,84.5
jpn,m,2003,84.9000015258789
jpn,f,2003,83.80000305175781
jpn,mf,2004,84.5999984741211
jpn,m,2004,84.9000015258789
jpn,f,2004,84.19999694824219
jpn,mf,2005,84.80000305175781
jpn,m,2005,85.0
jpn,f,2005,84.69999694824219
jpn,mf,2006,85.69999694824219
jpn,m,2006,85.5999984741211
jpn,f,2006,85.9000015258789
jpn,mf,2007,86.0999984741211
jpn,m,2007,86.0
jpn,f,2007,86.4000015258789
jpn,mf,2008,86.5
jpn,m,2008,86.0999984741211
jpn,f,2008,87.0
jpn,mf,2009,86.9000015258789
jpn,m,2009,86.4000015258789
jpn,f,2009,87.5999984741211
jpn,mf,2010,87.30000305175781
jpn,m,2010,86.69999694824219
jpn,f,2010,88.19999694824219
jpn,mf,2011,87.69999694824219
jpn,m,2011,87.0999984741211
jpn,f,2011,88.69999694824219
jpn,mf,2012,87.80000305175781
jpn,m,2012,87.0999984741211
jpn,f,2012,88.80000305175781
jpn,mf,2013,88.0
jpn,m,2013,87.19999694824219
jpn,f,2013,89.0999984741211
jor,mf,2000,80.5
jor,m,2000,78.69999694824219
jor,f,2000,91.0999984741211
jor,mf,2001,81.0
jor,m,2001,79.0999984741211
jor,f,2001,92.69999694824219
jor,mf,2002,81.4000015258789
jor,m,2002,79.5
jor,f,2002,92.4000015258789
jor,mf,2003,82.5
jor,m,2003,80.69999694824219
jor,f,2003,94.0999984741211
jor,mf,2004,84.5999984741211
jor,m,2004,82.19999694824219
jor,f,2004,96.19999694824219
jor,mf,2005,82.69999694824219
jor,m,2005,80.9000015258789
jor,f,2005,94.30000305175781
jor,mf,2006,83.80000305175781
jor,m,2006,82.19999694824219
jor,f,2006,94.30000305175781
jor,mf,2007,84.0999984741211
jor,m,2007,82.0999984741211
jor,f,2007,94.80000305175781
jor,mf,2008,84.4000015258789
jor,m,2008,82.4000015258789
jor,f,2008,95.0999984741211
jor,mf,2009,83.4000015258789
jor,m,2009,81.30000305175781
jor,f,2009,94.69999694824219
jor,mf,2010,83.5
jor,m,2010,81.30000305175781
jor,f,2010,94.80000305175781
jor,mf,2011,84.30000305175781
jor,m,2011,82.19999694824219
jor,f,2011,94.9000015258789
jor,mf,2012,84.0999984741211
jor,m,2012,81.69999694824219
jor,f,2012,95.9000015258789
kaz,mf,2001,57.70000076293945
kaz,m,2001,61.0
kaz,f,2001,54.099998474121094
kaz,mf,2002,60.099998474121094
kaz,m,2002,63.599998474121094
kaz,f,2002,56.29999923706055
kaz,mf,2003,60.599998474121094
kaz,m,2003,63.20000076293945
kaz,f,2003,57.70000076293945
kaz,mf,2004,62.20000076293945
kaz,m,2004,64.0999984741211
kaz,f,2004,60.20000076293945
kaz,mf,2005,63.900001525878906
kaz,m,2005,65.9000015258789
kaz,f,2005,61.79999923706055
kaz,mf,2006,64.5
kaz,m,2006,65.69999694824219
kaz,f,2006,63.29999923706055
kaz,mf,2007,65.19999694824219
kaz,m,2007,66.0
kaz,f,2007,64.30000305175781
kaz,mf,2008,66.19999694824219
kaz,m,2008,67.5
kaz,f,2008,64.80000305175781
kaz,mf,2009,66.30000305175781
kaz,m,2009,67.5
kaz,f,2009,65.0
kaz,mf,2010,66.69999694824219
kaz,m,2010,67.9000015258789
kaz,f,2010,65.4000015258789
kaz,mf,2011,67.19999694824219
kaz,m,2011,67.9000015258789
kaz,f,2011,66.5
kaz,mf,2012,68.30000305175781
kaz,m,2012,68.19999694824219
kaz,f,2012,68.4000015258789
kaz,mf,2013,69.4000015258789
kaz,m,2013,68.69999694824219
kaz,f,2013,70.19999694824219
ken,mf,1999,33.400001525878906
ken,m,1999,46.400001525878906
ken,f,1999,19.299999237060547
ken,mf,2013,96.4000015258789
kir,mf,2000,96.5
kir,m,2000,96.5999984741211
kir,f,2000,96.4000015258789
kir,mf,2005,92.4000015258789
kir,m,2005,92.19999694824219
kir,f,2005,92.69999694824219
kir,mf,2010,40.5
kir,m,2010,40.099998474121094
kir,f,2010,41.0
kor,mf,1980,47.20000076293945
kor,m,1980,52.20000076293945
kor,f,1980,39.20000076293945
kor,mf,1981,47.099998474121094
kor,m,1981,52.099998474121094
kor,f,1981,39.0
kor,mf,1982,47.599998474121094
kor,m,1982,52.5
kor,f,1982,39.900001525878906
kor,mf,1983,49.400001525878906
kor,m,1983,53.79999923706055
kor,f,1983,42.599998474121094
kor,mf,1984,52.900001525878906
kor,m,1984,57.099998474121094
kor,f,1984,46.099998474121094
kor,mf,1985,54.099998474121094
kor,m,1985,58.0
kor,f,1985,48.20000076293945
kor,mf,1986,54.400001525878906
kor,m,1986,58.599998474121094
kor,f,1986,48.0
kor,mf,1987,56.20000076293945
kor,m,1987,60.29999923706055
kor,f,1987,50.20000076293945
kor,mf,1988,57.0
kor,m,1988,60.79999923706055
kor,f,1988,51.20000076293945
